,components,unit,value,section
0,Parte edibile, %,100,componenti principali
1,"Energia,  ricalcolata", kJ,555,componenti principali
2,"Energia,  Ric con fibra", kJ,555,componenti principali
3,"Energia,  ricalcolata", kcal,131,componenti principali
4,"Energia,  Ric con fibra", kcal,131,componenti principali
5,Proteine totali, g,"29,6",componenti principali
6,   Proteine animali, g,"29,6",componenti principali
7,   Proteine vegetali, g,"0,0",componenti principali
8,Lipidi totali, g,"1,4",componenti principali
9,   Lipidi animali, g,"1,4",componenti principali
10,   Lipidi vegetali, g,"0,0",componenti principali
11,Colesterolo, mg,62,componenti principali
12,Carboidrati disponibili (MSE), g,"0,0",componenti principali
13,   Amido (MSE), g,"0,0",componenti principali
14,   Carboidrati solubili (MSE), g,"0,0",componenti principali
15,Fibra alimentare totale, g,"0,0",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"67,5",componenti principali
18,Ferro, mg,"1,5",minerali ed elementi in traccia
19,Calcio, mg,11,minerali ed elementi in traccia
20,Sodio, mg,68,minerali ed elementi in traccia
21,Potassio, mg,457,minerali ed elementi in traccia
22,Fosforo, mg,230,minerali ed elementi in traccia
23,Zinco, mg,"1,28",minerali ed elementi in traccia
24,Magnesio, mg,39,minerali ed elementi in traccia
25,Rame, mg,"0,08",minerali ed elementi in traccia
26,Selenio, µg,"17,0",minerali ed elementi in traccia
27,Cloro, mg,85,minerali ed elementi in traccia
28,Iodio, µg,8,minerali ed elementi in traccia
29,Manganese, mg,"0,01",minerali ed elementi in traccia
30,Zolfo, mg,160,minerali ed elementi in traccia
31,"Vitamina B1,  Tiamina", mg,"0,10",vitamine idrosolubili
32,"Vitamina B2,  Riboflavina", mg,"0,10",vitamine idrosolubili
33,Vitamina C, mg,0,vitamine idrosolubili
34,Niacina, mg,"10,80",vitamine idrosolubili
35,Vitamina B6, mg,"0,63",vitamine idrosolubili
36,Folati totali, µg,7,vitamine idrosolubili
37,Acido pantotenico, mg,"0,95",vitamine idrosolubili
38,Biotina, µg,"2,0",vitamine idrosolubili
39,Vitamina B12, µg,"1,0",vitamine idrosolubili
40,   Retinolo eq. (RE), µg,tr,retinolo equivalente
41,   Retinolo, µg,tr,retinolo equivalente
42,   ß-carotene eq., µg,tr,retinolo equivalente
43,Vitamina E (ATE), mg,"0,02",retinolo equivalente
44,Vitamina D, µg,"0,40",retinolo equivalente
45,Acidi grassi saturi totali, g,"0,43",acidi grassi
46,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"0,00",acidi grassi
47,Acido laurico, g,"0,00",acidi grassi
48,Acido miristico, g,"0,02",acidi grassi
49,Acido palmitico, g,"0,23",acidi grassi
50,Acido stearico, g,"0,16",acidi grassi
51,Acido arachidico, g,"0,00",acidi grassi
52,Acido beenico, g,"0,00",acidi grassi
53,Acidi grassi monoinsaturi totali, g,"0,37",acidi grassi
54,Acido miristoleico, g,"0,01",acidi grassi
55,Acido palmitoleico, g,"0,04",acidi grassi
56,Acido oleico, g,"0,30",acidi grassi
57,Acidi eicosenoico, g,"0,00",acidi grassi
58,Acido erucico, g,"0,00",acidi grassi
59,Acidi grassi polinsaturi totali, g,"0,38",acidi grassi
60,Acido linoleico, g,"0,21",acidi grassi
61,Acido linolenico, g,"0,01",acidi grassi
62,Acido decosaesaenoico (DHA), g,"0,04",acidi grassi
63,Altri acidi grassi polinsaturi, g,"0,12",acidi grassi
64,Triptofano, mg,337,aminoacidi
65,Treonina, mg,1282,aminoacidi
66,Isoleucina, mg,1557,aminoacidi
67,Leucina, mg,2519,aminoacidi
68,Lisina, mg,2640,aminoacidi
69,Metionina, mg,820,aminoacidi
70,Cistina, mg,385,aminoacidi
71,Fenilalanina, mg,1193,aminoacidi
72,Tirosina, mg,1036,aminoacidi
73,Valina, mg,1649,aminoacidi
74,Arginina, mg,1877,aminoacidi
75,Istidina, mg,1024,aminoacidi
76,Alanina, mg,1788,aminoacidi
77,Acido aspartico, mg,3016,aminoacidi
78,Acido glutammico, mg,4567,aminoacidi
79,Glicina, mg,1222,aminoacidi
80,Prolina, mg,1255,aminoacidi
81,Serina, mg,1228,aminoacidi
82,Glucosio, g,"0,0",zuccheri
83,Fruttosio, g,"0,0",zuccheri
84,Galattosio, g,"0,0",zuccheri
85,Saccarosio (MSE), g,"0,0",zuccheri
86,Maltosio (MSE), g,"0,0",zuccheri
87,Lattosio (MSE), g,"0,0",zuccheri
