,components,unit,value,section
0,Parte edibile, %,85,componenti principali
1,"Energia,  ricalcolata", kJ,699,componenti principali
2,"Energia,  Ric con fibra", kJ,737,componenti principali
3,"Energia,  ricalcolata", kcal,165,componenti principali
4,"Energia,  Ric con fibra", kcal,174,componenti principali
5,Proteine totali, g,"2,9",componenti principali
6,   Proteine animali, g,"0,0",componenti principali
7,   Proteine vegetali, g,"2,9",componenti principali
8,Lipidi totali, g,"1,7",componenti principali
9,   Lipidi animali, g,"0,0",componenti principali
10,   Lipidi vegetali, g,"1,7",componenti principali
11,Colesterolo, mg,0,componenti principali
12,Carboidrati disponibili (MSE), g,"36,7",componenti principali
13,   Amido (MSE), g,"27,8",componenti principali
14,   Carboidrati solubili (MSE), g,"8,9",componenti principali
15,Fibra alimentare totale, g,"4,7",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"55,8",componenti principali
18,Ferro, mg,"0,9",minerali ed elementi in traccia
19,Calcio, mg,30,minerali ed elementi in traccia
20,Sodio, mg,9,minerali ed elementi in traccia
21,Potassio, mg,395,minerali ed elementi in traccia
22,Fosforo, mg,81,minerali ed elementi in traccia
23,Zinco, mg,"1,60",minerali ed elementi in traccia
24,Magnesio, mg,33,minerali ed elementi in traccia
25,Rame, mg,"1,88",minerali ed elementi in traccia
26,Selenio, µg,tr,minerali ed elementi in traccia
27,Cloro, mg,15,minerali ed elementi in traccia
28,Iodio, µg,0,minerali ed elementi in traccia
29,Manganese, mg,"0,50",minerali ed elementi in traccia
30,Zolfo, mg,29,minerali ed elementi in traccia
31,"Vitamina B1,  Tiamina", mg,"0,08",vitamine idrosolubili
32,"Vitamina B2,  Riboflavina", mg,"0,28",vitamine idrosolubili
33,Vitamina C, mg,tr,vitamine idrosolubili
34,Niacina, mg,"1,11",vitamine idrosolubili
35,Vitamina B6, mg,"0,34",vitamine idrosolubili
36,Folati totali, µg,62,vitamine idrosolubili
37,Acido pantotenico, mg,"0,49",vitamine idrosolubili
38,Biotina, µg,"1,4",vitamine idrosolubili
39,Vitamina B12, µg,"0,0",vitamine idrosolubili
40,   Retinolo eq. (RE), µg,0,retinolo equivalente
41,   Retinolo, µg,0,retinolo equivalente
42,   ß-carotene eq., µg,0,retinolo equivalente
43,Vitamina E (ATE), mg,"1,20",retinolo equivalente
44,Vitamina D, µg,"0,00",retinolo equivalente
45,Vitamina K, µg,"7,80",retinolo equivalente
46,Acidi grassi saturi totali, g,"0,30",acidi grassi
47,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"0,00",acidi grassi
48,Acido laurico, g,"0,00",acidi grassi
49,Acido miristico, g,"0,00",acidi grassi
50,Acido palmitico, g,"0,27",acidi grassi
51,Acido stearico, g,"0,02",acidi grassi
52,Acido arachidico, g,"0,01",acidi grassi
53,Acido beenico, g,"0,00",acidi grassi
54,Acidi grassi monoinsaturi totali, g,"0,64",acidi grassi
55,Acido miristoleico, g,"0,00",acidi grassi
56,Acido palmitoleico, g,"0,01",acidi grassi
57,Acido oleico, g,"0,62",acidi grassi
58,Acidi eicosenoico, g,"0,00",acidi grassi
59,Acido erucico, g,"0,00",acidi grassi
60,Acidi grassi polinsaturi totali, g,"0,68",acidi grassi
61,Acido linoleico, g,"0,61",acidi grassi
62,Acido linolenico, g,"0,07",acidi grassi
63,Acido arachidonico, g,"0,00",acidi grassi
64,Acido eicosapentaenoico (EPA), g,"0,00",acidi grassi
65,Acido decosaesaenoico (DHA), g,"0,00",acidi grassi
66,Altri acidi grassi polinsaturi, g,"0,00",acidi grassi
67,Triptofano, mg,26,aminoacidi
68,Treonina, mg,109,aminoacidi
69,Isoleucina, mg,108,aminoacidi
70,Leucina, mg,171,aminoacidi
71,Lisina, mg,175,aminoacidi
72,Metionina, mg,35,aminoacidi
73,Cistina, mg,73,aminoacidi
74,Fenilalanina, mg,126,aminoacidi
75,Tirosina, mg,93,aminoacidi
76,Valina, mg,144,aminoacidi
77,Arginina, mg,154,aminoacidi
78,Istidina, mg,81,aminoacidi
79,Alanina, mg,133,aminoacidi
80,Acido aspartico, mg,556,aminoacidi
81,Acido glutammico, mg,521,aminoacidi
82,Glicina, mg,136,aminoacidi
83,Prolina, mg,98,aminoacidi
84,Serina, mg,123,aminoacidi
85,Glucosio, g,tr,zuccheri
86,Fruttosio, g,tr,zuccheri
87,Galattosio, g,"0,0",zuccheri
88,Saccarosio (MSE), g,"8,9",zuccheri
89,Maltosio (MSE), g,"0,0",zuccheri
90,Lattosio (MSE), g,"0,0",zuccheri
