,components,unit,value,section
0,Parte edibile, %,70,componenti principali
1,"Energia,  ricalcolata", kJ,544,componenti principali
2,"Energia,  Ric con fibra", kJ,544,componenti principali
3,"Energia,  ricalcolata", kcal,129,componenti principali
4,"Energia,  Ric con fibra", kcal,129,componenti principali
5,Proteine totali, g,"20,8",componenti principali
6,   Proteine animali, g,"20,8",componenti principali
7,   Proteine vegetali, g,"0,0",componenti principali
8,Lipidi totali, g,"4,5",componenti principali
9,   Lipidi animali, g,"4,5",componenti principali
10,   Lipidi vegetali, g,"0,0",componenti principali
11,Colesterolo, mg,63,componenti principali
12,Carboidrati disponibili (MSE), g,"1,5",componenti principali
13,   Amido (MSE), g,"0,0",componenti principali
14,   Carboidrati solubili (MSE), g,"1,5",componenti principali
15,Fibra alimentare totale, g,"0,0",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"73,0",componenti principali
18,Ferro, mg,"1,8",minerali ed elementi in traccia
19,Calcio, mg,33,minerali ed elementi in traccia
20,Sodio, mg,66,minerali ed elementi in traccia
21,Potassio, mg,630,minerali ed elementi in traccia
22,Fosforo, mg,215,minerali ed elementi in traccia
23,Zinco, mg,"0,84",minerali ed elementi in traccia
24,Magnesio, mg,10,minerali ed elementi in traccia
25,Rame, mg,"0,20",minerali ed elementi in traccia
26,Selenio, µg,"28,0",minerali ed elementi in traccia
27,Cloro, mg,109,minerali ed elementi in traccia
28,Iodio, µg,24,minerali ed elementi in traccia
29,Manganese, mg,"0,05",minerali ed elementi in traccia
30,Zolfo, mg,150,minerali ed elementi in traccia
31,"Vitamina B1,  Tiamina", mg,"0,02",vitamine idrosolubili
32,"Vitamina B2,  Riboflavina", mg,"0,25",vitamine idrosolubili
33,Vitamina C, mg,tr,vitamine idrosolubili
34,Niacina, mg,"9,70",vitamine idrosolubili
35,Vitamina B6, mg,"0,33",vitamine idrosolubili
36,Folati totali, µg,3,vitamine idrosolubili
37,Acido pantotenico, mg,"0,68",vitamine idrosolubili
38,Biotina, µg,"5,0",vitamine idrosolubili
39,Vitamina B12, µg,"9,0",vitamine idrosolubili
40,   Retinolo eq. (RE), µg,28,retinolo equivalente
41,   Retinolo, µg,28,retinolo equivalente
42,   ß-carotene eq., µg,tr,retinolo equivalente
43,Vitamina E (ATE), mg,"0,12",retinolo equivalente
44,Vitamina D, µg,"4,50",retinolo equivalente
45,Acidi grassi saturi totali, g,"1,02",acidi grassi
46,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"0,00",acidi grassi
47,Acido laurico, g,"0,00",acidi grassi
48,Acido miristico, g,"0,15",acidi grassi
49,Acido palmitico, g,"0,65",acidi grassi
50,Acido stearico, g,"0,22",acidi grassi
51,Acido arachidico, g,"0,00",acidi grassi
52,Acido beenico, g,"0,00",acidi grassi
53,Acidi grassi monoinsaturi totali, g,"1,20",acidi grassi
54,Acido miristoleico, g,"0,00",acidi grassi
55,Acido palmitoleico, g,"0,32",acidi grassi
56,Acido oleico, g,"0,69",acidi grassi
57,Acidi eicosenoico, g,"0,19",acidi grassi
58,Acido erucico, g,"0,00",acidi grassi
59,Acidi grassi polinsaturi totali, g,"1,77",acidi grassi
60,Acido linoleico, g,"0,06",acidi grassi
61,Acido linolenico, g,"0,00",acidi grassi
62,Acido arachidonico, g,"0,04",acidi grassi
63,Acido eicosapentaenoico (EPA), g,"0,51",acidi grassi
64,Acido decosaesaenoico (DHA), g,"1,16",acidi grassi
65,Altri acidi grassi polinsaturi, g,"0,00",acidi grassi
66,Triptofano, mg,250,aminoacidi
67,Treonina, mg,957,aminoacidi
68,Isoleucina, mg,1040,aminoacidi
69,Leucina, mg,1789,aminoacidi
70,Lisina, mg,1893,aminoacidi
71,Metionina, mg,666,aminoacidi
72,Cistina, mg,83,aminoacidi
73,Fenilalanina, mg,957,aminoacidi
74,Tirosina, mg,790,aminoacidi
75,Valina, mg,1227,aminoacidi
76,Arginina, mg,1310,aminoacidi
77,Istidina, mg,749,aminoacidi
78,Alanina, mg,1290,aminoacidi
79,Acido aspartico, mg,2101,aminoacidi
80,Acido glutammico, mg,3016,aminoacidi
81,Glicina, mg,957,aminoacidi
82,Prolina, mg,666,aminoacidi
83,Serina, mg,832,aminoacidi
84,Glucosio, g,"1,5",zuccheri
85,Fruttosio, g,"0,0",zuccheri
86,Galattosio, g,"0,0",zuccheri
87,Saccarosio (MSE), g,"0,0",zuccheri
88,Maltosio (MSE), g,"0,0",zuccheri
89,Lattosio (MSE), g,"0,0",zuccheri
