,components,unit,value,section
0,Parte edibile, %,64,componenti principali
1,"Energia,  ricalcolata", kJ,475,componenti principali
2,"Energia,  Ric con fibra", kJ,475,componenti principali
3,"Energia,  ricalcolata", kcal,113,componenti principali
4,"Energia,  Ric con fibra", kcal,113,componenti principali
5,Proteine totali, g,"22,3",componenti principali
6,   Proteine animali, g,"22,3",componenti principali
7,   Proteine vegetali, g,"0,0",componenti principali
8,Lipidi totali, g,"2,6",componenti principali
9,   Lipidi animali, g,"2,6",componenti principali
10,   Lipidi vegetali, g,"0,0",componenti principali
11,Colesterolo, mg,71,componenti principali
12,Carboidrati disponibili (MSE), g,"0,0",componenti principali
13,   Amido (MSE), g,"0,0",componenti principali
14,   Carboidrati solubili (MSE), g,"0,0",componenti principali
15,Fibra alimentare totale, g,"0,0",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"70,0",componenti principali
18,Ferro, mg,"4,5",minerali ed elementi in traccia
19,Calcio, mg,34,minerali ed elementi in traccia
20,Sodio, mg,115,minerali ed elementi in traccia
21,Potassio, mg,37,minerali ed elementi in traccia
22,Fosforo, mg,214,minerali ed elementi in traccia
23,Zinco, mg,"1,90",minerali ed elementi in traccia
24,Magnesio, mg,20,minerali ed elementi in traccia
25,Rame, mg,"0,68",minerali ed elementi in traccia
26,Selenio, µg,"16,0",minerali ed elementi in traccia
27,Cloro, mg,55,minerali ed elementi in traccia
28,Iodio, µg,6,minerali ed elementi in traccia
29,Manganese, mg,"0,02",minerali ed elementi in traccia
30,Zolfo, mg,160,minerali ed elementi in traccia
31,"Vitamina B1,  Tiamina", mg,"0,17",vitamine idrosolubili
32,"Vitamina B2,  Riboflavina", mg,"0,19",vitamine idrosolubili
33,Vitamina C, mg,0,vitamine idrosolubili
34,Niacina, mg,"11,30",vitamine idrosolubili
35,Vitamina B6, mg,"0,66",vitamine idrosolubili
36,Folati totali, µg,6,vitamine idrosolubili
37,Acido pantotenico, mg,"0,93",vitamine idrosolubili
38,Biotina, µg,"2,0",vitamine idrosolubili
39,Vitamina B12, µg,"0,8",vitamine idrosolubili
40,   Retinolo eq. (RE), µg,53,retinolo equivalente
41,   Retinolo, µg,53,retinolo equivalente
42,   ß-carotene eq., µg,0,retinolo equivalente
43,Vitamina E (ATE), mg,"0,01",retinolo equivalente
44,Vitamina D, µg,"1,40",retinolo equivalente
45,Acidi grassi saturi totali, g,"0,76",acidi grassi
46,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"0,00",acidi grassi
47,Acido laurico, g,"0,01",acidi grassi
48,Acido miristico, g,"0,03",acidi grassi
49,Acido palmitico, g,"0,62",acidi grassi
50,Acido stearico, g,"0,18",acidi grassi
51,Acidi grassi monoinsaturi totali, g,"1,21",acidi grassi
52,Acido palmitoleico, g,"0,23",acidi grassi
53,Acido oleico, g,"0,86",acidi grassi
54,Acidi eicosenoico, g,"0,00",acidi grassi
55,Acido erucico, g,"0,00",acidi grassi
56,Acidi grassi polinsaturi totali, g,"0,33",acidi grassi
57,Acido linoleico, g,"0,23",acidi grassi
58,Acido linolenico, g,"0,03",acidi grassi
59,Acido arachidonico, g,"0,00",acidi grassi
60,Acido eicosapentaenoico (EPA), g,"0,00",acidi grassi
61,Acido decosaesaenoico (DHA), g,"0,00",acidi grassi
62,Altri acidi grassi polinsaturi, g,"0,08",acidi grassi
63,Triptofano, mg,299,aminoacidi
64,Treonina, mg,1088,aminoacidi
65,Isoleucina, mg,1206,aminoacidi
66,Leucina, mg,1837,aminoacidi
67,Lisina, mg,1979,aminoacidi
68,Metionina, mg,632,aminoacidi
69,Cistina, mg,300,aminoacidi
70,Fenilalanina, mg,861,aminoacidi
71,Tirosina, mg,711,aminoacidi
72,Valina, mg,1208,aminoacidi
73,Arginina, mg,1387,aminoacidi
74,Istidina, mg,849,aminoacidi
75,Alanina, mg,1385,aminoacidi
76,Acido aspartico, mg,2147,aminoacidi
77,Acido glutammico, mg,3251,aminoacidi
78,Glicina, mg,1209,aminoacidi
79,Prolina, mg,922,aminoacidi
80,Serina, mg,955,aminoacidi
81,Glucosio, g,"0,0",zuccheri
82,Fruttosio, g,"0,0",zuccheri
83,Galattosio, g,"0,0",zuccheri
84,Saccarosio (MSE), g,"0,0",zuccheri
85,Maltosio (MSE), g,"0,0",zuccheri
86,Lattosio (MSE), g,"0,0",zuccheri
