,components,unit,value,section
0,Parte edibile, %,69,componenti principali
1,"Energia,  ricalcolata", kJ,523,componenti principali
2,"Energia,  Ric con fibra", kJ,523,componenti principali
3,"Energia,  ricalcolata", kcal,125,componenti principali
4,"Energia,  Ric con fibra", kcal,125,componenti principali
5,Proteine totali, g,"15,6",componenti principali
6,   Proteine animali, g,"15,6",componenti principali
7,   Proteine vegetali, g,"0,0",componenti principali
8,Lipidi totali, g,"6,7",componenti principali
9,   Lipidi animali, g,"6,7",componenti principali
10,   Lipidi vegetali, g,"0,0",componenti principali
11,Colesterolo, mg,36,componenti principali
12,Carboidrati disponibili (MSE), g,"0,6",componenti principali
13,   Amido (MSE), g,"0,0",componenti principali
14,   Carboidrati solubili (MSE), g,"0,6",componenti principali
15,Fibra alimentare totale, g,"0,0",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"74,0",componenti principali
18,Ferro, mg,"0,3",minerali ed elementi in traccia
19,Calcio, mg,45,minerali ed elementi in traccia
20,Sodio, mg,119,minerali ed elementi in traccia
21,Potassio, mg,258,minerali ed elementi in traccia
22,Fosforo, mg,121,minerali ed elementi in traccia
23,Zinco, mg,"0,48",minerali ed elementi in traccia
24,Magnesio, mg,31,minerali ed elementi in traccia
25,Rame, mg,"0,02",minerali ed elementi in traccia
26,Selenio, µg,"37,0",minerali ed elementi in traccia
27,Cloro, mg,130,minerali ed elementi in traccia
28,Iodio, µg,29,minerali ed elementi in traccia
29,Manganese, mg,"0,01",minerali ed elementi in traccia
30,Zolfo, mg,200,minerali ed elementi in traccia
31,"Vitamina B1,  Tiamina", mg,"0,19",vitamine idrosolubili
32,"Vitamina B2,  Riboflavina", mg,"0,04",vitamine idrosolubili
33,Vitamina C, mg,0,vitamine idrosolubili
34,Niacina, mg,"3,10",vitamine idrosolubili
35,Vitamina B6, mg,"0,30",vitamine idrosolubili
36,Folati totali, µg,9,vitamine idrosolubili
37,Acido pantotenico, mg,"0,75",vitamine idrosolubili
38,Biotina, µg,"6,0",vitamine idrosolubili
39,Vitamina B12, µg,"0,6",vitamine idrosolubili
40,   Retinolo eq. (RE), µg,43,retinolo equivalente
41,   Retinolo, µg,43,retinolo equivalente
42,   ß-carotene eq., µg,tr,retinolo equivalente
43,Vitamina E (ATE), mg,"0,50",retinolo equivalente
44,Vitamina D, µg,"11,00",retinolo equivalente
45,Acidi grassi saturi totali, g,"1,51",acidi grassi
46,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"0,00",acidi grassi
47,Acido laurico, g,"0,00",acidi grassi
48,Acido miristico, g,"0,07",acidi grassi
49,Acido palmitico, g,"1,12",acidi grassi
50,Acido stearico, g,"0,33",acidi grassi
51,Acidi grassi monoinsaturi totali, g,"1,31",acidi grassi
52,Acido palmitoleico, g,"0,20",acidi grassi
53,Acido oleico, g,"0,99",acidi grassi
54,Acidi eicosenoico, g,"0,20",acidi grassi
55,Acido erucico, g,"0,07",acidi grassi
56,Acidi grassi polinsaturi totali, g,"2,10",acidi grassi
57,Acido linoleico, g,"0,07",acidi grassi
58,Acido linolenico, g,"0,07",acidi grassi
59,Acido arachidonico, g,"0,20",acidi grassi
60,Acido eicosapentaenoico (EPA), g,"0,20",acidi grassi
61,Acido decosaesaenoico (DHA), g,"1,45",acidi grassi
62,Altri acidi grassi polinsaturi, g,"0,13",acidi grassi
63,Triptofano, mg,175,aminoacidi
64,Treonina, mg,683,aminoacidi
65,Isoleucina, mg,719,aminoacidi
66,Leucina, mg,1268,aminoacidi
67,Lisina, mg,1432,aminoacidi
68,Metionina, mg,462,aminoacidi
69,Cistina, mg,167,aminoacidi
70,Fenilalanina, mg,609,aminoacidi
71,Tirosina, mg,526,aminoacidi
72,Valina, mg,803,aminoacidi
73,Arginina, mg,933,aminoacidi
74,Istidina, mg,459,aminoacidi
75,Alanina, mg,943,aminoacidi
76,Acido aspartico, mg,1597,aminoacidi
77,Acido glutammico, mg,2328,aminoacidi
78,Glicina, mg,749,aminoacidi
79,Prolina, mg,551,aminoacidi
80,Serina, mg,637,aminoacidi
81,Glucosio, g,"0,6",zuccheri
82,Fruttosio, g,"0,0",zuccheri
83,Galattosio, g,"0,0",zuccheri
84,Saccarosio (MSE), g,"0,0",zuccheri
85,Maltosio (MSE), g,"0,0",zuccheri
86,Lattosio (MSE), g,"0,0",zuccheri
