,components,unit,value,section
0,Parte edibile, %,100,componenti principali
1,"Energia,  ricalcolata", kJ,382,componenti principali
2,"Energia,  Ric con fibra", kJ,384,componenti principali
3,"Energia,  ricalcolata", kcal,90,componenti principali
4,"Energia,  Ric con fibra", kcal,90,componenti principali
5,Proteine totali, g,"4,1",componenti principali
6,   Proteine animali, g,"4,1",componenti principali
7,   Proteine vegetali, g,"0,0",componenti principali
8,Lipidi totali, g,"0,7",componenti principali
9,   Lipidi animali, g,"0,7",componenti principali
10,   Lipidi vegetali, g,"0,0",componenti principali
11,Colesterolo, mg,4,componenti principali
12,Carboidrati disponibili (MSE), g,"17,9",componenti principali
13,   Amido (MSE), g,"0,0",componenti principali
14,   Carboidrati solubili (MSE), g,"17,9",componenti principali
15,Fibra alimentare totale, g,"0,2",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"77,0",componenti principali
18,Ferro, mg,"0,1",minerali ed elementi in traccia
19,Calcio, mg,150,minerali ed elementi in traccia
20,Sodio, mg,64,minerali ed elementi in traccia
21,Potassio, mg,210,minerali ed elementi in traccia
22,Fosforo, mg,120,minerali ed elementi in traccia
23,Zinco, mg,"0,50",minerali ed elementi in traccia
24,Magnesio, mg,15,minerali ed elementi in traccia
25,Rame, mg,tr,minerali ed elementi in traccia
26,Selenio, µg,"1,0",minerali ed elementi in traccia
27,Cloro, mg,130,minerali ed elementi in traccia
28,Iodio, µg,48,minerali ed elementi in traccia
29,Manganese, mg,tr,minerali ed elementi in traccia
30,Zolfo, mg,38,minerali ed elementi in traccia
31,"Vitamina B1,  Tiamina", mg,"0,05",vitamine idrosolubili
32,"Vitamina B2,  Riboflavina", mg,"0,21",vitamine idrosolubili
33,Vitamina C, mg,1,vitamine idrosolubili
34,Niacina, mg,"0,14",vitamine idrosolubili
35,Vitamina B6, mg,"0,08",vitamine idrosolubili
36,Folati totali, µg,16,vitamine idrosolubili
37,Acido pantotenico, mg,"0,33",vitamine idrosolubili
38,Biotina, µg,"2,3",vitamine idrosolubili
39,Vitamina B12, µg,"0,2",vitamine idrosolubili
40,   Retinolo eq. (RE), µg,11,retinolo equivalente
41,   Retinolo, µg,10,retinolo equivalente
42,   ß-carotene eq., µg,4,retinolo equivalente
43,Vitamina E (ATE), mg,"0,01",retinolo equivalente
44,Vitamina D, µg,"0,01",retinolo equivalente
45,Acidi grassi saturi totali, g,"0,15",acidi grassi
46,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"0,02",acidi grassi
47,Acido laurico, g,"0,01",acidi grassi
48,Acido miristico, g,"0,03",acidi grassi
49,Acido palmitico, g,"0,06",acidi grassi
50,Acido stearico, g,"0,03",acidi grassi
51,Acido arachidico, g,"0,00",acidi grassi
52,Acido beenico, g,"0,00",acidi grassi
53,Acidi grassi monoinsaturi totali, g,"0,08",acidi grassi
54,Acido miristoleico, g,"0,00",acidi grassi
55,Acido palmitoleico, g,"0,01",acidi grassi
56,Acido oleico, g,"0,07",acidi grassi
57,Acidi eicosenoico, g,"0,00",acidi grassi
58,Acido erucico, g,"0,00",acidi grassi
59,Acidi grassi polinsaturi totali, g,"0,01",acidi grassi
60,Acido linoleico, g,"0,00",acidi grassi
61,Acido linolenico, g,"0,00",acidi grassi
62,Acido arachidonico, g,"0,00",acidi grassi
63,Acido eicosapentaenoico (EPA), g,"0,00",acidi grassi
64,Acido decosaesaenoico (DHA), g,"0,00",acidi grassi
65,Altri acidi grassi polinsaturi, g,"0,00",acidi grassi
66,Triptofano, mg,43,aminoacidi
67,Treonina, mg,151,aminoacidi
68,Isoleucina, mg,173,aminoacidi
69,Leucina, mg,324,aminoacidi
70,Lisina, mg,281,aminoacidi
71,Metionina, mg,97,aminoacidi
72,Cistina, mg,32,aminoacidi
73,Fenilalanina, mg,183,aminoacidi
74,Tirosina, mg,205,aminoacidi
75,Valina, mg,227,aminoacidi
76,Arginina, mg,119,aminoacidi
77,Istidina, mg,97,aminoacidi
78,Alanina, mg,119,aminoacidi
79,Acido aspartico, mg,281,aminoacidi
80,Acido glutammico, mg,691,aminoacidi
81,Glicina, mg,76,aminoacidi
82,Prolina, mg,324,aminoacidi
83,Serina, mg,194,aminoacidi
84,Glucosio, g,"1,5",zuccheri
85,Fruttosio, g,"1,6",zuccheri
86,Galattosio, g,"1,2",zuccheri
87,Saccarosio (MSE), g,"10,2",zuccheri
88,Maltosio (MSE), g,"0,0",zuccheri
89,Lattosio (MSE), g,"3,3",zuccheri
