,components,unit,value,section
0,Parte edibile, %,100,componenti principali
1,"Energia,  ricalcolata", kJ,268,componenti principali
2,"Energia,  Ric con fibra", kJ,268,componenti principali
3,"Energia,  ricalcolata", kcal,64,componenti principali
4,"Energia,  Ric con fibra", kcal,64,componenti principali
5,Proteine totali, g,"3,3",componenti principali
6,   Proteine animali, g,"3,3",componenti principali
7,   Proteine vegetali, g,"0,0",componenti principali
8,Lipidi totali, g,"3,6",componenti principali
9,   Lipidi animali, g,"3,6",componenti principali
10,   Lipidi vegetali, g,"0,0",componenti principali
11,Colesterolo, mg,11,componenti principali
12,Carboidrati disponibili (MSE), g,"4,9",componenti principali
13,   Amido (MSE), g,"0,0",componenti principali
14,   Carboidrati solubili (MSE), g,"4,9",componenti principali
15,Fibra alimentare totale, g,"0,0",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"87,0",componenti principali
18,Ferro, mg,"0,1",minerali ed elementi in traccia
19,Calcio, mg,119,minerali ed elementi in traccia
20,Sodio, mg,50,minerali ed elementi in traccia
21,Potassio, mg,150,minerali ed elementi in traccia
22,Fosforo, mg,93,minerali ed elementi in traccia
23,Zinco, mg,"0,38",minerali ed elementi in traccia
24,Magnesio, mg,12,minerali ed elementi in traccia
25,Rame, mg,"0,02",minerali ed elementi in traccia
26,Selenio, µg,"1,6",minerali ed elementi in traccia
27,Cloro, mg,100,minerali ed elementi in traccia
28,Iodio, µg,15,minerali ed elementi in traccia
29,Manganese, mg,tr,minerali ed elementi in traccia
30,Zolfo, mg,30,minerali ed elementi in traccia
31,"Vitamina B1,  Tiamina", mg,"0,04",vitamine idrosolubili
32,"Vitamina B2,  Riboflavina", mg,"0,18",vitamine idrosolubili
33,Vitamina C, mg,1,vitamine idrosolubili
34,Niacina, mg,"0,10",vitamine idrosolubili
35,Vitamina B6, mg,"0,06",vitamine idrosolubili
36,Folati totali, µg,6,vitamine idrosolubili
37,Acido pantotenico, mg,"0,35",vitamine idrosolubili
38,Biotina, µg,"1,9",vitamine idrosolubili
39,Vitamina B12, µg,"0,4",vitamine idrosolubili
40,   Retinolo eq. (RE), µg,43,retinolo equivalente
41,   Retinolo, µg,40,retinolo equivalente
42,   ß-carotene eq., µg,20,retinolo equivalente
43,Vitamina E (ATE), mg,"0,07",retinolo equivalente
44,Vitamina D, µg,"0,03",retinolo equivalente
45,Acidi grassi saturi totali, g,"2,11",acidi grassi
46,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"0,32",acidi grassi
47,Acido laurico, g,"0,11",acidi grassi
48,Acido miristico, g,"0,37",acidi grassi
49,Acido palmitico, g,"0,92",acidi grassi
50,Acido stearico, g,"0,39",acidi grassi
51,Acido arachidico, g,"0,00",acidi grassi
52,Acido beenico, g,"0,00",acidi grassi
53,Acidi grassi monoinsaturi totali, g,"1,10",acidi grassi
54,Acido miristoleico, g,"0,07",acidi grassi
55,Acido palmitoleico, g,"0,10",acidi grassi
56,Acido oleico, g,"0,93",acidi grassi
57,Acidi eicosenoico, g,"0,00",acidi grassi
58,Acido erucico, g,"0,00",acidi grassi
59,Acidi grassi polinsaturi totali, g,"0,12",acidi grassi
60,Acido linoleico, g,"0,07",acidi grassi
61,Acido linolenico, g,"0,05",acidi grassi
62,Acido arachidonico, g,"0,00",acidi grassi
63,Acido eicosapentaenoico (EPA), g,"0,00",acidi grassi
64,Acido decosaesaenoico (DHA), g,"0,00",acidi grassi
65,Altri acidi grassi polinsaturi, g,"0,00",acidi grassi
66,Triptofano, mg,50,aminoacidi
67,Treonina, mg,164,aminoacidi
68,Isoleucina, mg,192,aminoacidi
69,Leucina, mg,355,aminoacidi
70,Lisina, mg,272,aminoacidi
71,Metionina, mg,81,aminoacidi
72,Cistina, mg,37,aminoacidi
73,Fenilalanina, mg,176,aminoacidi
74,Tirosina, mg,142,aminoacidi
75,Valina, mg,233,aminoacidi
76,Arginina, mg,105,aminoacidi
77,Istidina, mg,93,aminoacidi
78,Alanina, mg,119,aminoacidi
79,Acido aspartico, mg,269,aminoacidi
80,Acido glutammico, mg,771,aminoacidi
81,Glicina, mg,70,aminoacidi
82,Prolina, mg,371,aminoacidi
83,Serina, mg,203,aminoacidi
84,Glucosio, g,"0,0",zuccheri
85,Fruttosio, g,"0,0",zuccheri
86,Galattosio, g,"0,0",zuccheri
87,Saccarosio (MSE), g,"0,0",zuccheri
88,Maltosio (MSE), g,"0,0",zuccheri
89,Lattosio (MSE), g,"4,9",zuccheri
