,components,unit,value,section
0,Parte edibile, %,100,componenti principali
1,"Energia,  ricalcolata", kJ,1603,componenti principali
2,"Energia,  Ric con fibra", kJ,1603,componenti principali
3,"Energia,  ricalcolata", kcal,388,componenti principali
4,"Energia,  Ric con fibra", kcal,388,componenti principali
5,Proteine totali, g,"13,3",componenti principali
6,   Proteine animali, g,"13,3",componenti principali
7,   Proteine vegetali, g,"0,0",componenti principali
8,Lipidi totali, g,"37,0",componenti principali
9,   Lipidi animali, g,"37,0",componenti principali
10,   Lipidi vegetali, g,"0,0",componenti principali
11,Colesterolo, mg,70,componenti principali
12,Carboidrati disponibili (MSE), g,"0,5",componenti principali
13,   Amido (MSE), g,"0,0",componenti principali
14,   Carboidrati solubili (MSE), g,"0,5",componenti principali
15,Fibra alimentare totale, g,"0,0",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"44,2",componenti principali
18,Ferro, mg,"2,2",minerali ed elementi in traccia
19,Calcio, mg,40,minerali ed elementi in traccia
20,Sodio, mg,506,minerali ed elementi in traccia
21,Potassio, mg,130,minerali ed elementi in traccia
22,Fosforo, mg,180,minerali ed elementi in traccia
23,Zinco, mg,"0,80",minerali ed elementi in traccia
24,Magnesio, mg,8,minerali ed elementi in traccia
25,Rame, mg,"0,08",minerali ed elementi in traccia
26,Selenio, µg,"2,2",minerali ed elementi in traccia
27,Cloro, mg,1160,minerali ed elementi in traccia
28,Iodio, µg,5,minerali ed elementi in traccia
29,Manganese, mg,"0,05",minerali ed elementi in traccia
30,Zolfo, mg,170,minerali ed elementi in traccia
31,"Vitamina B1,  Tiamina", mg,"0,10",vitamine idrosolubili
32,"Vitamina B2,  Riboflavina", mg,"0,15",vitamine idrosolubili
33,Vitamina C, mg,tr,vitamine idrosolubili
34,Niacina, mg,"3,10",vitamine idrosolubili
35,Vitamina B6, mg,"0,12",vitamine idrosolubili
36,Folati totali, µg,4,vitamine idrosolubili
37,Acido pantotenico, mg,"0,50",vitamine idrosolubili
38,Biotina, µg,tr,vitamine idrosolubili
39,Vitamina B12, µg,"2,0",vitamine idrosolubili
40,   Retinolo eq. (RE), µg,0,retinolo equivalente
41,   Retinolo, µg,0,retinolo equivalente
42,   ß-carotene eq., µg,0,retinolo equivalente
43,Vitamina E (ATE), mg,"0,09",retinolo equivalente
44,Vitamina D, µg,tr,retinolo equivalente
45,Acidi grassi saturi totali, g,"12,14",acidi grassi
46,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"0,00",acidi grassi
47,Acido laurico, g,"0,00",acidi grassi
48,Acido miristico, g,"0,54",acidi grassi
49,Acido palmitico, g,"7,48",acidi grassi
50,Acido stearico, g,"4,07",acidi grassi
51,Acido arachidico, g,"0,05",acidi grassi
52,Acido beenico, g,"0,00",acidi grassi
53,Acidi grassi monoinsaturi totali, g,"16,79",acidi grassi
54,Acido miristoleico, g,"0,00",acidi grassi
55,Acido palmitoleico, g,"0,79",acidi grassi
56,Acido oleico, g,"15,38",acidi grassi
57,Acidi eicosenoico, g,"0,00",acidi grassi
58,Acido erucico, g,"0,00",acidi grassi
59,Acidi grassi polinsaturi totali, g,"5,17",acidi grassi
60,Acido linoleico, g,"4,55",acidi grassi
61,Acido linolenico, g,"0,22",acidi grassi
62,Acido arachidonico, g,"0,29",acidi grassi
63,Acido eicosapentaenoico (EPA), g,"0,00",acidi grassi
64,Acido decosaesaenoico (DHA), g,"0,00",acidi grassi
65,Altri acidi grassi polinsaturi, g,"0,11",acidi grassi
66,Triptofano, mg,132,aminoacidi
67,Treonina, mg,556,aminoacidi
68,Isoleucina, mg,645,aminoacidi
69,Leucina, mg,1092,aminoacidi
70,Lisina, mg,1076,aminoacidi
71,Metionina, mg,363,aminoacidi
72,Cistina, mg,144,aminoacidi
73,Fenilalanina, mg,515,aminoacidi
74,Tirosina, mg,423,aminoacidi
75,Valina, mg,686,aminoacidi
76,Arginina, mg,798,aminoacidi
77,Istidina, mg,420,aminoacidi
78,Alanina, mg,852,aminoacidi
79,Acido aspartico, mg,1363,aminoacidi
80,Acido glutammico, mg,2111,aminoacidi
81,Glicina, mg,960,aminoacidi
82,Prolina, mg,718,aminoacidi
83,Serina, mg,556,aminoacidi
84,Glucosio, g,"0,5",zuccheri
85,Fruttosio, g,"0,0",zuccheri
86,Galattosio, g,"0,0",zuccheri
87,Saccarosio (MSE), g,"0,0",zuccheri
88,Maltosio (MSE), g,"0,0",zuccheri
89,Lattosio (MSE), g,"0,0",zuccheri
