,components,unit,value,section
0,Parte edibile, %,100,componenti principali
1,"Energia,  ricalcolata", kJ,316,componenti principali
2,"Energia,  Ric con fibra", kJ,316,componenti principali
3,"Energia,  ricalcolata", kcal,75,componenti principali
4,"Energia,  Ric con fibra", kcal,75,componenti principali
5,Proteine totali, g,"14,0",componenti principali
6,   Proteine animali, g,"14,0",componenti principali
7,   Proteine vegetali, g,"0,0",componenti principali
8,Lipidi totali, g,"2,1",componenti principali
9,   Lipidi animali, g,"2,1",componenti principali
10,   Lipidi vegetali, g,"0,0",componenti principali
11,Colesterolo, mg,168,componenti principali
12,Carboidrati disponibili (MSE), g,"0,0",componenti principali
13,   Amido (MSE), g,"0,0",componenti principali
14,   Carboidrati solubili (MSE), g,"0,0",componenti principali
15,Fibra alimentare totale, g,"0,0",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"83,0",componenti principali
18,Ferro, mg,"6,7",minerali ed elementi in traccia
19,Calcio, mg,15,minerali ed elementi in traccia
20,Sodio, mg,198,minerali ed elementi in traccia
21,Potassio, mg,340,minerali ed elementi in traccia
22,Fosforo, mg,173,minerali ed elementi in traccia
23,Zinco, mg,"1,30",minerali ed elementi in traccia
24,Magnesio, mg,12,minerali ed elementi in traccia
25,Rame, mg,"0,21",minerali ed elementi in traccia
26,Selenio, µg,"37,0",minerali ed elementi in traccia
27,Cloro, mg,44,minerali ed elementi in traccia
28,Iodio, µg,7,minerali ed elementi in traccia
29,Manganese, mg,"0,02",minerali ed elementi in traccia
30,Zolfo, mg,130,minerali ed elementi in traccia
31,"Vitamina B1,  Tiamina", mg,"0,23",vitamine idrosolubili
32,"Vitamina B2,  Riboflavina", mg,"0,25",vitamine idrosolubili
33,Vitamina C, mg,40,vitamine idrosolubili
34,Niacina, mg,"2,00",vitamine idrosolubili
35,Vitamina B6, mg,"0,03",vitamine idrosolubili
36,Folati totali, µg,9,vitamine idrosolubili
37,Acido pantotenico, mg,"0,82",vitamine idrosolubili
38,Biotina, µg,"5,9",vitamine idrosolubili
39,Vitamina B12, µg,"3,1",vitamine idrosolubili
40,   Retinolo eq. (RE), µg,0,retinolo equivalente
41,   Retinolo, µg,0,retinolo equivalente
42,   ß-carotene eq., µg,0,retinolo equivalente
43,Vitamina E (ATE), mg,"0,45",retinolo equivalente
44,Acidi grassi saturi totali, g,"0,59",acidi grassi
45,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"0,00",acidi grassi
46,Acido laurico, g,"0,00",acidi grassi
47,Acido miristico, g,"0,01",acidi grassi
48,Acido palmitico, g,"0,27",acidi grassi
49,Acido stearico, g,"0,25",acidi grassi
50,Acido arachidico, g,"0,01",acidi grassi
51,Acido beenico, g,"0,02",acidi grassi
52,Acidi grassi monoinsaturi totali, g,"0,40",acidi grassi
53,Acido miristoleico, g,"0,00",acidi grassi
54,Acido palmitoleico, g,"0,03",acidi grassi
55,Acido oleico, g,"0,36",acidi grassi
56,Acidi eicosenoico, g,"0,01",acidi grassi
57,Acido erucico, g,"0,00",acidi grassi
58,Acidi grassi polinsaturi totali, g,"0,37",acidi grassi
59,Acido linoleico, g,"0,20",acidi grassi
60,Acido linolenico, g,"0,01",acidi grassi
61,Acido arachidonico, g,"0,16",acidi grassi
62,Acido eicosapentaenoico (EPA), g,"0,00",acidi grassi
63,Acido decosaesaenoico (DHA), g,"0,00",acidi grassi
64,Altri acidi grassi polinsaturi, g,"0,01",acidi grassi
65,Triptofano, mg,128,aminoacidi
66,Treonina, mg,522,aminoacidi
67,Isoleucina, mg,667,aminoacidi
68,Leucina, mg,1028,aminoacidi
69,Lisina, mg,992,aminoacidi
70,Metionina, mg,280,aminoacidi
71,Cistina, mg,215,aminoacidi
72,Fenilalanina, mg,569,aminoacidi
73,Tirosina, mg,315,aminoacidi
74,Valina, mg,690,aminoacidi
75,Arginina, mg,847,aminoacidi
76,Istidina, mg,425,aminoacidi
77,Alanina, mg,865,aminoacidi
78,Acido aspartico, mg,844,aminoacidi
79,Acido glutammico, mg,1492,aminoacidi
80,Glicina, mg,634,aminoacidi
81,Prolina, mg,1434,aminoacidi
82,Serina, mg,705,aminoacidi
83,Glucosio, g,"0,0",zuccheri
84,Fruttosio, g,"0,0",zuccheri
85,Galattosio, g,"0,0",zuccheri
86,Saccarosio (MSE), g,"0,0",zuccheri
87,Maltosio (MSE), g,"0,0",zuccheri
88,Lattosio (MSE), g,"0,0",zuccheri
