,components,unit,value,section
0,Parte edibile, %,100,componenti principali
1,"Energia,  ricalcolata", kJ,2236,componenti principali
2,"Energia,  Ric con fibra", kJ,2236,componenti principali
3,"Energia,  ricalcolata", kcal,537,componenti principali
4,"Energia,  Ric con fibra", kcal,537,componenti principali
5,Proteine totali, g,"51,9",componenti principali
6,   Proteine animali, g,"51,9",componenti principali
7,   Proteine vegetali, g,"0,0",componenti principali
8,Lipidi totali, g,"36,4",componenti principali
9,   Lipidi animali, g,"36,4",componenti principali
10,   Lipidi vegetali, g,"0,0",componenti principali
11,Colesterolo, mg,1600,componenti principali
12,Carboidrati disponibili (MSE), g,"0,4",componenti principali
13,   Amido (MSE), g,"0,0",componenti principali
14,   Carboidrati solubili (MSE), g,"0,4",componenti principali
15,Fibra alimentare totale, g,"0,0",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"4,1",componenti principali
18,Ferro, mg,"6,3",minerali ed elementi in traccia
19,Calcio, mg,201,minerali ed elementi in traccia
20,Sodio, mg,573,minerali ed elementi in traccia
21,Potassio, mg,556,minerali ed elementi in traccia
22,Fosforo, mg,879,minerali ed elementi in traccia
23,Zinco, mg,"5,00",minerali ed elementi in traccia
24,Magnesio, mg,46,minerali ed elementi in traccia
25,Rame, mg,"0,18",minerali ed elementi in traccia
26,Selenio, µg,"42,0",minerali ed elementi in traccia
27,Cloro, mg,620,minerali ed elementi in traccia
28,Iodio, µg,200,minerali ed elementi in traccia
29,Manganese, mg,"0,10",minerali ed elementi in traccia
30,Zolfo, mg,690,minerali ed elementi in traccia
31,"Vitamina B1,  Tiamina", mg,"0,38",vitamine idrosolubili
32,"Vitamina B2,  Riboflavina", mg,"1,26",vitamine idrosolubili
33,Vitamina C, mg,0,vitamine idrosolubili
34,Niacina, mg,"0,42",vitamine idrosolubili
35,Vitamina B6, mg,"0,46",vitamine idrosolubili
36,Folati totali, µg,190,vitamine idrosolubili
37,Acido pantotenico, mg,"6,90",vitamine idrosolubili
38,Biotina, µg,"69,4",vitamine idrosolubili
39,Vitamina B12, µg,"7,2",vitamine idrosolubili
40,   Retinolo eq. (RE), µg,942,retinolo equivalente
41,   Retinolo, µg,893,retinolo equivalente
42,   ß-carotene eq., µg,293,retinolo equivalente
43,Vitamina E (ATE), mg,"4,28",retinolo equivalente
44,Vitamina D, µg,"6,75",retinolo equivalente
45,Acidi grassi saturi totali, g,"14,04",acidi grassi
46,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"0,00",acidi grassi
47,Acido laurico, g,"0,00",acidi grassi
48,Acido miristico, g,"0,14",acidi grassi
49,Acido palmitico, g,"9,96",acidi grassi
50,Acido stearico, g,"3,36",acidi grassi
51,Acido arachidico, g,"0,58",acidi grassi
52,Acido beenico, g,"0,00",acidi grassi
53,Acidi grassi monoinsaturi totali, g,"18,33",acidi grassi
54,Acido miristoleico, g,"0,00",acidi grassi
55,Acido palmitoleico, g,"1,76",acidi grassi
56,Acido oleico, g,"16,57",acidi grassi
57,Acidi eicosenoico, g,"0,00",acidi grassi
58,Acido erucico, g,"0,00",acidi grassi
59,Acidi grassi polinsaturi totali, g,"5,83",acidi grassi
60,Acido linoleico, g,"4,95",acidi grassi
61,Acido linolenico, g,"0,24",acidi grassi
62,Acido arachidonico, g,"0,33",acidi grassi
63,Acido eicosapentaenoico (EPA), g,"0,00",acidi grassi
64,Acido decosaesaenoico (DHA), g,"0,31",acidi grassi
65,Altri acidi grassi polinsaturi, g,"0,00",acidi grassi
66,Triptofano, mg,825,aminoacidi
67,Treonina, mg,2608,aminoacidi
68,Isoleucina, mg,2750,aminoacidi
69,Leucina, mg,4357,aminoacidi
70,Lisina, mg,3683,aminoacidi
71,Metionina, mg,1829,aminoacidi
72,Cistina, mg,1352,aminoacidi
73,Fenilalanina, mg,2771,aminoacidi
74,Tirosina, mg,2105,aminoacidi
75,Valina, mg,3445,aminoacidi
76,Arginina, mg,3210,aminoacidi
77,Istidina, mg,1247,aminoacidi
78,Alanina, mg,3009,aminoacidi
79,Acido aspartico, mg,5060,aminoacidi
80,Acido glutammico, mg,6312,aminoacidi
81,Glicina, mg,1741,aminoacidi
82,Prolina, mg,2076,aminoacidi
83,Serina, mg,3524,aminoacidi
84,Glucosio, g,"0,4",zuccheri
85,Fruttosio, g,"0,0",zuccheri
86,Galattosio, g,"0,0",zuccheri
87,Saccarosio (MSE), g,"0,0",zuccheri
88,Maltosio (MSE), g,"0,0",zuccheri
89,Lattosio (MSE), g,"0,0",zuccheri
