,components,unit,value,section
0,Parte edibile, %,100,componenti principali
1,"Energia,  ricalcolata", kJ,2491,componenti principali
2,"Energia,  Ric con fibra", kJ,2546,componenti principali
3,"Energia,  ricalcolata", kcal,602,componenti principali
4,"Energia,  Ric con fibra", kcal,615,componenti principali
5,Proteine totali, g,"24,5",componenti principali
6,   Proteine animali, g,"0,0",componenti principali
7,   Proteine vegetali, g,"24,5",componenti principali
8,Lipidi totali, g,"53,0",componenti principali
9,   Lipidi animali, g,"0,0",componenti principali
10,   Lipidi vegetali, g,"53,0",componenti principali
11,Colesterolo, mg,0,componenti principali
12,Carboidrati disponibili (MSE), g,"7,1",componenti principali
13,   Amido (MSE), g,"3,3",componenti principali
14,   Carboidrati solubili (MSE), g,"3,8",componenti principali
15,Fibra alimentare totale, g,"6,9",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"1,9",componenti principali
18,Ferro, mg,"1,3",minerali ed elementi in traccia
19,Calcio, mg,37,minerali ed elementi in traccia
20,Sodio, mg,400,minerali ed elementi in traccia
21,Potassio, mg,810,minerali ed elementi in traccia
22,Fosforo, mg,410,minerali ed elementi in traccia
23,Zinco, mg,"2,90",minerali ed elementi in traccia
24,Magnesio, mg,180,minerali ed elementi in traccia
25,Rame, mg,"0,54",minerali ed elementi in traccia
26,Selenio, µg,"4,0",minerali ed elementi in traccia
27,Cloro, mg,660,minerali ed elementi in traccia
28,Iodio, µg,19,minerali ed elementi in traccia
29,Manganese, mg,"1,90",minerali ed elementi in traccia
30,Zolfo, mg,360,minerali ed elementi in traccia
31,"Vitamina B1,  Tiamina", mg,"0,18",vitamine idrosolubili
32,"Vitamina B2,  Riboflavina", mg,"0,10",vitamine idrosolubili
33,Vitamina C, mg,0,vitamine idrosolubili
34,Niacina, mg,"13,60",vitamine idrosolubili
35,Vitamina B6, mg,"0,63",vitamine idrosolubili
36,Folati totali, µg,52,vitamine idrosolubili
37,Acido pantotenico, mg,"1,70",vitamine idrosolubili
38,Biotina, µg,"102,0",vitamine idrosolubili
39,Vitamina B12, µg,"0,0",vitamine idrosolubili
40,   Retinolo eq. (RE), µg,0,retinolo equivalente
41,   Retinolo, µg,0,retinolo equivalente
42,   ß-carotene eq., µg,0,retinolo equivalente
43,Vitamina E (ATE), mg,"0,66",retinolo equivalente
44,Vitamina D, µg,"0,00",retinolo equivalente
45,Vitamina K, µg,"0,31",retinolo equivalente
46,Acidi grassi saturi totali, g,"7,56",acidi grassi
47,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"0,00",acidi grassi
48,Acido laurico, g,"0,00",acidi grassi
49,Acido miristico, g,"0,24",acidi grassi
50,Acido palmitico, g,"5,36",acidi grassi
51,Acido stearico, g,"1,36",acidi grassi
52,Acido arachidico, g,"0,59",acidi grassi
53,Acido beenico, g,"0,00",acidi grassi
54,Acidi grassi monoinsaturi totali, g,"24,43",acidi grassi
55,Acido miristoleico, g,"0,00",acidi grassi
56,Acido palmitoleico, g,"0,00",acidi grassi
57,Acido oleico, g,"23,88",acidi grassi
58,Acidi eicosenoico, g,"0,55",acidi grassi
59,Acido erucico, g,"0,00",acidi grassi
60,Acidi grassi polinsaturi totali, g,"15,04",acidi grassi
61,Acido linoleico, g,"14,56",acidi grassi
62,Acido linolenico, g,"0,48",acidi grassi
63,Acido arachidonico, g,"0,00",acidi grassi
64,Acido eicosapentaenoico (EPA), g,"0,00",acidi grassi
65,Acido decosaesaenoico (DHA), g,"0,00",acidi grassi
66,Altri acidi grassi polinsaturi, g,"0,00",acidi grassi
67,Triptofano, mg,269,aminoacidi
68,Treonina, mg,747,aminoacidi
69,Isoleucina, mg,917,aminoacidi
70,Leucina, mg,1767,aminoacidi
71,Lisina, mg,972,aminoacidi
72,Metionina, mg,282,aminoacidi
73,Cistina, mg,329,aminoacidi
74,Fenilalanina, mg,1350,aminoacidi
75,Tirosina, mg,1140,aminoacidi
76,Valina, mg,1186,aminoacidi
77,Arginina, mg,3109,aminoacidi
78,Istidina, mg,652,aminoacidi
79,Alanina, mg,1067,aminoacidi
80,Acido aspartico, mg,3156,aminoacidi
81,Acido glutammico, mg,5041,aminoacidi
82,Glicina, mg,1568,aminoacidi
83,Prolina, mg,1249,aminoacidi
84,Serina, mg,1206,aminoacidi
85,Glucosio, g,"0,0",zuccheri
86,Fruttosio, g,"0,0",zuccheri
87,Galattosio, g,"0,0",zuccheri
88,Saccarosio (MSE), g,"3,8",zuccheri
89,Maltosio (MSE), g,"0,0",zuccheri
90,Lattosio (MSE), g,"0,0",zuccheri
