,components,unit,value,section
0,Parte edibile, %,100,componenti principali
1,"Energia,  ricalcolata", kJ,810,componenti principali
2,"Energia,  Ric con fibra", kJ,811,componenti principali
3,"Energia,  ricalcolata", kcal,192,componenti principali
4,"Energia,  Ric con fibra", kcal,192,componenti principali
5,Proteine totali, g,"4,8",componenti principali
6,   Proteine animali, g,"4,2",componenti principali
7,   Proteine vegetali, g,"0,6",componenti principali
8,Lipidi totali, g,"6,4",componenti principali
9,   Lipidi animali, g,"6,4",componenti principali
10,   Lipidi vegetali, g,tr,componenti principali
11,Colesterolo, mg,68,componenti principali
12,Carboidrati disponibili (MSE), g,"30,7",componenti principali
13,   Amido (MSE), g,"4,8",componenti principali
14,   Carboidrati solubili (MSE), g,"25,9",componenti principali
15,Fibra alimentare totale, g,"0,2",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"59,0",componenti principali
18,Ferro, mg,"0,8",minerali ed elementi in traccia
19,Calcio, mg,97,minerali ed elementi in traccia
20,Sodio, mg,38,minerali ed elementi in traccia
21,Potassio, mg,110,minerali ed elementi in traccia
22,Fosforo, mg,136,minerali ed elementi in traccia
23,Zinco, mg,"0,80",minerali ed elementi in traccia
24,"Vitamina B1,  Tiamina", mg,"0,08",vitamine idrosolubili
25,"Vitamina B2,  Riboflavina", mg,"0,16",vitamine idrosolubili
26,Vitamina C, mg,tr,vitamine idrosolubili
27,Niacina, mg,"0,10",vitamine idrosolubili
28,Vitamina B6, mg,"0,09",vitamine idrosolubili
29,Folati totali, µg,23,vitamine idrosolubili
30,   Retinolo eq. (RE), µg,115,retinolo equivalente
31,   Retinolo, µg,108,retinolo equivalente
32,   ß-carotene eq., µg,40,retinolo equivalente
33,Vitamina E (ATE), mg,"0,49",retinolo equivalente
34,Vitamina D, µg,"0,70",retinolo equivalente
35,Acidi grassi saturi totali, g,"2,63",acidi grassi
36,Acidi grassi monoinsaturi totali, g,"2,39",acidi grassi
37,Acido oleico, g,"2,12",acidi grassi
38,Acidi grassi polinsaturi totali, g,"0,61",acidi grassi
39,Acido linoleico, g,"0,53",acidi grassi
40,Acido linolenico, g,"0,05",acidi grassi
41,Altri acidi grassi polinsaturi, g,"0,03",acidi grassi
