,components,unit,value,section
0,Parte edibile, %,71,componenti principali
1,"Energia,  ricalcolata", kJ,1079,componenti principali
2,"Energia,  Ric con fibra", kJ,1079,componenti principali
3,"Energia,  ricalcolata", kcal,261,componenti principali
4,"Energia,  Ric con fibra", kcal,261,componenti principali
5,Proteine totali, g,"11,8",componenti principali
6,   Proteine animali, g,"11,8",componenti principali
7,   Proteine vegetali, g,"0,0",componenti principali
8,Lipidi totali, g,"23,7",componenti principali
9,   Lipidi animali, g,"23,7",componenti principali
10,   Lipidi vegetali, g,"0,0",componenti principali
11,Colesterolo, mg,92,componenti principali
12,Carboidrati disponibili (MSE), g,"0,1",componenti principali
13,   Amido (MSE), g,"0,0",componenti principali
14,   Carboidrati solubili (MSE), g,"0,1",componenti principali
15,Fibra alimentare totale, g,"0,0",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"61,5",componenti principali
18,Ferro, mg,"1,0",minerali ed elementi in traccia
19,Calcio, mg,31,minerali ed elementi in traccia
20,Sodio, mg,65,minerali ed elementi in traccia
21,Potassio, mg,217,minerali ed elementi in traccia
22,Fosforo, mg,218,minerali ed elementi in traccia
23,Zinco, mg,"3,40",minerali ed elementi in traccia
24,Magnesio, mg,27,minerali ed elementi in traccia
25,Rame, mg,"0,09",minerali ed elementi in traccia
26,Selenio, µg,"18,0",minerali ed elementi in traccia
27,Cloro, mg,76,minerali ed elementi in traccia
28,Iodio, µg,107,minerali ed elementi in traccia
29,Manganese, mg,"0,23",minerali ed elementi in traccia
30,"Vitamina B1,  Tiamina", mg,"0,15",vitamine idrosolubili
31,"Vitamina B2,  Riboflavina", mg,"0,20",vitamine idrosolubili
32,Vitamina C, mg,2,vitamine idrosolubili
33,Niacina, mg,"3,50",vitamine idrosolubili
34,Vitamina B6, mg,"0,34",vitamine idrosolubili
35,Folati totali, µg,16,vitamine idrosolubili
36,Acido pantotenico, mg,"0,19",vitamine idrosolubili
37,Vitamina B12, µg,"1,0",vitamine idrosolubili
38,   Retinolo eq. (RE), µg,1200,retinolo equivalente
39,   Retinolo, µg,1200,retinolo equivalente
40,   ß-carotene eq., µg,tr,retinolo equivalente
41,Vitamina E (ATE), mg,"5,55",retinolo equivalente
42,Vitamina D, µg,"6,57",retinolo equivalente
43,Acidi grassi saturi totali, g,"6,37",acidi grassi
44,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"0,00",acidi grassi
45,Acido laurico, g,"0,00",acidi grassi
46,Acido miristico, g,"0,69",acidi grassi
47,Acido palmitico, g,"4,15",acidi grassi
48,Acido stearico, g,"1,03",acidi grassi
49,Acido arachidico, g,"0,00",acidi grassi
50,Acido beenico, g,"0,00",acidi grassi
51,Acidi grassi monoinsaturi totali, g,"10,38",acidi grassi
52,Acido miristoleico, g,"0,00",acidi grassi
53,Acido palmitoleico, g,"2,08",acidi grassi
54,Acido oleico, g,"7,94",acidi grassi
55,Acidi eicosenoico, g,"0,29",acidi grassi
56,Acido erucico, g,"0,06",acidi grassi
57,Acidi grassi polinsaturi totali, g,"5,51",acidi grassi
58,Acido linoleico, g,"0,52",acidi grassi
59,Acido linolenico, g,"0,25",acidi grassi
60,Acido arachidonico, g,"0,57",acidi grassi
61,Acido eicosapentaenoico (EPA), g,"0,00",acidi grassi
62,Acido decosaesaenoico (DHA), g,"0,00",acidi grassi
63,Altri acidi grassi polinsaturi, g,"4,17",acidi grassi
64,Triptofano, mg,132,aminoacidi
65,Treonina, mg,518,aminoacidi
66,Isoleucina, mg,544,aminoacidi
67,Leucina, mg,959,aminoacidi
68,Lisina, mg,1084,aminoacidi
69,Metionina, mg,349,aminoacidi
70,Cistina, mg,127,aminoacidi
71,Fenilalanina, mg,461,aminoacidi
72,Tirosina, mg,399,aminoacidi
73,Valina, mg,608,aminoacidi
74,Arginina, mg,706,aminoacidi
75,Istidina, mg,347,aminoacidi
76,Alanina, mg,714,aminoacidi
77,Acido aspartico, mg,1209,aminoacidi
78,Acido glutammico, mg,1762,aminoacidi
79,Glicina, mg,566,aminoacidi
80,Prolina, mg,417,aminoacidi
81,Serina, mg,482,aminoacidi
82,Glucosio, g,"0,1",zuccheri
83,Fruttosio, g,"0,0",zuccheri
84,Galattosio, g,"0,0",zuccheri
85,Saccarosio (MSE), g,"0,0",zuccheri
86,Maltosio (MSE), g,"0,0",zuccheri
87,Lattosio (MSE), g,"0,0",zuccheri
