,components,unit,value,section
0,Parte edibile, %,66,componenti principali
1,"Energia,  ricalcolata", kJ,119,componenti principali
2,"Energia,  Ric con fibra", kJ,136,componenti principali
3,"Energia,  ricalcolata", kcal,28,componenti principali
4,"Energia,  Ric con fibra", kcal,32,componenti principali
5,Proteine totali, g,"0,4",componenti principali
6,   Proteine animali, g,"0,0",componenti principali
7,   Proteine vegetali, g,"0,4",componenti principali
8,Lipidi totali, g,"0,4",componenti principali
9,   Lipidi animali, g,"0,0",componenti principali
10,   Lipidi vegetali, g,"0,4",componenti principali
11,Colesterolo, mg,0,componenti principali
12,Carboidrati disponibili (MSE), g,"6,1",componenti principali
13,   Amido (MSE), g,"0,0",componenti principali
14,   Carboidrati solubili (MSE), g,"6,1",componenti principali
15,Fibra alimentare totale, g,"2,1",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"85,3",componenti principali
18,Ferro, mg,"0,3",minerali ed elementi in traccia
19,Calcio, mg,16,minerali ed elementi in traccia
20,Sodio, mg,6,minerali ed elementi in traccia
21,Potassio, mg,250,minerali ed elementi in traccia
22,Fosforo, mg,11,minerali ed elementi in traccia
23,Zinco, mg,"0,05",minerali ed elementi in traccia
24,Magnesio, mg,13,minerali ed elementi in traccia
25,Rame, mg,"0,04",minerali ed elementi in traccia
26,Selenio, µg,"0,6",minerali ed elementi in traccia
27,Cloro, mg,3,minerali ed elementi in traccia
28,Iodio, µg,1,minerali ed elementi in traccia
29,Manganese, mg,"0,15",minerali ed elementi in traccia
30,Zolfo, mg,17,minerali ed elementi in traccia
31,"Vitamina B1,  Tiamina", mg,"0,04",vitamine idrosolubili
32,"Vitamina B2,  Riboflavina", mg,"0,05",vitamine idrosolubili
33,Vitamina C, mg,1,vitamine idrosolubili
34,Niacina, mg,"0,40",vitamine idrosolubili
35,Vitamina B6, mg,"0,10",vitamine idrosolubili
36,Folati totali, µg,14,vitamine idrosolubili
37,Acido pantotenico, mg,"0,24",vitamine idrosolubili
38,Biotina, µg,"0,2",vitamine idrosolubili
39,Vitamina B12, µg,"0,0",vitamine idrosolubili
40,   Retinolo eq. (RE), µg,170,retinolo equivalente
41,   Retinolo, µg,0,retinolo equivalente
42,   ß-carotene eq., µg,1020,retinolo equivalente
43,Vitamina E (ATE), mg,"0,89",retinolo equivalente
44,Vitamina D, µg,"0,00",retinolo equivalente
45,Vitamina K, µg,"3,30",retinolo equivalente
46,Acidi grassi saturi totali, g,"0,08",acidi grassi
47,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"0,00",acidi grassi
48,Acido laurico, g,"0,00",acidi grassi
49,Acido miristico, g,"0,00",acidi grassi
50,Acido palmitico, g,"0,06",acidi grassi
51,Acido stearico, g,"0,01",acidi grassi
52,Acidi grassi monoinsaturi totali, g,"0,02",acidi grassi
53,Acido miristoleico, g,"0,00",acidi grassi
54,Acido palmitoleico, g,"0,00",acidi grassi
55,Acido oleico, g,"0,02",acidi grassi
56,Acidi eicosenoico, g,"0,00",acidi grassi
57,Acido erucico, g,"0,00",acidi grassi
58,Acidi grassi polinsaturi totali, g,"0,18",acidi grassi
59,Acido linoleico, g,"0,15",acidi grassi
60,Acido linolenico, g,"0,03",acidi grassi
61,Acido arachidonico, g,"0,00",acidi grassi
62,Acido eicosapentaenoico (EPA), g,"0,00",acidi grassi
63,Acido decosaesaenoico (DHA), g,"0,00",acidi grassi
64,Altri acidi grassi polinsaturi, g,"0,00",acidi grassi
65,Triptofano, mg,5,aminoacidi
66,Treonina, mg,14,aminoacidi
67,Isoleucina, mg,14,aminoacidi
68,Leucina, mg,24,aminoacidi
69,Lisina, mg,21,aminoacidi
70,Metionina, mg,4,aminoacidi
71,Cistina, mg,6,aminoacidi
72,Fenilalanina, mg,13,aminoacidi
73,Tirosina, mg,12,aminoacidi
74,Valina, mg,20,aminoacidi
75,Arginina, mg,13,aminoacidi
76,Istidina, mg,7,aminoacidi
77,Alanina, mg,22,aminoacidi
78,Acido aspartico, mg,54,aminoacidi
79,Acido glutammico, mg,57,aminoacidi
80,Glicina, mg,19,aminoacidi
81,Prolina, mg,25,aminoacidi
82,Serina, mg,19,aminoacidi
83,Glucosio, g,"2,6",zuccheri
84,Fruttosio, g,"2,9",zuccheri
85,Galattosio, g,"0,0",zuccheri
86,Saccarosio (MSE), g,"0,6",zuccheri
87,Maltosio (MSE), g,"0,0",zuccheri
88,Lattosio (MSE), g,"0,0",zuccheri
