,components,unit,value,section
0,Parte edibile, %,72,componenti principali
1,"Energia,  ricalcolata", kJ,296,componenti principali
2,"Energia,  Ric con fibra", kJ,313,componenti principali
3,"Energia,  ricalcolata", kcal,69,componenti principali
4,"Energia,  Ric con fibra", kcal,74,componenti principali
5,Proteine totali, g,"1,8",componenti principali
6,   Proteine animali, g,"0,0",componenti principali
7,   Proteine vegetali, g,"1,8",componenti principali
8,Lipidi totali, g,"0,2",componenti principali
9,   Lipidi animali, g,"0,0",componenti principali
10,   Lipidi vegetali, g,"0,2",componenti principali
11,Colesterolo, mg,0,componenti principali
12,Carboidrati disponibili (MSE), g,"16,1",componenti principali
13,   Amido (MSE), g,"1,2",componenti principali
14,   Carboidrati solubili (MSE), g,"14,9",componenti principali
15,Fibra alimentare totale, g,"2,2",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"78,2",componenti principali
18,Ferro, mg,"0,3",minerali ed elementi in traccia
19,Calcio, mg,17,minerali ed elementi in traccia
20,Sodio, mg,4,minerali ed elementi in traccia
21,Potassio, mg,250,minerali ed elementi in traccia
22,Fosforo, mg,35,minerali ed elementi in traccia
23,Zinco, mg,"0,20",minerali ed elementi in traccia
24,Magnesio, mg,34,minerali ed elementi in traccia
25,Rame, mg,"0,15",minerali ed elementi in traccia
26,Selenio, µg,"0,6",minerali ed elementi in traccia
27,Cloro, mg,37,minerali ed elementi in traccia
28,Iodio, µg,tr,minerali ed elementi in traccia
29,Manganese, mg,"0,09",minerali ed elementi in traccia
30,Zolfo, mg,6,minerali ed elementi in traccia
31,"Vitamina B1,  Tiamina", mg,"0,05",vitamine idrosolubili
32,"Vitamina B2,  Riboflavina", mg,"0,08",vitamine idrosolubili
33,Vitamina C, mg,43,vitamine idrosolubili
34,Niacina, mg,"0,80",vitamine idrosolubili
35,Vitamina B6, mg,"0,20",vitamine idrosolubili
36,Folati totali, µg,23,vitamine idrosolubili
37,Acido pantotenico, mg,"0,23",vitamine idrosolubili
38,Biotina, µg,"1,1",vitamine idrosolubili
39,Vitamina B12, µg,"0,0",vitamine idrosolubili
40,   Retinolo eq. (RE), µg,tr,retinolo equivalente
41,   Retinolo, µg,0,retinolo equivalente
42,   ß-carotene eq., µg,tr,retinolo equivalente
43,Vitamina E (ATE), mg,"0,27",retinolo equivalente
44,Vitamina D, µg,"0,00",retinolo equivalente
45,Vitamina K, µg,"0,40",retinolo equivalente
46,Acidi grassi saturi totali, g,"0,03",acidi grassi
47,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"0,00",acidi grassi
48,Acido laurico, g,"0,00",acidi grassi
49,Acido miristico, g,"0,00",acidi grassi
50,Acido palmitico, g,"0,02",acidi grassi
51,Acido stearico, g,"0,01",acidi grassi
52,Acido arachidico, g,"0,00",acidi grassi
53,Acido beenico, g,"0,00",acidi grassi
54,Acidi grassi monoinsaturi totali, g,"0,08",acidi grassi
55,Acido miristoleico, g,"0,00",acidi grassi
56,Acido palmitoleico, g,"0,00",acidi grassi
57,Acido oleico, g,"0,08",acidi grassi
58,Acidi eicosenoico, g,"0,00",acidi grassi
59,Acido erucico, g,"0,00",acidi grassi
60,Acidi grassi polinsaturi totali, g,"0,03",acidi grassi
61,Acido linoleico, g,"0,03",acidi grassi
62,Acido linolenico, g,"0,00",acidi grassi
63,Acido arachidonico, g,"0,00",acidi grassi
64,Acido eicosapentaenoico (EPA), g,"0,00",acidi grassi
65,Acido decosaesaenoico (DHA), g,"0,00",acidi grassi
66,Altri acidi grassi polinsaturi, g,"0,00",acidi grassi
67,Triptofano, mg,7,aminoacidi
68,Treonina, mg,40,aminoacidi
69,Isoleucina, mg,40,aminoacidi
70,Leucina, mg,93,aminoacidi
71,Lisina, mg,87,aminoacidi
72,Metionina, mg,7,aminoacidi
73,Cistina, mg,7,aminoacidi
74,Fenilalanina, mg,47,aminoacidi
75,Tirosina, mg,7,aminoacidi
76,Valina, mg,80,aminoacidi
77,Arginina, mg,40,aminoacidi
78,Istidina, mg,33,aminoacidi
79,Alanina, mg,80,aminoacidi
80,Acido aspartico, mg,493,aminoacidi
81,Acido glutammico, mg,173,aminoacidi
82,Glicina, mg,60,aminoacidi
83,Prolina, mg,40,aminoacidi
84,Serina, mg,73,aminoacidi
85,Glucosio, g,"5,4",zuccheri
86,Fruttosio, g,"5,6",zuccheri
87,Galattosio, g,"0,0",zuccheri
88,Saccarosio (MSE), g,"3,9",zuccheri
89,Maltosio (MSE), g,"0,0",zuccheri
90,Lattosio (MSE), g,"0,0",zuccheri
