,components,unit,value,section
0,Parte edibile, %,100,componenti principali
1,"Energia,  ricalcolata", kJ,1680,componenti principali
2,"Energia,  Ric con fibra", kJ,1680,componenti principali
3,"Energia,  ricalcolata", kcal,397,componenti principali
4,"Energia,  Ric con fibra", kcal,397,componenti principali
5,Proteine totali, g,"12,4",componenti principali
6,   Proteine animali, g,"9,1",componenti principali
7,   Proteine vegetali, g,"3,3",componenti principali
8,Lipidi totali, g,"8,1",componenti principali
9,   Lipidi animali, g,"7,7",componenti principali
10,   Lipidi vegetali, g,"0,4",componenti principali
11,Colesterolo, mg,12,componenti principali
12,Carboidrati disponibili (MSE), g,"73,1",componenti principali
13,   Amido (MSE), g,"26,7",componenti principali
14,   Carboidrati solubili (MSE), g,"46,4",componenti principali
15,Fibra alimentare totale, g,tr,componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"3,1",componenti principali
18,Ferro, mg,"4,9",minerali ed elementi in traccia
19,Calcio, mg,538,minerali ed elementi in traccia
20,Sodio, mg,194,minerali ed elementi in traccia
21,Potassio, mg,1270,minerali ed elementi in traccia
22,Fosforo, mg,349,minerali ed elementi in traccia
23,Zinco, mg,"3,20",minerali ed elementi in traccia
24,Magnesio, mg,84,minerali ed elementi in traccia
25,Rame, mg,"0,02",minerali ed elementi in traccia
26,Selenio, µg,"8,0",minerali ed elementi in traccia
27,Cloro, mg,810,minerali ed elementi in traccia
28,Iodio, µg,120,minerali ed elementi in traccia
29,Manganese, mg,tr,minerali ed elementi in traccia
30,Zolfo, mg,240,minerali ed elementi in traccia
31,"Vitamina B1,  Tiamina", mg,"0,68",vitamine idrosolubili
32,"Vitamina B2,  Riboflavina", mg,"0,38",vitamine idrosolubili
33,Vitamina C, mg,33,vitamine idrosolubili
34,Niacina, mg,"3,17",vitamine idrosolubili
35,Vitamina B6, mg,"0,27",vitamine idrosolubili
36,Folati totali, µg,49,vitamine idrosolubili
37,Acido pantotenico, mg,"2,40",vitamine idrosolubili
38,Biotina, µg,"7,6",vitamine idrosolubili
39,Vitamina B12, µg,"0,7",vitamine idrosolubili
40,   Retinolo eq. (RE), µg,338,retinolo equivalente
41,   Retinolo, µg,296,retinolo equivalente
42,   ß-carotene eq., µg,253,retinolo equivalente
43,Vitamina E (ATE), mg,"3,44",retinolo equivalente
44,Vitamina D, µg,"5,16",retinolo equivalente
45,Acidi grassi saturi totali, g,"4,31",acidi grassi
46,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"0,63",acidi grassi
47,Acido laurico, g,"0,24",acidi grassi
48,Acido miristico, g,"0,77",acidi grassi
49,Acido palmitico, g,"1,77",acidi grassi
50,Acido stearico, g,"0,77",acidi grassi
51,Acido arachidico, g,"0,00",acidi grassi
52,Acido beenico, g,"0,00",acidi grassi
53,Acidi grassi monoinsaturi totali, g,"2,30",acidi grassi
54,Acido miristoleico, g,"0,10",acidi grassi
55,Acido palmitoleico, g,"0,18",acidi grassi
56,Acido oleico, g,"1,89",acidi grassi
57,Acidi eicosenoico, g,"0,00",acidi grassi
58,Acido erucico, g,"0,00",acidi grassi
59,Acidi grassi polinsaturi totali, g,"0,21",acidi grassi
60,Acido linoleico, g,"0,10",acidi grassi
61,Acido linolenico, g,"0,11",acidi grassi
62,Acido arachidonico, g,"0,00",acidi grassi
63,Acido eicosapentaenoico (EPA), g,"0,00",acidi grassi
64,Acido decosaesaenoico (DHA), g,"0,00",acidi grassi
65,Altri acidi grassi polinsaturi, g,"0,00",acidi grassi
66,Triptofano, mg,188,aminoacidi
67,Treonina, mg,616,aminoacidi
68,Isoleucina, mg,721,aminoacidi
69,Leucina, mg,1334,aminoacidi
70,Lisina, mg,1022,aminoacidi
71,Metionina, mg,304,aminoacidi
72,Cistina, mg,139,aminoacidi
73,Fenilalanina, mg,661,aminoacidi
74,Tirosina, mg,534,aminoacidi
75,Valina, mg,876,aminoacidi
76,Arginina, mg,395,aminoacidi
77,Istidina, mg,349,aminoacidi
78,Alanina, mg,447,aminoacidi
79,Acido aspartico, mg,1011,aminoacidi
80,Acido glutammico, mg,2897,aminoacidi
81,Glicina, mg,263,aminoacidi
82,Prolina, mg,1394,aminoacidi
83,Serina, mg,763,aminoacidi
84,Glucosio, g,"11,6",zuccheri
85,Fruttosio, g,"11,6",zuccheri
86,Galattosio, g,"0,0",zuccheri
87,Saccarosio (MSE), g,"11,6",zuccheri
88,Maltosio (MSE), g,"0,0",zuccheri
89,Lattosio (MSE), g,"11,6",zuccheri
