,components,unit,value,section
0,Parte edibile, %,100,componenti principali
1,"Energia,  ricalcolata", kJ,2174,componenti principali
2,"Energia,  Ric con fibra", kJ,2174,componenti principali
3,"Energia,  ricalcolata", kcal,523,componenti principali
4,"Energia,  Ric con fibra", kcal,523,componenti principali
5,Proteine totali, g,"40,8",componenti principali
6,   Proteine animali, g,"40,8",componenti principali
7,   Proteine vegetali, g,"0,0",componenti principali
8,Lipidi totali, g,"40,0",componenti principali
9,   Lipidi animali, g,"40,0",componenti principali
10,   Lipidi vegetali, g,"0,0",componenti principali
11,Colesterolo, mg,84,componenti principali
12,Carboidrati disponibili (MSE), g,"0,0",componenti principali
13,   Amido (MSE), g,"0,0",componenti principali
14,   Carboidrati solubili (MSE), g,"0,0",componenti principali
15,Fibra alimentare totale, g,"0,0",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"12,0",componenti principali
18,Ferro, mg,"1,4",minerali ed elementi in traccia
19,Calcio, mg,30,minerali ed elementi in traccia
20,Sodio, mg,2330,minerali ed elementi in traccia
21,Potassio, mg,360,minerali ed elementi in traccia
22,Fosforo, mg,235,minerali ed elementi in traccia
23,Zinco, mg,"2,00",minerali ed elementi in traccia
24,Magnesio, mg,23,minerali ed elementi in traccia
25,Rame, mg,"0,06",minerali ed elementi in traccia
26,Selenio, µg,"12,0",minerali ed elementi in traccia
27,Cloro, mg,2360,minerali ed elementi in traccia
28,Iodio, µg,7,minerali ed elementi in traccia
29,Manganese, mg,"0,01",minerali ed elementi in traccia
30,Zolfo, mg,110,minerali ed elementi in traccia
31,"Vitamina B1,  Tiamina", mg,"0,22",vitamine idrosolubili
32,"Vitamina B2,  Riboflavina", mg,"0,19",vitamine idrosolubili
33,Vitamina C, mg,0,vitamine idrosolubili
34,Niacina, mg,"2,00",vitamine idrosolubili
35,Vitamina B6, mg,"0,55",vitamine idrosolubili
36,Folati totali, µg,2,vitamine idrosolubili
37,Acido pantotenico, mg,"1,26",vitamine idrosolubili
38,Biotina, µg,"5,0",vitamine idrosolubili
39,Vitamina B12, µg,"1,0",vitamine idrosolubili
40,   Retinolo eq. (RE), µg,0,retinolo equivalente
41,   Retinolo, µg,0,retinolo equivalente
42,   ß-carotene eq., µg,0,retinolo equivalente
43,Vitamina E (ATE), mg,"0,07",retinolo equivalente
44,Vitamina D, µg,"0,60",retinolo equivalente
45,Acidi grassi saturi totali, g,"14,14",acidi grassi
46,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"0,00",acidi grassi
47,Acido laurico, g,"0,08",acidi grassi
48,Acido miristico, g,"0,53",acidi grassi
49,Acido palmitico, g,"8,32",acidi grassi
50,Acido stearico, g,"4,77",acidi grassi
51,Acido arachidico, g,"0,00",acidi grassi
52,Acido beenico, g,"0,00",acidi grassi
53,Acidi grassi monoinsaturi totali, g,"15,64",acidi grassi
54,Acido miristoleico, g,"0,00",acidi grassi
55,Acido palmitoleico, g,"0,65",acidi grassi
56,Acido oleico, g,"14,42",acidi grassi
57,Acidi eicosenoico, g,"0,20",acidi grassi
58,Acido erucico, g,"0,00",acidi grassi
59,Acidi grassi polinsaturi totali, g,"6,22",acidi grassi
60,Acido linoleico, g,"4,28",acidi grassi
61,Acido linolenico, g,"0,32",acidi grassi
62,Acido arachidonico, g,"0,49",acidi grassi
63,Acido eicosapentaenoico (EPA), g,"0,04",acidi grassi
64,Acido decosaesaenoico (DHA), g,"0,00",acidi grassi
65,Altri acidi grassi polinsaturi, g,"1,09",acidi grassi
66,Triptofano, mg,385,aminoacidi
67,Treonina, mg,1769,aminoacidi
68,Isoleucina, mg,2102,aminoacidi
69,Leucina, mg,3348,aminoacidi
70,Lisina, mg,3381,aminoacidi
71,Metionina, mg,1033,aminoacidi
72,Cistina, mg,490,aminoacidi
73,Fenilalanina, mg,1585,aminoacidi
74,Tirosina, mg,1306,aminoacidi
75,Valina, mg,2292,aminoacidi
76,Arginina, mg,2577,aminoacidi
77,Istidina, mg,1339,aminoacidi
78,Alanina, mg,2858,aminoacidi
79,Acido aspartico, mg,3941,aminoacidi
80,Acido glutammico, mg,6444,aminoacidi
81,Glicina, mg,2397,aminoacidi
82,Prolina, mg,1810,aminoacidi
83,Serina, mg,1712,aminoacidi
84,Glucosio, g,"0,0",zuccheri
85,Fruttosio, g,"0,0",zuccheri
86,Galattosio, g,"0,0",zuccheri
87,Saccarosio (MSE), g,"0,0",zuccheri
88,Maltosio (MSE), g,"0,0",zuccheri
89,Lattosio (MSE), g,"0,0",zuccheri
