,components,unit,value,section
0,Parte edibile, %,100,componenti principali
1,"Energia,  ricalcolata", kJ,591,componenti principali
2,"Energia,  Ric con fibra", kJ,591,componenti principali
3,"Energia,  ricalcolata", kcal,140,componenti principali
4,"Energia,  Ric con fibra", kcal,140,componenti principali
5,Proteine totali, g,"25,6",componenti principali
6,   Proteine animali, g,"25,6",componenti principali
7,   Proteine vegetali, g,"0,0",componenti principali
8,Lipidi totali, g,"2,0",componenti principali
9,   Lipidi animali, g,"2,0",componenti principali
10,   Lipidi vegetali, g,"0,0",componenti principali
11,Colesterolo, mg,67,componenti principali
12,Carboidrati disponibili (MSE), g,"5,1",componenti principali
13,   Amido (MSE), g,"0,0",componenti principali
14,   Carboidrati solubili (MSE), g,"5,1",componenti principali
15,Fibra alimentare totale, g,"0,0",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"63,6",componenti principali
18,Ferro, mg,"28,0",minerali ed elementi in traccia
19,Calcio, mg,92,minerali ed elementi in traccia
20,Sodio, mg,112,minerali ed elementi in traccia
21,Potassio, mg,628,minerali ed elementi in traccia
22,Fosforo, mg,338,minerali ed elementi in traccia
23,Zinco, mg,"2,70",minerali ed elementi in traccia
24,Magnesio, mg,18,minerali ed elementi in traccia
25,Rame, mg,"0,22",minerali ed elementi in traccia
26,Selenio, µg,"49,0",minerali ed elementi in traccia
27,Cloro, mg,460,minerali ed elementi in traccia
28,Iodio, µg,140,minerali ed elementi in traccia
29,Manganese, mg,"1,00",minerali ed elementi in traccia
30,Zolfo, mg,300,minerali ed elementi in traccia
31,"Vitamina B1,  Tiamina", mg,"0,15",vitamine idrosolubili
32,"Vitamina B2,  Riboflavina", mg,"0,43",vitamine idrosolubili
33,Vitamina C, mg,22,vitamine idrosolubili
34,Niacina, mg,"3,40",vitamine idrosolubili
35,Vitamina B6, mg,"0,11",vitamine idrosolubili
36,Folati totali, µg,29,vitamine idrosolubili
37,Acido pantotenico, mg,"0,68",vitamine idrosolubili
38,Biotina, µg,"7,0",vitamine idrosolubili
39,Vitamina B12, µg,"99,0",vitamine idrosolubili
40,   Retinolo eq. (RE), µg,171,retinolo equivalente
41,   Retinolo, µg,171,retinolo equivalente
42,   ß-carotene eq., µg,tr,retinolo equivalente
43,Vitamina E (ATE), mg,"1,00",retinolo equivalente
44,Vitamina D, µg,"4,00",retinolo equivalente
45,Acidi grassi saturi totali, g,"0,19",acidi grassi
46,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"0,00",acidi grassi
47,Acido laurico, g,"0,00",acidi grassi
48,Acido miristico, g,"0,03",acidi grassi
49,Acido palmitico, g,"0,12",acidi grassi
50,Acido stearico, g,"0,04",acidi grassi
51,Acidi grassi monoinsaturi totali, g,"0,17",acidi grassi
52,Acido palmitoleico, g,"0,04",acidi grassi
53,Acido oleico, g,"0,07",acidi grassi
54,Acidi eicosenoico, g,"0,04",acidi grassi
55,Acido erucico, g,"0,01",acidi grassi
56,Acidi grassi polinsaturi totali, g,"0,55",acidi grassi
57,Acido linoleico, g,"0,03",acidi grassi
58,Acido linolenico, g,"0,01",acidi grassi
59,Acido arachidonico, g,"0,08",acidi grassi
60,Acido eicosapentaenoico (EPA), g,"0,14",acidi grassi
61,Acido decosaesaenoico (DHA), g,"0,15",acidi grassi
62,Altri acidi grassi polinsaturi, g,"0,14",acidi grassi
63,Triptofano, mg,287,aminoacidi
64,Treonina, mg,1103,aminoacidi
65,Isoleucina, mg,1115,aminoacidi
66,Leucina, mg,1802,aminoacidi
67,Lisina, mg,1912,aminoacidi
68,Metionina, mg,577,aminoacidi
69,Cistina, mg,337,aminoacidi
70,Fenilalanina, mg,918,aminoacidi
71,Tirosina, mg,820,aminoacidi
72,Valina, mg,1119,aminoacidi
73,Arginina, mg,1868,aminoacidi
74,Istidina, mg,491,aminoacidi
75,Alanina, mg,1548,aminoacidi
76,Acido aspartico, mg,2470,aminoacidi
77,Acido glutammico, mg,3482,aminoacidi
78,Glicina, mg,1602,aminoacidi
79,Prolina, mg,1044,aminoacidi
80,Serina, mg,1147,aminoacidi
81,Glucosio, g,"5,1",zuccheri
82,Fruttosio, g,"0,0",zuccheri
83,Galattosio, g,"0,0",zuccheri
84,Saccarosio (MSE), g,"0,0",zuccheri
85,Maltosio (MSE), g,"0,0",zuccheri
86,Lattosio (MSE), g,"0,0",zuccheri
