,components,unit,value,section
0,Parte edibile, %,65,componenti principali
1,"Energia,  ricalcolata", kJ,287,componenti principali
2,"Energia,  Ric con fibra", kJ,287,componenti principali
3,"Energia,  ricalcolata", kcal,68,componenti principali
4,"Energia,  Ric con fibra", kcal,68,componenti principali
5,Proteine totali, g,"12,6",componenti principali
6,   Proteine animali, g,"12,6",componenti principali
7,   Proteine vegetali, g,"0,0",componenti principali
8,Lipidi totali, g,"1,7",componenti principali
9,   Lipidi animali, g,"1,7",componenti principali
10,   Lipidi vegetali, g,"0,0",componenti principali
11,Colesterolo, mg,64,componenti principali
12,Carboidrati disponibili (MSE), g,"0,6",componenti principali
13,   Amido (MSE), g,"0,0",componenti principali
14,   Carboidrati solubili (MSE), g,"0,6",componenti principali
15,Fibra alimentare totale, g,"0,0",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"80,0",componenti principali
18,Ferro, mg,"0,2",minerali ed elementi in traccia
19,Calcio, mg,144,minerali ed elementi in traccia
20,Sodio, mg,185,minerali ed elementi in traccia
21,Potassio, mg,145,minerali ed elementi in traccia
22,Fosforo, mg,189,minerali ed elementi in traccia
23,Zinco, mg,"3,10",minerali ed elementi in traccia
24,Magnesio, mg,22,minerali ed elementi in traccia
25,Rame, mg,"1,20",minerali ed elementi in traccia
26,Selenio, µg,"66,0",minerali ed elementi in traccia
27,Cloro, mg,280,minerali ed elementi in traccia
28,Iodio, µg,20,minerali ed elementi in traccia
29,Manganese, mg,"0,02",minerali ed elementi in traccia
30,"Vitamina B1,  Tiamina", mg,"0,07",vitamine idrosolubili
31,"Vitamina B2,  Riboflavina", mg,"0,16",vitamine idrosolubili
32,Vitamina C, mg,tr,vitamine idrosolubili
33,Niacina, mg,"1,20",vitamine idrosolubili
34,Vitamina B6, mg,"0,69",vitamine idrosolubili
35,Folati totali, µg,13,vitamine idrosolubili
36,Acido pantotenico, mg,"0,68",vitamine idrosolubili
37,Vitamina B12, µg,"3,0",vitamine idrosolubili
38,   Retinolo eq. (RE), µg,75,retinolo equivalente
39,   Retinolo, µg,75,retinolo equivalente
40,   ß-carotene eq., µg,tr,retinolo equivalente
41,Vitamina E (ATE), mg,"1,20",retinolo equivalente
42,Vitamina D, µg,tr,retinolo equivalente
43,Acidi grassi saturi totali, g,"0,85",acidi grassi
44,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"0,00",acidi grassi
45,Acido laurico, g,"0,00",acidi grassi
46,Acido miristico, g,"0,11",acidi grassi
47,Acido palmitico, g,"0,68",acidi grassi
48,Acido stearico, g,"0,06",acidi grassi
49,Acido arachidico, g,"0,00",acidi grassi
50,Acido beenico, g,"0,00",acidi grassi
51,Acidi grassi monoinsaturi totali, g,"0,45",acidi grassi
52,Acido miristoleico, g,"0,00",acidi grassi
53,Acido palmitoleico, g,"0,03",acidi grassi
54,Acido oleico, g,"0,11",acidi grassi
55,Acidi eicosenoico, g,"0,26",acidi grassi
56,Acido erucico, g,"0,06",acidi grassi
57,Acidi grassi polinsaturi totali, g,"0,40",acidi grassi
58,Acido linoleico, g,"0,00",acidi grassi
59,Acido linolenico, g,"0,00",acidi grassi
60,Acido arachidonico, g,"0,00",acidi grassi
61,Acido eicosapentaenoico (EPA), g,"0,31",acidi grassi
62,Acido decosaesaenoico (DHA), g,"0,09",acidi grassi
63,Altri acidi grassi polinsaturi, g,"0,00",acidi grassi
64,Triptofano, mg,141,aminoacidi
65,Treonina, mg,542,aminoacidi
66,Isoleucina, mg,548,aminoacidi
67,Leucina, mg,886,aminoacidi
68,Lisina, mg,941,aminoacidi
69,Metionina, mg,284,aminoacidi
70,Cistina, mg,165,aminoacidi
71,Fenilalanina, mg,451,aminoacidi
72,Tirosina, mg,403,aminoacidi
73,Valina, mg,550,aminoacidi
74,Arginina, mg,919,aminoacidi
75,Istidina, mg,242,aminoacidi
76,Alanina, mg,762,aminoacidi
77,Acido aspartico, mg,1216,aminoacidi
78,Acido glutammico, mg,1713,aminoacidi
79,Glicina, mg,788,aminoacidi
80,Prolina, mg,514,aminoacidi
81,Serina, mg,564,aminoacidi
82,Glucosio, g,"0,6",zuccheri
83,Fruttosio, g,"0,0",zuccheri
84,Galattosio, g,"0,0",zuccheri
85,Saccarosio (MSE), g,"0,0",zuccheri
86,Maltosio (MSE), g,"0,0",zuccheri
87,Lattosio (MSE), g,"0,0",zuccheri
