,components,unit,value,section
0,Parte edibile, %,29,componenti principali
1,"Energia,  ricalcolata", kJ,358,componenti principali
2,"Energia,  Ric con fibra", kJ,358,componenti principali
3,"Energia,  ricalcolata", kcal,85,componenti principali
4,"Energia,  Ric con fibra", kcal,85,componenti principali
5,Proteine totali, g,"16,0",componenti principali
6,   Proteine animali, g,"16,0",componenti principali
7,   Proteine vegetali, g,"0,0",componenti principali
8,Lipidi totali, g,"1,9",componenti principali
9,   Lipidi animali, g,"1,9",componenti principali
10,   Lipidi vegetali, g,"0,0",componenti principali
11,Colesterolo, mg,70,componenti principali
12,Carboidrati disponibili (MSE), g,"1,0",componenti principali
13,   Amido (MSE), g,"0,0",componenti principali
14,   Carboidrati solubili (MSE), g,"1,0",componenti principali
15,Fibra alimentare totale, g,"0,0",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"78,1",componenti principali
18,Ferro, mg,"0,8",minerali ed elementi in traccia
19,Calcio, mg,60,minerali ed elementi in traccia
20,Sodio, mg,177,minerali ed elementi in traccia
21,Potassio, mg,180,minerali ed elementi in traccia
22,Fosforo, mg,280,minerali ed elementi in traccia
23,Zinco, mg,"2,20",minerali ed elementi in traccia
24,Magnesio, mg,19,minerali ed elementi in traccia
25,Rame, mg,"0,40",minerali ed elementi in traccia
26,Selenio, µg,"54,0",minerali ed elementi in traccia
27,Cloro, mg,530,minerali ed elementi in traccia
28,Iodio, µg,100,minerali ed elementi in traccia
29,Manganese, mg,"0,02",minerali ed elementi in traccia
30,"Vitamina B1,  Tiamina", mg,"0,15",vitamine idrosolubili
31,"Vitamina B2,  Riboflavina", mg,"0,18",vitamine idrosolubili
32,Vitamina C, mg,tr,vitamine idrosolubili
33,Niacina, mg,"2,00",vitamine idrosolubili
34,Vitamina B6, mg,"0,15",vitamine idrosolubili
35,Folati totali, µg,1,vitamine idrosolubili
36,Acido pantotenico, mg,"0,35",vitamine idrosolubili
37,Biotina, µg,"7,0",vitamine idrosolubili
38,Vitamina B12, µg,"3,5",vitamine idrosolubili
39,   Retinolo eq. (RE), µg,tr,retinolo equivalente
40,   Retinolo, µg,tr,retinolo equivalente
41,   ß-carotene eq., µg,tr,retinolo equivalente
42,Vitamina E (ATE), mg,"1,47",retinolo equivalente
43,Vitamina D, µg,tr,retinolo equivalente
44,Acidi grassi saturi totali, g,"0,63",acidi grassi
45,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"0,00",acidi grassi
46,Acido laurico, g,"0,00",acidi grassi
47,Acido miristico, g,"0,00",acidi grassi
48,Acido palmitico, g,"0,38",acidi grassi
49,Acido stearico, g,"0,13",acidi grassi
50,Acido arachidico, g,tr,acidi grassi
51,Acido beenico, g,"0,00",acidi grassi
52,Acidi grassi monoinsaturi totali, g,"0,51",acidi grassi
53,Acido miristoleico, g,"0,00",acidi grassi
54,Acido palmitoleico, g,"0,00",acidi grassi
55,Acido oleico, g,"0,32",acidi grassi
56,Acidi eicosenoico, g,"0,00",acidi grassi
57,Acido erucico, g,"0,06",acidi grassi
58,Acidi grassi polinsaturi totali, g,"0,70",acidi grassi
59,Acido linoleico, g,"0,00",acidi grassi
60,Acido linolenico, g,"0,00",acidi grassi
61,Acido arachidonico, g,"0,00",acidi grassi
62,Acido eicosapentaenoico (EPA), g,"0,25",acidi grassi
63,Acido decosaesaenoico (DHA), g,"0,44",acidi grassi
64,Altri acidi grassi polinsaturi, g,"0,01",acidi grassi
65,Triptofano, mg,tr,aminoacidi
66,Treonina, mg,730,aminoacidi
67,Isoleucina, mg,746,aminoacidi
68,Leucina, mg,1387,aminoacidi
69,Lisina, mg,1262,aminoacidi
70,Metionina, mg,466,aminoacidi
71,Cistina, mg,202,aminoacidi
72,Fenilalanina, mg,645,aminoacidi
73,Tirosina, mg,580,aminoacidi
74,Valina, mg,765,aminoacidi
75,Arginina, mg,1326,aminoacidi
76,Istidina, mg,299,aminoacidi
77,Alanina, mg,1072,aminoacidi
78,Acido aspartico, mg,1728,aminoacidi
79,Acido glutammico, mg,2499,aminoacidi
80,Glicina, mg,1045,aminoacidi
81,Prolina, mg,701,aminoacidi
82,Serina, mg,816,aminoacidi
83,Glucosio, g,"1,0",zuccheri
84,Fruttosio, g,"0,0",zuccheri
85,Galattosio, g,"0,0",zuccheri
86,Saccarosio (MSE), g,"0,0",zuccheri
87,Maltosio (MSE), g,"0,0",zuccheri
88,Lattosio (MSE), g,"0,0",zuccheri
