,components,unit,value,section
0,Parte edibile, %,75,componenti principali
1,"Energia,  ricalcolata", kJ,556,componenti principali
2,"Energia,  Ric con fibra", kJ,556,componenti principali
3,"Energia,  ricalcolata", kcal,131,componenti principali
4,"Energia,  Ric con fibra", kcal,131,componenti principali
5,Proteine totali, g,"29,0",componenti principali
6,   Proteine animali, g,"29,0",componenti principali
7,   Proteine vegetali, g,"0,0",componenti principali
8,Lipidi totali, g,"1,7",componenti principali
9,   Lipidi animali, g,"1,7",componenti principali
10,   Lipidi vegetali, g,"0,0",componenti principali
11,Colesterolo, mg,82,componenti principali
12,Carboidrati disponibili (MSE), g,"0,0",componenti principali
13,   Amido (MSE), g,"0,0",componenti principali
14,   Carboidrati solubili (MSE), g,"0,0",componenti principali
15,Fibra alimentare totale, g,"0,0",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"52,4",componenti principali
18,Ferro, mg,"1,8",minerali ed elementi in traccia
19,Calcio, mg,66,minerali ed elementi in traccia
20,Sodio, mg,3989,minerali ed elementi in traccia
21,Potassio, mg,828,minerali ed elementi in traccia
22,Fosforo, mg,224,minerali ed elementi in traccia
23,Zinco, mg,"0,90",minerali ed elementi in traccia
24,Magnesio, mg,75,minerali ed elementi in traccia
25,Rame, mg,"0,10",minerali ed elementi in traccia
26,Selenio, µg,"84,0",minerali ed elementi in traccia
27,Cloro, mg,76,minerali ed elementi in traccia
28,Iodio, µg,110,minerali ed elementi in traccia
29,Manganese, mg,"0,03",minerali ed elementi in traccia
30,"Vitamina B1,  Tiamina", mg,"0,08",vitamine idrosolubili
31,"Vitamina B2,  Riboflavina", mg,"0,23",vitamine idrosolubili
32,Vitamina C, mg,0,vitamine idrosolubili
33,Niacina, mg,"2,40",vitamine idrosolubili
34,Vitamina B6, mg,"0,49",vitamine idrosolubili
35,Folati totali, µg,14,vitamine idrosolubili
36,Acido pantotenico, mg,"0,95",vitamine idrosolubili
37,Biotina, µg,"1,0",vitamine idrosolubili
38,Vitamina B12, µg,"6,0",vitamine idrosolubili
39,   Retinolo eq. (RE), µg,17,retinolo equivalente
40,   Retinolo, µg,17,retinolo equivalente
41,   ß-carotene eq., µg,tr,retinolo equivalente
42,Vitamina E (ATE), mg,"0,20",retinolo equivalente
43,Vitamina D, µg,tr,retinolo equivalente
44,Acidi grassi saturi totali, g,"0,33",acidi grassi
45,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"0,00",acidi grassi
46,Acido laurico, g,"0,00",acidi grassi
47,Acido miristico, g,"0,02",acidi grassi
48,Acido palmitico, g,"0,23",acidi grassi
49,Acido stearico, g,"0,08",acidi grassi
50,Acidi grassi monoinsaturi totali, g,"0,24",acidi grassi
51,Acido palmitoleico, g,"0,04",acidi grassi
52,Acido oleico, g,"0,16",acidi grassi
53,Acidi eicosenoico, g,"0,04",acidi grassi
54,Acido erucico, g,"0,01",acidi grassi
55,Acidi grassi polinsaturi totali, g,"0,57",acidi grassi
56,Acido linoleico, g,"0,01",acidi grassi
57,Acido linolenico, g,tr,acidi grassi
58,Acido arachidonico, g,"0,06",acidi grassi
59,Acido eicosapentaenoico (EPA), g,"0,01",acidi grassi
60,Acido decosaesaenoico (DHA), g,"0,30",acidi grassi
61,Altri acidi grassi polinsaturi, g,"0,19",acidi grassi
62,Triptofano, mg,333,aminoacidi
63,Treonina, mg,1535,aminoacidi
64,Isoleucina, mg,1392,aminoacidi
65,Leucina, mg,2532,aminoacidi
66,Lisina, mg,3028,aminoacidi
67,Metionina, mg,1003,aminoacidi
68,Cistina, mg,348,aminoacidi
69,Fenilalanina, mg,1501,aminoacidi
70,Tirosina, mg,1163,aminoacidi
71,Valina, mg,1552,aminoacidi
72,Arginina, mg,1957,aminoacidi
73,Istidina, mg,873,aminoacidi
74,Alanina, mg,1981,aminoacidi
75,Acido aspartico, mg,3173,aminoacidi
76,Acido glutammico, mg,4693,aminoacidi
77,Glicina, mg,1387,aminoacidi
78,Prolina, mg,1163,aminoacidi
79,Serina, mg,1481,aminoacidi
80,Glucosio, g,"0,0",zuccheri
81,Fruttosio, g,"0,0",zuccheri
82,Galattosio, g,"0,0",zuccheri
83,Saccarosio (MSE), g,"0,0",zuccheri
84,Maltosio (MSE), g,"0,0",zuccheri
85,Lattosio (MSE), g,"0,0",zuccheri
