,components,unit,value,section
0,Parte edibile, %,93,componenti principali
1,"Energia,  ricalcolata", kJ,79,componenti principali
2,"Energia,  Ric con fibra", kJ,103,componenti principali
3,"Energia,  ricalcolata", kcal,19,componenti principali
4,"Energia,  Ric con fibra", kcal,24,componenti principali
5,Proteine totali, g,"2,1",componenti principali
6,   Proteine animali, g,"0,0",componenti principali
7,   Proteine vegetali, g,"2,1",componenti principali
8,Lipidi totali, g,"0,1",componenti principali
9,   Lipidi animali, g,"0,0",componenti principali
10,   Lipidi vegetali, g,"0,1",componenti principali
11,Colesterolo, mg,0,componenti principali
12,Carboidrati disponibili (MSE), g,"2,5",componenti principali
13,   Amido (MSE), g,"0,0",componenti principali
14,   Carboidrati solubili (MSE), g,"2,5",componenti principali
15,Fibra alimentare totale, g,"2,9",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"92,2",componenti principali
18,Ferro, mg,"1,1",minerali ed elementi in traccia
19,Calcio, mg,60,minerali ed elementi in traccia
20,Sodio, mg,23,minerali ed elementi in traccia
21,Potassio, mg,260,minerali ed elementi in traccia
22,Fosforo, mg,29,minerali ed elementi in traccia
23,Zinco, mg,"0,23",minerali ed elementi in traccia
24,"Vitamina B1,  Tiamina", mg,"0,06",vitamine idrosolubili
25,"Vitamina B2,  Riboflavina", mg,"0,04",vitamine idrosolubili
26,Vitamina C, mg,47,vitamine idrosolubili
27,Niacina, mg,"0,60",vitamine idrosolubili
28,Vitamina B6, mg,"0,17",vitamine idrosolubili
29,Folati totali, µg,59,vitamine idrosolubili
30,   Retinolo eq. (RE), µg,19,retinolo equivalente
31,   Retinolo, µg,0,retinolo equivalente
32,   ß-carotene eq., µg,114,retinolo equivalente
33,Vitamina E (ATE), mg,"0,15",retinolo equivalente
34,Vitamina D, µg,"0,00",retinolo equivalente
35,Acidi grassi saturi totali, g,"0,01",acidi grassi
36,Acidi grassi monoinsaturi totali, g,"0,01",acidi grassi
37,Acido oleico, g,"0,01",acidi grassi
38,Acidi grassi polinsaturi totali, g,"0,05",acidi grassi
39,Acido linoleico, g,"0,02",acidi grassi
40,Acido linolenico, g,"0,03",acidi grassi
41,Altri acidi grassi polinsaturi, g,"0,00",acidi grassi
