,components,unit,value,section
0,Parte edibile, %,100,componenti principali
1,"Energia,  ricalcolata", kJ,427,componenti principali
2,"Energia,  Ric con fibra", kJ,426,componenti principali
3,"Energia,  ricalcolata", kcal,102,componenti principali
4,"Energia,  Ric con fibra", kcal,102,componenti principali
5,Proteine totali, g,"4,4",componenti principali
6,   Proteine animali, g,"4,4",componenti principali
7,   Proteine vegetali, g,"0,0",componenti principali
8,Lipidi totali, g,"7,3",componenti principali
9,   Lipidi animali, g,"7,3",componenti principali
10,   Lipidi vegetali, g,"0,0",componenti principali
11,Colesterolo, mg,19,componenti principali
12,Carboidrati disponibili (MSE), g,"5,1",componenti principali
13,   Amido (MSE), g,"0,0",componenti principali
14,   Carboidrati solubili (MSE), g,"5,1",componenti principali
15,Fibra alimentare totale, g,"0,0",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"82,0",componenti principali
18,Ferro, mg,"0,2",minerali ed elementi in traccia
19,Calcio, mg,160,minerali ed elementi in traccia
20,Sodio, mg,52,minerali ed elementi in traccia
21,Potassio, mg,178,minerali ed elementi in traccia
22,Fosforo, mg,117,minerali ed elementi in traccia
23,Zinco, mg,"0,20",minerali ed elementi in traccia
24,Magnesio, mg,31,minerali ed elementi in traccia
25,Rame, mg,"0,05",minerali ed elementi in traccia
26,Selenio, µg,"1,6",minerali ed elementi in traccia
27,Cloro, mg,62,minerali ed elementi in traccia
28,Iodio, µg,15,minerali ed elementi in traccia
29,Manganese, mg,tr,minerali ed elementi in traccia
30,Zolfo, mg,30,minerali ed elementi in traccia
31,"Vitamina B1,  Tiamina", mg,"0,04",vitamine idrosolubili
32,"Vitamina B2,  Riboflavina", mg,"0,12",vitamine idrosolubili
33,Vitamina C, mg,3,vitamine idrosolubili
34,Niacina, mg,"0,10",vitamine idrosolubili
35,Vitamina B6, mg,"0,02",vitamine idrosolubili
36,Folati totali, µg,6,vitamine idrosolubili
37,Acido pantotenico, mg,"0,19",vitamine idrosolubili
38,Biotina, µg,"11,0",vitamine idrosolubili
39,Vitamina B12, µg,"0,4",vitamine idrosolubili
40,   Retinolo eq. (RE), µg,31,retinolo equivalente
41,   Retinolo, µg,27,retinolo equivalente
42,   ß-carotene eq., µg,23,retinolo equivalente
43,Vitamina E (ATE), mg,"0,09",retinolo equivalente
44,Vitamina D, µg,"0,03",retinolo equivalente
45,Acidi grassi saturi totali, g,"4,87",acidi grassi
46,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"0,68",acidi grassi
47,Acido laurico, g,"0,18",acidi grassi
48,Acido miristico, g,"0,75",acidi grassi
49,Acido palmitico, g,"2,12",acidi grassi
50,Acido stearico, g,"0,72",acidi grassi
51,Acidi grassi monoinsaturi totali, g,"1,89",acidi grassi
52,Acido palmitoleico, g,"0,15",acidi grassi
53,Acido oleico, g,"1,66",acidi grassi
54,Acidi grassi polinsaturi totali, g,"0,16",acidi grassi
55,Acido linoleico, g,"0,07",acidi grassi
56,Acido linolenico, g,"0,08",acidi grassi
57,Acido arachidonico, g,"0,00",acidi grassi
58,Altri acidi grassi polinsaturi, g,"0,00",acidi grassi
59,Triptofano, mg,62,aminoacidi
60,Treonina, mg,214,aminoacidi
61,Isoleucina, mg,238,aminoacidi
62,Leucina, mg,429,aminoacidi
63,Lisina, mg,329,aminoacidi
64,Metionina, mg,114,aminoacidi
65,Cistina, mg,56,aminoacidi
66,Fenilalanina, mg,190,aminoacidi
67,Tirosina, mg,215,aminoacidi
68,Valina, mg,257,aminoacidi
69,Arginina, mg,134,aminoacidi
70,Istidina, mg,92,aminoacidi
71,Alanina, mg,155,aminoacidi
72,Acido aspartico, mg,363,aminoacidi
73,Acido glutammico, mg,560,aminoacidi
74,Glicina, mg,94,aminoacidi
75,Prolina, mg,427,aminoacidi
76,Serina, mg,266,aminoacidi
77,Glucosio, g,"0,0",zuccheri
78,Fruttosio, g,"0,0",zuccheri
79,Galattosio, g,"0,0",zuccheri
80,Saccarosio (MSE), g,"0,0",zuccheri
81,Maltosio (MSE), g,"0,0",zuccheri
82,Lattosio (MSE), g,"5,1",zuccheri
