,components,unit,value,section
0,Parte edibile, %,100,componenti principali
1,"Energia,  ricalcolata", kJ,1767,componenti principali
2,"Energia,  Ric con fibra", kJ,1768,componenti principali
3,"Energia,  ricalcolata", kcal,417,componenti principali
4,"Energia,  Ric con fibra", kcal,417,componenti principali
5,Proteine totali, g,"13,8",componenti principali
6,   Proteine animali, g,"3,5",componenti principali
7,   Proteine vegetali, g,"10,3",componenti principali
8,Lipidi totali, g,"8,5",componenti principali
9,   Lipidi animali, g,"4,0",componenti principali
10,   Lipidi vegetali, g,"4,5",componenti principali
11,Colesterolo, mg,0,componenti principali
12,Carboidrati disponibili (MSE), g,"76,1",componenti principali
13,   Amido (MSE), g,"40,4",componenti principali
14,   Carboidrati solubili (MSE), g,"35,7",componenti principali
15,Fibra alimentare totale, g,"0,2",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"5,3",componenti principali
18,Ferro, mg,"0,9",minerali ed elementi in traccia
19,Calcio, mg,22,minerali ed elementi in traccia
20,Sodio, mg,410,minerali ed elementi in traccia
21,Potassio, mg,140,minerali ed elementi in traccia
22,Fosforo, mg,157,minerali ed elementi in traccia
23,Zinco, mg,"1,10",minerali ed elementi in traccia
24,"Vitamina B1,  Tiamina", mg,"0,08",vitamine idrosolubili
25,"Vitamina B2,  Riboflavina", mg,"0,19",vitamine idrosolubili
26,Vitamina C, mg,40,vitamine idrosolubili
27,Niacina, mg,"0,50",vitamine idrosolubili
28,Vitamina B6, mg,"0,60",vitamine idrosolubili
29,Folati totali, µg,10,vitamine idrosolubili
30,   Retinolo eq. (RE), µg,tr,retinolo equivalente
31,   Retinolo, µg,tr,retinolo equivalente
32,   ß-carotene eq., µg,0,retinolo equivalente
33,Vitamina E (ATE), mg,"0,46",retinolo equivalente
34,Vitamina D, µg,"2,50",retinolo equivalente
35,Acidi grassi saturi totali, g,"2,41",acidi grassi
36,Acidi grassi monoinsaturi totali, g,"4,80",acidi grassi
37,Acido oleico, g,"4,80",acidi grassi
38,Acidi grassi polinsaturi totali, g,"0,72",acidi grassi
39,Acido linoleico, g,"0,64",acidi grassi
40,Acido linolenico, g,"0,03",acidi grassi
41,Altri acidi grassi polinsaturi, g,"0,05",acidi grassi
