,components,unit,value,section
0,Parte edibile, %,100,componenti principali
1,"Energia,  ricalcolata", kJ,1750,componenti principali
2,"Energia,  Ric con fibra", kJ,1750,componenti principali
3,"Energia,  ricalcolata", kcal,424,componenti principali
4,"Energia,  Ric con fibra", kcal,424,componenti principali
5,Proteine totali, g,"12,4",componenti principali
6,   Proteine animali, g,"12,4",componenti principali
7,   Proteine vegetali, g,"0,0",componenti principali
8,Lipidi totali, g,"41,2",componenti principali
9,   Lipidi animali, g,"41,2",componenti principali
10,   Lipidi vegetali, g,"0,0",componenti principali
11,Colesterolo, mg,184,componenti principali
12,Carboidrati disponibili (MSE), g,"0,9",componenti principali
13,   Amido (MSE), g,"0,0",componenti principali
14,   Carboidrati solubili (MSE), g,"0,9",componenti principali
15,Fibra alimentare totale, g,"0,0",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"42,9",componenti principali
18,Ferro, mg,"5,3",minerali ed elementi in traccia
19,Calcio, mg,41,minerali ed elementi in traccia
20,Sodio, mg,810,minerali ed elementi in traccia
21,Potassio, mg,143,minerali ed elementi in traccia
22,Fosforo, mg,154,minerali ed elementi in traccia
23,Zinco, mg,"2,70",minerali ed elementi in traccia
24,Magnesio, mg,14,minerali ed elementi in traccia
25,Rame, mg,"0,75",minerali ed elementi in traccia
26,Selenio, µg,"23,0",minerali ed elementi in traccia
27,Cloro, mg,1351,minerali ed elementi in traccia
28,Iodio, µg,13,minerali ed elementi in traccia
29,Manganese, mg,"0,19",minerali ed elementi in traccia
30,Zolfo, mg,154,minerali ed elementi in traccia
31,"Vitamina B1,  Tiamina", mg,"0,24",vitamine idrosolubili
32,"Vitamina B2,  Riboflavina", mg,"0,92",vitamine idrosolubili
33,Vitamina C, mg,2,vitamine idrosolubili
34,Niacina, mg,"3,60",vitamine idrosolubili
35,Vitamina B6, mg,"0,17",vitamine idrosolubili
36,Folati totali, µg,23,vitamine idrosolubili
37,Acido pantotenico, mg,"1,78",vitamine idrosolubili
38,Biotina, µg,"8,3",vitamine idrosolubili
39,Vitamina B12, µg,"9,5",vitamine idrosolubili
40,   Retinolo eq. (RE), µg,102,retinolo equivalente
41,   Retinolo, µg,102,retinolo equivalente
42,   ß-carotene eq., µg,tr,retinolo equivalente
43,Vitamina E (ATE), mg,"2,15",retinolo equivalente
44,Vitamina D, µg,"1,09",retinolo equivalente
45,Acidi grassi saturi totali, g,"14,02",acidi grassi
46,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"0,08",acidi grassi
47,Acido laurico, g,"0,04",acidi grassi
48,Acido miristico, g,"0,34",acidi grassi
49,Acido palmitico, g,"8,59",acidi grassi
50,Acido stearico, g,"4,69",acidi grassi
51,Acido arachidico, g,"0,00",acidi grassi
52,Acido beenico, g,"0,00",acidi grassi
53,Acidi grassi monoinsaturi totali, g,"15,47",acidi grassi
54,Acido miristoleico, g,"0,00",acidi grassi
55,Acido palmitoleico, g,"0,57",acidi grassi
56,Acido oleico, g,"14,08",acidi grassi
57,Acidi eicosenoico, g,"0,69",acidi grassi
58,Acido erucico, g,"0,00",acidi grassi
59,Acidi grassi polinsaturi totali, g,"10,24",acidi grassi
60,Acido linoleico, g,"8,67",acidi grassi
61,Acido linolenico, g,"0,94",acidi grassi
62,Acido arachidonico, g,"0,20",acidi grassi
63,Acido eicosapentaenoico (EPA), g,"0,01",acidi grassi
64,Acido decosaesaenoico (DHA), g,"0,01",acidi grassi
65,Altri acidi grassi polinsaturi, g,"0,41",acidi grassi
66,Triptofano, mg,137,aminoacidi
67,Treonina, mg,546,aminoacidi
68,Isoleucina, mg,619,aminoacidi
69,Leucina, mg,1058,aminoacidi
70,Lisina, mg,993,aminoacidi
71,Metionina, mg,307,aminoacidi
72,Cistina, mg,148,aminoacidi
73,Fenilalanina, mg,549,aminoacidi
74,Tirosina, mg,413,aminoacidi
75,Valina, mg,707,aminoacidi
76,Arginina, mg,804,aminoacidi
77,Istidina, mg,410,aminoacidi
78,Alanina, mg,798,aminoacidi
79,Acido aspartico, mg,1107,aminoacidi
80,Acido glutammico, mg,1784,aminoacidi
81,Glicina, mg,761,aminoacidi
82,Prolina, mg,450,aminoacidi
83,Serina, mg,568,aminoacidi
84,Glucosio, g,"0,9",zuccheri
85,Fruttosio, g,"0,0",zuccheri
86,Galattosio, g,"0,0",zuccheri
87,Saccarosio (MSE), g,"0,0",zuccheri
88,Maltosio (MSE), g,"0,0",zuccheri
89,Lattosio (MSE), g,"0,0",zuccheri
