,components,unit,value,section
0,Parte edibile, %,100,componenti principali
1,"Energia,  ricalcolata", kJ,1316,componenti principali
2,"Energia,  Ric con fibra", kJ,1339,componenti principali
3,"Energia,  ricalcolata", kcal,309,componenti principali
4,"Energia,  Ric con fibra", kcal,315,componenti principali
5,Proteine totali, g,"11,8",componenti principali
6,   Proteine animali, g,"2,3",componenti principali
7,   Proteine vegetali, g,"9,4",componenti principali
8,Lipidi totali, g,"2,8",componenti principali
9,   Lipidi animali, g,"2,0",componenti principali
10,   Lipidi vegetali, g,"0,8",componenti principali
11,Colesterolo, mg,91,componenti principali
12,Carboidrati disponibili (MSE), g,"63,2",componenti principali
13,   Amido (MSE), g,"61,6",componenti principali
14,   Carboidrati solubili (MSE), g,"1,7",componenti principali
15,Fibra alimentare totale, g,"2,9",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"25,0",componenti principali
18,Ferro, mg,"1,2",minerali ed elementi in traccia
19,Calcio, mg,24,minerali ed elementi in traccia
20,Sodio, mg,27,minerali ed elementi in traccia
21,Potassio, mg,140,minerali ed elementi in traccia
22,Fosforo, mg,169,minerali ed elementi in traccia
23,Zinco, mg,"0,74",minerali ed elementi in traccia
24,"Vitamina B1,  Tiamina", mg,"0,22",vitamine idrosolubili
25,"Vitamina B2,  Riboflavina", mg,"0,09",vitamine idrosolubili
26,Vitamina C, mg,0,vitamine idrosolubili
27,Niacina, mg,"1,00",vitamine idrosolubili
28,Vitamina B6, mg,"0,14",vitamine idrosolubili
29,Folati totali, µg,27,vitamine idrosolubili
30,   Retinolo eq. (RE), µg,41,retinolo equivalente
31,   Retinolo, µg,38,retinolo equivalente
32,   ß-carotene eq., µg,15,retinolo equivalente
33,Vitamina E (ATE), mg,"0,39",retinolo equivalente
34,Vitamina D, µg,"0,32",retinolo equivalente
35,Acidi grassi saturi totali, g,"0,79",acidi grassi
36,Acidi grassi monoinsaturi totali, g,"0,90",acidi grassi
37,Acido oleico, g,"0,82",acidi grassi
38,Acidi grassi polinsaturi totali, g,"0,74",acidi grassi
39,Acido linoleico, g,"0,69",acidi grassi
40,Acido linolenico, g,"0,03",acidi grassi
41,Altri acidi grassi polinsaturi, g,"0,02",acidi grassi
