,components,unit,value,section
0,Parte edibile, %,100,componenti principali
1,"Energia,  ricalcolata", kJ,1568,componenti principali
2,"Energia,  Ric con fibra", kJ,1656,componenti principali
3,"Energia,  ricalcolata", kcal,369,componenti principali
4,"Energia,  Ric con fibra", kcal,391,componenti principali
5,Proteine totali, g,"11,2",componenti principali
6,   Proteine animali, g,"0,0",componenti principali
7,   Proteine vegetali, g,"11,2",componenti principali
8,Lipidi totali, g,"5,2",componenti principali
9,   Lipidi animali, g,"0,0",componenti principali
10,   Lipidi vegetali, g,"5,2",componenti principali
11,Colesterolo, mg,0,componenti principali
12,Carboidrati disponibili (MSE), g,"74,1",componenti principali
13,   Amido (MSE), g,"64,1",componenti principali
14,   Carboidrati solubili (MSE), g,"10,0",componenti principali
15,Fibra alimentare totale, g,"11,0",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"5,0",componenti principali
18,Ferro, mg,"4,5",minerali ed elementi in traccia
19,Calcio, mg,43,minerali ed elementi in traccia
20,Sodio, mg,837,minerali ed elementi in traccia
21,Potassio, mg,148,minerali ed elementi in traccia
22,Fosforo, mg,165,minerali ed elementi in traccia
23,Zinco, mg,"1,50",minerali ed elementi in traccia
24,"Vitamina B1,  Tiamina", mg,"0,42",vitamine idrosolubili
25,"Vitamina B2,  Riboflavina", mg,"0,30",vitamine idrosolubili
26,Vitamina C, mg,0,vitamine idrosolubili
27,Niacina, mg,"5,10",vitamine idrosolubili
28,Vitamina B6, mg,"0,10",vitamine idrosolubili
29,Folati totali, µg,24,vitamine idrosolubili
30,   Retinolo eq. (RE), µg,0,retinolo equivalente
31,   Retinolo, µg,0,retinolo equivalente
32,   ß-carotene eq., µg,0,retinolo equivalente
33,Vitamina E (ATE), mg,"1,30",retinolo equivalente
34,Vitamina D, µg,"0,00",retinolo equivalente
35,Acidi grassi saturi totali, g,"0,76",acidi grassi
36,Acidi grassi monoinsaturi totali, g,"1,23",acidi grassi
37,Acido oleico, g,"1,19",acidi grassi
38,Acidi grassi polinsaturi totali, g,"2,06",acidi grassi
39,Acido linoleico, g,"1,94",acidi grassi
40,Acido linolenico, g,"0,11",acidi grassi
41,Altri acidi grassi polinsaturi, g,"0,01",acidi grassi
