,components,unit,value,section
0,Parte edibile, %,100,componenti principali
1,"Energia,  ricalcolata", kJ,2581,componenti principali
2,"Energia,  Ric con fibra", kJ,2635,componenti principali
3,"Energia,  ricalcolata", kcal,623,componenti principali
4,"Energia,  Ric con fibra", kcal,636,componenti principali
5,Proteine totali, g,"22,6",componenti principali
6,   Proteine animali, g,"0,0",componenti principali
7,   Proteine vegetali, g,"22,6",componenti principali
8,Lipidi totali, g,"53,7",componenti principali
9,   Lipidi animali, g,"0,0",componenti principali
10,   Lipidi vegetali, g,"53,7",componenti principali
11,Colesterolo, mg,0,componenti principali
12,Carboidrati disponibili (MSE), g,"13,1",componenti principali
13,   Amido (MSE), g,"6,4",componenti principali
14,   Carboidrati solubili (MSE), g,"6,7",componenti principali
15,Fibra alimentare totale, g,"6,8",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"1,1",componenti principali
18,Ferro, mg,"2,1",minerali ed elementi in traccia
19,Calcio, mg,37,minerali ed elementi in traccia
20,Sodio, mg,350,minerali ed elementi in traccia
21,Potassio, mg,700,minerali ed elementi in traccia
22,Fosforo, mg,330,minerali ed elementi in traccia
23,Zinco, mg,"3,00",minerali ed elementi in traccia
24,Magnesio, mg,180,minerali ed elementi in traccia
25,Rame, mg,"0,70",minerali ed elementi in traccia
26,Selenio, µg,"3,0",minerali ed elementi in traccia
27,Cloro, mg,500,minerali ed elementi in traccia
28,Manganese, mg,"1,70",minerali ed elementi in traccia
29,Zolfo, mg,330,minerali ed elementi in traccia
30,"Vitamina B1,  Tiamina", mg,"0,17",vitamine idrosolubili
31,"Vitamina B2,  Riboflavina", mg,"0,09",vitamine idrosolubili
32,Vitamina C, mg,0,vitamine idrosolubili
33,Niacina, mg,"12,50",vitamine idrosolubili
34,Vitamina B6, mg,"0,58",vitamine idrosolubili
35,Folati totali, µg,53,vitamine idrosolubili
36,Acido pantotenico, mg,"1,56",vitamine idrosolubili
37,Biotina, µg,"94,0",vitamine idrosolubili
38,Vitamina B12, µg,"0,0",vitamine idrosolubili
39,   Retinolo eq. (RE), µg,0,retinolo equivalente
40,   Retinolo, µg,0,retinolo equivalente
41,   ß-carotene eq., µg,0,retinolo equivalente
42,Vitamina E (ATE), mg,"4,99",retinolo equivalente
43,Vitamina D, µg,"0,00",retinolo equivalente
44,Acidi grassi saturi totali, g,"10,62",acidi grassi
45,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"0,00",acidi grassi
46,Acido laurico, g,"0,00",acidi grassi
47,Acido miristico, g,"0,00",acidi grassi
48,Acido palmitico, g,"5,80",acidi grassi
49,Acido stearico, g,"2,82",acidi grassi
50,Acido arachidico, g,"0,72",acidi grassi
51,Acido beenico, g,"1,28",acidi grassi
52,Acidi grassi monoinsaturi totali, g,"27,21",acidi grassi
53,Acido miristoleico, g,"0,00",acidi grassi
54,Acido palmitoleico, g,"0,00",acidi grassi
55,Acido oleico, g,"26,49",acidi grassi
56,Acidi eicosenoico, g,"0,72",acidi grassi
57,Acido erucico, g,"0,00",acidi grassi
58,Acidi grassi polinsaturi totali, g,"13,45",acidi grassi
59,Acido linoleico, g,"13,45",acidi grassi
60,Acido linolenico, g,"0,00",acidi grassi
61,Acido arachidonico, g,"0,00",acidi grassi
62,Acido eicosapentaenoico (EPA), g,"0,00",acidi grassi
63,Acido decosaesaenoico (DHA), g,"0,00",acidi grassi
64,Altri acidi grassi polinsaturi, g,"0,00",acidi grassi
65,Triptofano, mg,219,aminoacidi
66,Treonina, mg,773,aminoacidi
67,Isoleucina, mg,794,aminoacidi
68,Leucina, mg,1465,aminoacidi
69,Lisina, mg,811,aminoacidi
70,Metionina, mg,277,aminoacidi
71,Cistina, mg,289,aminoacidi
72,Fenilalanina, mg,1171,aminoacidi
73,Tirosina, mg,918,aminoacidi
74,Valina, mg,947,aminoacidi
75,Arginina, mg,2702,aminoacidi
76,Istidina, mg,571,aminoacidi
77,Alanina, mg,897,aminoacidi
78,Acido aspartico, mg,2755,aminoacidi
79,Acido glutammico, mg,4721,aminoacidi
80,Glicina, mg,1362,aminoacidi
81,Prolina, mg,997,aminoacidi
82,Serina, mg,1113,aminoacidi
83,Glucosio, g,"0,0",zuccheri
84,Fruttosio, g,"0,0",zuccheri
85,Galattosio, g,"0,0",zuccheri
86,Saccarosio (MSE), g,"6,7",zuccheri
87,Maltosio (MSE), g,"0,0",zuccheri
88,Lattosio (MSE), g,"0,0",zuccheri
