,components,unit,value,section
0,Parte edibile, %,50,componenti principali
1,"Energia,  ricalcolata", kJ,584,componenti principali
2,"Energia,  Ric con fibra", kJ,584,componenti principali
3,"Energia,  ricalcolata", kcal,140,componenti principali
4,"Energia,  Ric con fibra", kcal,140,componenti principali
5,Proteine totali, g,"18,9",componenti principali
6,   Proteine animali, g,"18,9",componenti principali
7,   Proteine vegetali, g,"0,0",componenti principali
8,Lipidi totali, g,"7,1",componenti principali
9,   Lipidi animali, g,"7,1",componenti principali
10,   Lipidi vegetali, g,"0,0",componenti principali
11,Colesterolo, mg,70,componenti principali
12,Carboidrati disponibili (MSE), g,"0,0",componenti principali
13,   Amido (MSE), g,"0,0",componenti principali
14,   Carboidrati solubili (MSE), g,"0,0",componenti principali
15,Fibra alimentare totale, g,"0,0",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"72,4",componenti principali
18,Ferro, mg,"1,0",minerali ed elementi in traccia
19,Calcio, mg,34,minerali ed elementi in traccia
20,Sodio, mg,50,minerali ed elementi in traccia
21,Potassio, mg,286,minerali ed elementi in traccia
22,Fosforo, mg,220,minerali ed elementi in traccia
23,Zinco, mg,"1,70",minerali ed elementi in traccia
24,Magnesio, mg,44,minerali ed elementi in traccia
25,Rame, mg,"0,07",minerali ed elementi in traccia
26,Selenio, µg,"34,0",minerali ed elementi in traccia
27,Cloro, mg,45,minerali ed elementi in traccia
28,Iodio, µg,13,minerali ed elementi in traccia
29,Manganese, mg,"0,05",minerali ed elementi in traccia
30,Zolfo, mg,220,minerali ed elementi in traccia
31,"Vitamina B1,  Tiamina", mg,"0,07",vitamine idrosolubili
32,"Vitamina B2,  Riboflavina", mg,"0,04",vitamine idrosolubili
33,Vitamina C, mg,1,vitamine idrosolubili
34,Niacina, mg,"1,50",vitamine idrosolubili
35,Vitamina B6, mg,"0,22",vitamine idrosolubili
36,Folati totali, µg,17,vitamine idrosolubili
37,Acido pantotenico, mg,"0,18",vitamine idrosolubili
38,Biotina, µg,"3,0",vitamine idrosolubili
39,Vitamina B12, µg,"2,0",vitamine idrosolubili
40,   Retinolo eq. (RE), µg,44,retinolo equivalente
41,   Retinolo, µg,44,retinolo equivalente
42,   ß-carotene eq., µg,tr,retinolo equivalente
43,Vitamina E (ATE), mg,"0,93",retinolo equivalente
44,Vitamina D, µg,"10,60",retinolo equivalente
45,Acidi grassi saturi totali, g,"1,37",acidi grassi
46,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"0,00",acidi grassi
47,Acido laurico, g,"0,00",acidi grassi
48,Acido miristico, g,"0,14",acidi grassi
49,Acido palmitico, g,"0,84",acidi grassi
50,Acido stearico, g,"0,24",acidi grassi
51,Acidi grassi monoinsaturi totali, g,"2,95",acidi grassi
52,Acido palmitoleico, g,"0,84",acidi grassi
53,Acido oleico, g,"1,46",acidi grassi
54,Acidi eicosenoico, g,"0,09",acidi grassi
55,Acido erucico, g,"0,51",acidi grassi
56,Acidi grassi polinsaturi totali, g,"1,81",acidi grassi
57,Acido linoleico, g,"0,66",acidi grassi
58,Acido linolenico, g,"0,34",acidi grassi
59,Acido arachidonico, g,"0,19",acidi grassi
60,Acido eicosapentaenoico (EPA), g,"0,30",acidi grassi
61,Acido decosaesaenoico (DHA), g,"0,14",acidi grassi
62,Altri acidi grassi polinsaturi, g,"0,18",acidi grassi
63,Triptofano, mg,212,aminoacidi
64,Treonina, mg,829,aminoacidi
65,Isoleucina, mg,871,aminoacidi
66,Leucina, mg,1536,aminoacidi
67,Lisina, mg,1736,aminoacidi
68,Metionina, mg,560,aminoacidi
69,Cistina, mg,202,aminoacidi
70,Fenilalanina, mg,738,aminoacidi
71,Tirosina, mg,638,aminoacidi
72,Valina, mg,974,aminoacidi
73,Arginina, mg,1131,aminoacidi
74,Istidina, mg,557,aminoacidi
75,Alanina, mg,1143,aminoacidi
76,Acido aspartico, mg,1936,aminoacidi
77,Acido glutammico, mg,2822,aminoacidi
78,Glicina, mg,907,aminoacidi
79,Prolina, mg,669,aminoacidi
80,Serina, mg,772,aminoacidi
81,Glucosio, g,"0,0",zuccheri
82,Fruttosio, g,"0,0",zuccheri
83,Galattosio, g,"0,0",zuccheri
84,Saccarosio (MSE), g,"0,0",zuccheri
85,Maltosio (MSE), g,"0,0",zuccheri
86,Lattosio (MSE), g,"0,0",zuccheri
