,components,unit,value,section
0,Parte edibile, %,100,componenti principali
1,"Energia,  ricalcolata", kJ,455,componenti principali
2,"Energia,  Ric con fibra", kJ,813,componenti principali
3,"Energia,  ricalcolata", kcal,108,componenti principali
4,"Energia,  Ric con fibra", kcal,197,componenti principali
5,Proteine totali, g,"19,6",componenti principali
6,   Proteine animali, g,"0,0",componenti principali
7,   Proteine vegetali, g,"19,6",componenti principali
8,Lipidi totali, g,"2,0",componenti principali
9,   Lipidi animali, g,"0,0",componenti principali
10,   Lipidi vegetali, g,"2,0",componenti principali
11,Colesterolo, mg,0,componenti principali
12,Carboidrati disponibili (MSE), g,"3,0",componenti principali
13,   Amido (MSE), g,tr,componenti principali
14,   Carboidrati solubili (MSE), g,"3,0",componenti principali
15,Fibra alimentare totale, g,"44,7",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"9,3",componenti principali
18,Ferro, mg,"15,2",minerali ed elementi in traccia
19,Calcio, mg,430,minerali ed elementi in traccia
20,Sodio, mg,45,minerali ed elementi in traccia
21,Potassio, mg,2160,minerali ed elementi in traccia
22,Fosforo, mg,630,minerali ed elementi in traccia
23,Zinco, mg,"3,00",minerali ed elementi in traccia
24,Magnesio, mg,250,minerali ed elementi in traccia
25,Rame, mg,"1,60",minerali ed elementi in traccia
26,Selenio, µg,"5,4",minerali ed elementi in traccia
27,Cloro, mg,52,minerali ed elementi in traccia
28,Iodio, µg,11,minerali ed elementi in traccia
29,Manganese, mg,"73,00",minerali ed elementi in traccia
30,Zolfo, mg,180,minerali ed elementi in traccia
31,"Vitamina B1,  Tiamina", mg,"0,14",vitamine idrosolubili
32,"Vitamina B2,  Riboflavina", mg,"1,20",vitamine idrosolubili
33,Vitamina C, mg,tr,vitamine idrosolubili
34,Niacina, mg,"7,50",vitamine idrosolubili
35,Vitamina B6, mg,"0,25",vitamine idrosolubili
36,Folati totali, µg,4,vitamine idrosolubili
37,Acido pantotenico, mg,"1,30",vitamine idrosolubili
38,Biotina, µg,"1,0",vitamine idrosolubili
39,Vitamina B12, µg,"0,0",vitamine idrosolubili
40,   Retinolo eq. (RE), µg,tr,retinolo equivalente
41,   Retinolo, µg,0,retinolo equivalente
42,   ß-carotene eq., µg,tr,retinolo equivalente
43,Vitamina E (ATE), mg,"0,00",retinolo equivalente
44,Vitamina D, µg,"0,00",retinolo equivalente
45,Acidi grassi saturi totali, g,"0,57",acidi grassi
46,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"0,00",acidi grassi
47,Acido laurico, g,"0,00",acidi grassi
48,Acido miristico, g,"0,00",acidi grassi
49,Acido palmitico, g,"0,29",acidi grassi
50,Acido stearico, g,"0,00",acidi grassi
51,Acido arachidico, g,"0,00",acidi grassi
52,Acido beenico, g,"0,00",acidi grassi
53,Acidi grassi monoinsaturi totali, g,"0,29",acidi grassi
54,Acido miristoleico, g,"0,00",acidi grassi
55,Acido palmitoleico, g,"0,00",acidi grassi
56,Acido oleico, g,"0,00",acidi grassi
57,Acidi eicosenoico, g,"0,00",acidi grassi
58,Acido erucico, g,"0,00",acidi grassi
59,Acidi grassi polinsaturi totali, g,"1,14",acidi grassi
60,Acido linoleico, g,"0,29",acidi grassi
61,Acido linolenico, g,"0,86",acidi grassi
62,Acido arachidonico, g,"0,00",acidi grassi
63,Acido eicosapentaenoico (EPA), g,"0,00",acidi grassi
64,Acido decosaesaenoico (DHA), g,"0,00",acidi grassi
65,Altri acidi grassi polinsaturi, g,"0,00",acidi grassi
66,Glucosio, g,"0,4",zuccheri
67,Fruttosio, g,"2,6",zuccheri
68,Galattosio, g,"0,0",zuccheri
69,Saccarosio (MSE), g,"0,0",zuccheri
70,Maltosio (MSE), g,"0,0",zuccheri
71,Lattosio (MSE), g,"0,0",zuccheri
