,components,unit,value,section
0,Parte edibile, %,88,componenti principali
1,"Energia,  ricalcolata", kJ,1072,componenti principali
2,"Energia,  Ric con fibra", kJ,1072,componenti principali
3,"Energia,  ricalcolata", kcal,259,componenti principali
4,"Energia,  Ric con fibra", kcal,259,componenti principali
5,Proteine totali, g,"14,8",componenti principali
6,   Proteine animali, g,"14,8",componenti principali
7,   Proteine vegetali, g,"0,0",componenti principali
8,Lipidi totali, g,"21,9",componenti principali
9,   Lipidi animali, g,"21,9",componenti principali
10,   Lipidi vegetali, g,"0,0",componenti principali
11,Colesterolo, mg,92,componenti principali
12,Carboidrati disponibili (MSE), g,"0,6",componenti principali
13,   Amido (MSE), g,"0,0",componenti principali
14,   Carboidrati solubili (MSE), g,"0,6",componenti principali
15,Fibra alimentare totale, g,"0,0",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"59,9",componenti principali
18,Ferro, mg,"0,7",minerali ed elementi in traccia
19,Calcio, mg,18,minerali ed elementi in traccia
20,Sodio, mg,89,minerali ed elementi in traccia
21,Potassio, mg,270,minerali ed elementi in traccia
22,Fosforo, mg,202,minerali ed elementi in traccia
23,Zinco, mg,"2,50",minerali ed elementi in traccia
24,Magnesio, mg,27,minerali ed elementi in traccia
25,Rame, mg,"0,07",minerali ed elementi in traccia
26,Selenio, µg,"1,8",minerali ed elementi in traccia
27,Cloro, mg,57,minerali ed elementi in traccia
28,Iodio, µg,80,minerali ed elementi in traccia
29,Manganese, mg,"0,17",minerali ed elementi in traccia
30,"Vitamina B1,  Tiamina", mg,"0,28",vitamine idrosolubili
31,"Vitamina B2,  Riboflavina", mg,"0,37",vitamine idrosolubili
32,Vitamina C, mg,tr,vitamine idrosolubili
33,Niacina, mg,"3,50",vitamine idrosolubili
34,Vitamina B6, mg,"0,25",vitamine idrosolubili
35,Folati totali, µg,12,vitamine idrosolubili
36,Acido pantotenico, mg,"0,14",vitamine idrosolubili
37,Vitamina B12, µg,"1,0",vitamine idrosolubili
38,   Retinolo eq. (RE), µg,940,retinolo equivalente
39,   Retinolo, µg,940,retinolo equivalente
40,   ß-carotene eq., µg,tr,retinolo equivalente
41,Vitamina E (ATE), mg,"4,14",retinolo equivalente
42,Vitamina D, µg,"4,90",retinolo equivalente
43,Acidi grassi saturi totali, g,"5,89",acidi grassi
44,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"0,00",acidi grassi
45,Acido laurico, g,"0,00",acidi grassi
46,Acido miristico, g,"0,64",acidi grassi
47,Acido palmitico, g,"3,83",acidi grassi
48,Acido stearico, g,"0,95",acidi grassi
49,Acido arachidico, g,"0,00",acidi grassi
50,Acido beenico, g,"0,00",acidi grassi
51,Acidi grassi monoinsaturi totali, g,"9,59",acidi grassi
52,Acido miristoleico, g,"0,00",acidi grassi
53,Acido palmitoleico, g,"1,92",acidi grassi
54,Acido oleico, g,"7,34",acidi grassi
55,Acidi eicosenoico, g,"0,27",acidi grassi
56,Acido erucico, g,"0,06",acidi grassi
57,Acidi grassi polinsaturi totali, g,"5,10",acidi grassi
58,Acido linoleico, g,"0,48",acidi grassi
59,Acido linolenico, g,"0,24",acidi grassi
60,Acido arachidonico, g,"0,53",acidi grassi
61,Acido eicosapentaenoico (EPA), g,"0,00",acidi grassi
62,Acido decosaesaenoico (DHA), g,"0,00",acidi grassi
63,Altri acidi grassi polinsaturi, g,"3,85",acidi grassi
64,Triptofano, mg,166,aminoacidi
65,Treonina, mg,649,aminoacidi
66,Isoleucina, mg,682,aminoacidi
67,Leucina, mg,1203,aminoacidi
68,Lisina, mg,1360,aminoacidi
69,Metionina, mg,438,aminoacidi
70,Cistina, mg,159,aminoacidi
71,Fenilalanina, mg,578,aminoacidi
72,Tirosina, mg,500,aminoacidi
73,Valina, mg,762,aminoacidi
74,Arginina, mg,886,aminoacidi
75,Istidina, mg,436,aminoacidi
76,Alanina, mg,895,aminoacidi
77,Acido aspartico, mg,1516,aminoacidi
78,Acido glutammico, mg,2210,aminoacidi
79,Glicina, mg,710,aminoacidi
80,Prolina, mg,523,aminoacidi
81,Serina, mg,604,aminoacidi
82,Glucosio, g,"0,6",zuccheri
83,Fruttosio, g,"0,0",zuccheri
84,Galattosio, g,"0,0",zuccheri
85,Saccarosio (MSE), g,"0,0",zuccheri
86,Maltosio (MSE), g,"0,0",zuccheri
87,Lattosio (MSE), g,"0,0",zuccheri
