,components,unit,value,section
0,Parte edibile, %,100,componenti principali
1,"Energia,  ricalcolata", kJ,1891,componenti principali
2,"Energia,  Ric con fibra", kJ,1891,componenti principali
3,"Energia,  ricalcolata", kcal,456,componenti principali
4,"Energia,  Ric con fibra", kcal,456,componenti principali
5,Proteine totali, g,"30,7",componenti principali
6,   Proteine animali, g,"30,7",componenti principali
7,   Proteine vegetali, g,"0,0",componenti principali
8,Lipidi totali, g,"36,4",componenti principali
9,   Lipidi animali, g,"36,4",componenti principali
10,   Lipidi vegetali, g,"0,0",componenti principali
11,Colesterolo, mg,100,componenti principali
12,Carboidrati disponibili (MSE), g,"1,4",componenti principali
13,   Amido (MSE), g,"0,0",componenti principali
14,   Carboidrati solubili (MSE), g,"1,4",componenti principali
15,Fibra alimentare totale, g,"0,0",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"25,4",componenti principali
18,Ferro, mg,"0,3",minerali ed elementi in traccia
19,Calcio, mg,1057,minerali ed elementi in traccia
20,Sodio, mg,670,minerali ed elementi in traccia
21,Potassio, mg,99,minerali ed elementi in traccia
22,Fosforo, mg,610,minerali ed elementi in traccia
23,Zinco, mg,"2,30",minerali ed elementi in traccia
24,Magnesio, mg,37,minerali ed elementi in traccia
25,Rame, mg,"0,13",minerali ed elementi in traccia
26,Selenio, µg,"12,0",minerali ed elementi in traccia
27,Cloro, mg,1040,minerali ed elementi in traccia
28,Iodio, µg,39,minerali ed elementi in traccia
29,Manganese, mg,tr,minerali ed elementi in traccia
30,Zolfo, mg,200,minerali ed elementi in traccia
31,"Vitamina B1,  Tiamina", mg,"0,03",vitamine idrosolubili
32,"Vitamina B2,  Riboflavina", mg,"0,68",vitamine idrosolubili
33,Vitamina C, mg,tr,vitamine idrosolubili
34,Niacina, mg,"0,40",vitamine idrosolubili
35,Vitamina B6, mg,"0,11",vitamine idrosolubili
36,Folati totali, µg,12,vitamine idrosolubili
37,Acido pantotenico, mg,"0,35",vitamine idrosolubili
38,Biotina, µg,"1,5",vitamine idrosolubili
39,Vitamina B12, µg,"1,6",vitamine idrosolubili
40,   Retinolo eq. (RE), µg,430,retinolo equivalente
41,   Retinolo, µg,413,retinolo equivalente
42,   ß-carotene eq., µg,100,retinolo equivalente
43,Vitamina E (ATE), mg,"0,58",retinolo equivalente
44,Vitamina D, µg,"0,25",retinolo equivalente
45,Acidi grassi saturi totali, g,"21,33",acidi grassi
46,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"3,24",acidi grassi
47,Acido laurico, g,"1,11",acidi grassi
48,Acido miristico, g,"3,74",acidi grassi
49,Acido palmitico, g,"9,30",acidi grassi
50,Acido stearico, g,"3,94",acidi grassi
51,Acido arachidico, g,"0,00",acidi grassi
52,Acido beenico, g,"0,00",acidi grassi
53,Acidi grassi monoinsaturi totali, g,"11,12",acidi grassi
54,Acido miristoleico, g,"0,71",acidi grassi
55,Acido palmitoleico, g,"1,01",acidi grassi
56,Acido oleico, g,"9,40",acidi grassi
57,Acidi eicosenoico, g,"0,00",acidi grassi
58,Acido erucico, g,"0,00",acidi grassi
59,Acidi grassi polinsaturi totali, g,"1,21",acidi grassi
60,Acido linoleico, g,"0,71",acidi grassi
61,Acido linolenico, g,"0,51",acidi grassi
62,Acido arachidonico, g,"0,00",acidi grassi
63,Acido eicosapentaenoico (EPA), g,"0,00",acidi grassi
64,Acido decosaesaenoico (DHA), g,"0,00",acidi grassi
65,Altri acidi grassi polinsaturi, g,"0,00",acidi grassi
66,Triptofano, mg,367,aminoacidi
67,Treonina, mg,964,aminoacidi
68,Isoleucina, mg,1552,aminoacidi
69,Leucina, mg,2677,aminoacidi
70,Lisina, mg,2363,aminoacidi
71,Metionina, mg,901,aminoacidi
72,Cistina, mg,149,aminoacidi
73,Fenilalanina, mg,1522,aminoacidi
74,Tirosina, mg,1599,aminoacidi
75,Valina, mg,1967,aminoacidi
76,Arginina, mg,960,aminoacidi
77,Istidina, mg,791,aminoacidi
78,Alanina, mg,909,aminoacidi
79,Acido aspartico, mg,1977,aminoacidi
80,Acido glutammico, mg,6826,aminoacidi
81,Glicina, mg,542,aminoacidi
82,Prolina, mg,2890,aminoacidi
83,Serina, mg,1512,aminoacidi
84,Glucosio, g,"0,0",zuccheri
85,Fruttosio, g,"0,0",zuccheri
86,Galattosio, g,"0,0",zuccheri
87,Saccarosio (MSE), g,"0,0",zuccheri
88,Maltosio (MSE), g,"0,0",zuccheri
89,Lattosio (MSE), g,"1,4",zuccheri
