,components,unit,value,section
0,Parte edibile, %,100,componenti principali
1,"Energia,  ricalcolata", kJ,2339,componenti principali
2,"Energia,  Ric con fibra", kJ,2462,componenti principali
3,"Energia,  ricalcolata", kcal,565,componenti principali
4,"Energia,  Ric con fibra", kcal,595,componenti principali
5,Proteine totali, g,"24,3",componenti principali
6,   Proteine animali, g,"0,0",componenti principali
7,   Proteine vegetali, g,"24,3",componenti principali
8,Lipidi totali, g,"48,9",componenti principali
9,   Lipidi animali, g,"0,0",componenti principali
10,   Lipidi vegetali, g,"48,9",componenti principali
11,Colesterolo, mg,0,componenti principali
12,Carboidrati disponibili (MSE), g,"7,3",componenti principali
13,   Amido (MSE), g,tr,componenti principali
14,   Carboidrati solubili (MSE), g,"7,3",componenti principali
15,Fibra alimentare totale, g,"15,3",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"5,3",componenti principali
18,Ferro, mg,"4,5",minerali ed elementi in traccia
19,Calcio, mg,114,minerali ed elementi in traccia
20,Sodio, mg,tr,minerali ed elementi in traccia
21,Potassio, mg,962,minerali ed elementi in traccia
22,Fosforo, mg,416,minerali ed elementi in traccia
23,Zinco, mg,"2,10",minerali ed elementi in traccia
24,Magnesio, mg,121,minerali ed elementi in traccia
25,Rame, mg,"1,20",minerali ed elementi in traccia
26,Selenio, µg,"8,0",minerali ed elementi in traccia
27,Cloro, mg,7,minerali ed elementi in traccia
28,Iodio, µg,6,minerali ed elementi in traccia
29,Manganese, mg,"0,30",minerali ed elementi in traccia
30,Zolfo, mg,160,minerali ed elementi in traccia
31,"Vitamina B1,  Tiamina", mg,"0,51",vitamine idrosolubili
32,"Vitamina B2,  Riboflavina", mg,"0,19",vitamine idrosolubili
33,Vitamina C, mg,2,vitamine idrosolubili
34,Niacina, mg,"1,40",vitamine idrosolubili
35,Vitamina B6, mg,"1,89",vitamine idrosolubili
36,Folati totali, µg,51,vitamine idrosolubili
37,Acido pantotenico, mg,"0,52",vitamine idrosolubili
38,Biotina, µg,"30,0",vitamine idrosolubili
39,Vitamina B12, µg,"0,0",vitamine idrosolubili
40,   Retinolo eq. (RE), µg,33,retinolo equivalente
41,   Retinolo, µg,0,retinolo equivalente
42,   ß-carotene eq., µg,200,retinolo equivalente
43,Vitamina E (ATE), mg,"0,14",retinolo equivalente
44,Vitamina D, µg,"0,00",retinolo equivalente
45,Vitamina K, µg,"60,00",retinolo equivalente
46,Acidi grassi saturi totali, g,"5,43",acidi grassi
47,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"0,00",acidi grassi
48,Acido laurico, g,"0,00",acidi grassi
49,Acido miristico, g,"0,04",acidi grassi
50,Acido palmitico, g,"4,35",acidi grassi
51,Acido stearico, g,"0,91",acidi grassi
52,Acido arachidico, g,"0,08",acidi grassi
53,Acido beenico, g,"0,04",acidi grassi
54,Acidi grassi monoinsaturi totali, g,"33,73",acidi grassi
55,Acido miristoleico, g,"0,00",acidi grassi
56,Acido palmitoleico, g,"0,41",acidi grassi
57,Acido oleico, g,"33,15",acidi grassi
58,Acidi eicosenoico, g,"0,16",acidi grassi
59,Acido erucico, g,"0,00",acidi grassi
60,Acidi grassi polinsaturi totali, g,"7,56",acidi grassi
61,Acido linoleico, g,"7,38",acidi grassi
62,Acido linolenico, g,"0,18",acidi grassi
63,Acido arachidonico, g,"0,00",acidi grassi
64,Acido eicosapentaenoico (EPA), g,"0,00",acidi grassi
65,Acido decosaesaenoico (DHA), g,"0,00",acidi grassi
66,Altri acidi grassi polinsaturi, g,"0,00",acidi grassi
67,Triptofano, mg,194,aminoacidi
68,Treonina, mg,887,aminoacidi
69,Isoleucina, mg,1050,aminoacidi
70,Leucina, mg,1702,aminoacidi
71,Lisina, mg,758,aminoacidi
72,Metionina, mg,279,aminoacidi
73,Cistina, mg,438,aminoacidi
74,Fenilalanina, mg,1318,aminoacidi
75,Tirosina, mg,861,aminoacidi
76,Valina, mg,1253,aminoacidi
77,Arginina, mg,3042,aminoacidi
78,Istidina, mg,585,aminoacidi
79,Alanina, mg,1148,aminoacidi
80,Acido aspartico, mg,2674,aminoacidi
81,Acido glutammico, mg,5808,aminoacidi
82,Glicina, mg,1420,aminoacidi
83,Prolina, mg,972,aminoacidi
84,Serina, mg,1100,aminoacidi
85,Glucosio, g,"0,1",zuccheri
86,Fruttosio, g,"0,1",zuccheri
87,Galattosio, g,"0,0",zuccheri
88,Saccarosio (MSE), g,"3,7",zuccheri
89,Maltosio (MSE), g,"0,1",zuccheri
90,Lattosio (MSE), g,"0,0",zuccheri
