,components,unit,value,section
0,Parte edibile, %,100,componenti principali
1,"Energia,  ricalcolata", kJ,1478,componenti principali
2,"Energia,  Ric con fibra", kJ,1536,componenti principali
3,"Energia,  ricalcolata", kcal,349,componenti principali
4,"Energia,  Ric con fibra", kcal,364,componenti principali
5,Proteine totali, g,"4,5",componenti principali
6,   Proteine animali, g,"0,0",componenti principali
7,   Proteine vegetali, g,"4,5",componenti principali
8,Lipidi totali, g,"8,6",componenti principali
9,   Lipidi animali, g,"0,0",componenti principali
10,   Lipidi vegetali, g,"8,6",componenti principali
11,Colesterolo, mg,0,componenti principali
12,Carboidrati disponibili (MSE), g,"67,7",componenti principali
13,   Amido (MSE), g,"5,4",componenti principali
14,   Carboidrati solubili (MSE), g,"62,2",componenti principali
15,Fibra alimentare totale, g,"7,3",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"3,0",componenti principali
18,Ferro, mg,"4,4",minerali ed elementi in traccia
19,Calcio, mg,40,minerali ed elementi in traccia
20,Sodio, mg,250,minerali ed elementi in traccia
21,Potassio, mg,410,minerali ed elementi in traccia
22,Fosforo, mg,190,minerali ed elementi in traccia
23,Zinco, mg,"1,90",minerali ed elementi in traccia
24,Magnesio, mg,150,minerali ed elementi in traccia
25,Rame, mg,"1,10",minerali ed elementi in traccia
26,Selenio, µg,"1,0",minerali ed elementi in traccia
27,Cloro, mg,130,minerali ed elementi in traccia
28,Iodio, µg,3,minerali ed elementi in traccia
29,Manganese, mg,"2,50",minerali ed elementi in traccia
30,Zolfo, mg,60,minerali ed elementi in traccia
31,"Vitamina B1,  Tiamina", mg,"0,04",vitamine idrosolubili
32,"Vitamina B2,  Riboflavina", mg,"0,14",vitamine idrosolubili
33,Vitamina C, mg,0,vitamine idrosolubili
34,Niacina, mg,"0,50",vitamine idrosolubili
35,Vitamina B6, mg,"0,02",vitamine idrosolubili
36,Folati totali, µg,10,vitamine idrosolubili
37,Acido pantotenico, mg,"1,10",vitamine idrosolubili
38,Biotina, µg,"20,0",vitamine idrosolubili
39,Vitamina B12, µg,"0,0",vitamine idrosolubili
40,   Retinolo eq. (RE), µg,1,retinolo equivalente
41,   Retinolo, µg,0,retinolo equivalente
42,   ß-carotene eq., µg,7,retinolo equivalente
43,Vitamina E (ATE), mg,"0,18",retinolo equivalente
44,Vitamina D, µg,"0,00",retinolo equivalente
45,Acidi grassi saturi totali, g,"4,82",acidi grassi
46,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"0,00",acidi grassi
47,Acido laurico, g,"0,00",acidi grassi
48,Acido miristico, g,"0,00",acidi grassi
49,Acido palmitico, g,"1,98",acidi grassi
50,Acido stearico, g,"2,84",acidi grassi
51,Acido arachidico, g,"0,00",acidi grassi
52,Acido beenico, g,"0,00",acidi grassi
53,Acidi grassi monoinsaturi totali, g,"3,18",acidi grassi
54,Acido miristoleico, g,"0,00",acidi grassi
55,Acido palmitoleico, g,"0,00",acidi grassi
56,Acido oleico, g,"3,18",acidi grassi
57,Acidi eicosenoico, g,"0,00",acidi grassi
58,Acido erucico, g,"0,00",acidi grassi
59,Acidi grassi polinsaturi totali, g,"0,34",acidi grassi
60,Acido linoleico, g,"0,17",acidi grassi
61,Acido linolenico, g,"0,00",acidi grassi
62,Acido arachidonico, g,"0,17",acidi grassi
63,Acido eicosapentaenoico (EPA), g,"0,00",acidi grassi
64,Acido decosaesaenoico (DHA), g,"0,00",acidi grassi
65,Altri acidi grassi polinsaturi, g,"0,00",acidi grassi
66,Triptofano, mg,67,aminoacidi
67,Treonina, mg,178,aminoacidi
68,Isoleucina, mg,174,aminoacidi
69,Leucina, mg,273,aminoacidi
70,Lisina, mg,226,aminoacidi
71,Metionina, mg,46,aminoacidi
72,Cistina, mg,55,aminoacidi
73,Fenilalanina, mg,216,aminoacidi
74,Tirosina, mg,169,aminoacidi
75,Valina, mg,270,aminoacidi
76,Arginina, mg,255,aminoacidi
77,Istidina, mg,78,aminoacidi
78,Alanina, mg,208,aminoacidi
79,Acido aspartico, mg,448,aminoacidi
80,Acido glutammico, mg,677,aminoacidi
81,Glicina, mg,202,aminoacidi
82,Prolina, mg,192,aminoacidi
83,Serina, mg,194,aminoacidi
84,Glucosio, g,"0,0",zuccheri
85,Fruttosio, g,"0,0",zuccheri
86,Galattosio, g,"0,0",zuccheri
87,Saccarosio (MSE), g,"62,2",zuccheri
88,Maltosio (MSE), g,"0,0",zuccheri
89,Lattosio (MSE), g,"0,0",zuccheri
