,components,unit,value,section
0,Parte edibile, %,100,componenti principali
1,"Energia,  ricalcolata", kJ,1165,componenti principali
2,"Energia,  Ric con fibra", kJ,1176,componenti principali
3,"Energia,  ricalcolata", kcal,278,componenti principali
4,"Energia,  Ric con fibra", kcal,281,componenti principali
5,Proteine totali, g,"7,2",componenti principali
6,   Proteine animali, g,"3,4",componenti principali
7,   Proteine vegetali, g,"3,8",componenti principali
8,Lipidi totali, g,"15,8",componenti principali
9,   Lipidi animali, g,"7,7",componenti principali
10,   Lipidi vegetali, g,"8,1",componenti principali
11,Colesterolo, mg,31,componenti principali
12,Carboidrati disponibili (MSE), g,"28,6",componenti principali
13,   Amido (MSE), g,"27,8",componenti principali
14,   Carboidrati solubili (MSE), g,"0,8",componenti principali
15,Fibra alimentare totale, g,"1,4",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"56,4",componenti principali
18,Ferro, mg,"0,3",minerali ed elementi in traccia
19,Calcio, mg,112,minerali ed elementi in traccia
20,Sodio, mg,460,minerali ed elementi in traccia
21,Potassio, mg,150,minerali ed elementi in traccia
22,Fosforo, mg,210,minerali ed elementi in traccia
23,Zinco, mg,"1,30",minerali ed elementi in traccia
24,"Vitamina B1,  Tiamina", mg,"0,23",vitamine idrosolubili
25,"Vitamina B2,  Riboflavina", mg,"0,12",vitamine idrosolubili
26,Vitamina C, mg,1,vitamine idrosolubili
27,Niacina, mg,"0,24",vitamine idrosolubili
28,Vitamina B6, mg,"0,06",vitamine idrosolubili
29,Folati totali, µg,8,vitamine idrosolubili
30,   Retinolo eq. (RE), µg,118,retinolo equivalente
31,   Retinolo, µg,110,retinolo equivalente
32,   ß-carotene eq., µg,50,retinolo equivalente
33,Vitamina E (ATE), mg,"0,60",retinolo equivalente
34,Vitamina D, µg,"0,46",retinolo equivalente
35,Acidi grassi saturi totali, g,"3,14",acidi grassi
36,Acidi grassi monoinsaturi totali, g,"3,78",acidi grassi
37,Acido oleico, g,"3,78",acidi grassi
38,Acidi grassi polinsaturi totali, g,"7,55",acidi grassi
39,Acido linoleico, g,"7,16",acidi grassi
40,Acido linolenico, g,"0,39",acidi grassi
41,Altri acidi grassi polinsaturi, g,"0,00",acidi grassi
