,components,unit,value,section
0,Parte edibile, %,100,componenti principali
1,"Energia,  ricalcolata", kJ,1435,componenti principali
2,"Energia,  Ric con fibra", kJ,1448,componenti principali
3,"Energia,  ricalcolata", kcal,339,componenti principali
4,"Energia,  Ric con fibra", kcal,342,componenti principali
5,Proteine totali, g,"4,9",componenti principali
6,   Proteine animali, g,"1,6",componenti principali
7,   Proteine vegetali, g,"3,3",componenti principali
8,Lipidi totali, g,"8,2",componenti principali
9,   Lipidi animali, g,"8,1",componenti principali
10,   Lipidi vegetali, g,"0,1",componenti principali
11,Colesterolo, mg,52,componenti principali
12,Carboidrati disponibili (MSE), g,"65,5",componenti principali
13,   Amido (MSE), g,"25,9",componenti principali
14,   Carboidrati solubili (MSE), g,"39,6",componenti principali
15,Fibra alimentare totale, g,"1,6",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"20,9",componenti principali
18,Ferro, mg,"1,4",minerali ed elementi in traccia
19,Calcio, mg,55,minerali ed elementi in traccia
20,Sodio, mg,230,minerali ed elementi in traccia
21,Potassio, mg,110,minerali ed elementi in traccia
22,Fosforo, mg,46,minerali ed elementi in traccia
23,Zinco, mg,"0,30",minerali ed elementi in traccia
24,"Vitamina B1,  Tiamina", mg,"0,07",vitamine idrosolubili
25,"Vitamina B2,  Riboflavina", mg,"0,01",vitamine idrosolubili
26,Vitamina C, mg,2,vitamine idrosolubili
27,Niacina, mg,"0,50",vitamine idrosolubili
28,Vitamina B6, mg,"0,04",vitamine idrosolubili
29,Folati totali, µg,4,vitamine idrosolubili
30,   Retinolo eq. (RE), µg,73,retinolo equivalente
31,   Retinolo, µg,62,retinolo equivalente
32,   ß-carotene eq., µg,68,retinolo equivalente
33,Vitamina E (ATE), mg,"0,74",retinolo equivalente
34,Vitamina D, µg,"0,64",retinolo equivalente
35,Acidi grassi saturi totali, g,"4,56",acidi grassi
36,Acidi grassi monoinsaturi totali, g,"2,37",acidi grassi
37,Acido oleico, g,"2,09",acidi grassi
38,Acidi grassi polinsaturi totali, g,"0,41",acidi grassi
39,Acido linoleico, g,"0,29",acidi grassi
40,Acido linolenico, g,"0,11",acidi grassi
41,Altri acidi grassi polinsaturi, g,"0,01",acidi grassi
