,components,unit,value,section
0,Parte edibile, %,36,componenti principali
1,"Energia,  ricalcolata", kJ,361,componenti principali
2,"Energia,  Ric con fibra", kJ,361,componenti principali
3,"Energia,  ricalcolata", kcal,85,componenti principali
4,"Energia,  Ric con fibra", kcal,85,componenti principali
5,Proteine totali, g,"18,8",componenti principali
6,   Proteine animali, g,"18,8",componenti principali
7,   Proteine vegetali, g,"0,0",componenti principali
8,Lipidi totali, g,"0,9",componenti principali
9,   Lipidi animali, g,"0,9",componenti principali
10,   Lipidi vegetali, g,"0,0",componenti principali
11,Colesterolo, mg,95,componenti principali
12,Carboidrati disponibili (MSE), g,"0,5",componenti principali
13,   Amido (MSE), g,"0,0",componenti principali
14,   Carboidrati solubili (MSE), g,"0,5",componenti principali
15,Fibra alimentare totale, g,"0,0",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"76,8",componenti principali
18,Ferro, mg,"0,3",minerali ed elementi in traccia
19,Calcio, mg,48,minerali ed elementi in traccia
20,Sodio, mg,296,minerali ed elementi in traccia
21,Potassio, mg,275,minerali ed elementi in traccia
22,Fosforo, mg,144,minerali ed elementi in traccia
23,Zinco, mg,"3,00",minerali ed elementi in traccia
24,Magnesio, mg,27,minerali ed elementi in traccia
25,Rame, mg,"1,66",minerali ed elementi in traccia
26,Selenio, µg,"41,0",minerali ed elementi in traccia
27,Cloro, mg,530,minerali ed elementi in traccia
28,Iodio, µg,100,minerali ed elementi in traccia
29,Manganese, mg,"0,06",minerali ed elementi in traccia
30,"Vitamina B1,  Tiamina", mg,"0,01",vitamine idrosolubili
31,"Vitamina B2,  Riboflavina", mg,"0,05",vitamine idrosolubili
32,Vitamina C, mg,0,vitamine idrosolubili
33,Niacina, mg,"1,50",vitamine idrosolubili
34,Vitamina B6, mg,"0,06",vitamine idrosolubili
35,Folati totali, µg,9,vitamine idrosolubili
36,Acido pantotenico, mg,"1,63",vitamine idrosolubili
37,Biotina, µg,"7,0",vitamine idrosolubili
38,Vitamina B12, µg,"1,0",vitamine idrosolubili
39,   Retinolo eq. (RE), µg,21,retinolo equivalente
40,   Retinolo, µg,21,retinolo equivalente
41,   ß-carotene eq., µg,tr,retinolo equivalente
42,Vitamina E (ATE), mg,"1,47",retinolo equivalente
43,Vitamina D, µg,tr,retinolo equivalente
44,Acidi grassi saturi totali, g,"0,11",acidi grassi
45,Acido laurico, g,"0,00",acidi grassi
46,Acido miristico, g,tr,acidi grassi
47,Acido palmitico, g,"0,06",acidi grassi
48,Acido stearico, g,tr,acidi grassi
49,Acidi grassi monoinsaturi totali, g,"0,17",acidi grassi
50,Acido miristoleico, g,"0,00",acidi grassi
51,Acido palmitoleico, g,"0,06",acidi grassi
52,Acido oleico, g,"0,11",acidi grassi
53,Acidi eicosenoico, g,tr,acidi grassi
54,Acido erucico, g,tr,acidi grassi
55,Acidi grassi polinsaturi totali, g,"0,23",acidi grassi
56,Acido linoleico, g,tr,acidi grassi
57,Acido linolenico, g,"0,06",acidi grassi
58,Acido arachidonico, g,tr,acidi grassi
59,Acido eicosapentaenoico (EPA), g,"0,11",acidi grassi
60,Acido decosaesaenoico (DHA), g,"0,06",acidi grassi
61,Altri acidi grassi polinsaturi, g,"0,00",acidi grassi
62,Treonina, mg,858,aminoacidi
63,Isoleucina, mg,877,aminoacidi
64,Leucina, mg,1630,aminoacidi
65,Lisina, mg,1483,aminoacidi
66,Metionina, mg,548,aminoacidi
67,Cistina, mg,237,aminoacidi
68,Fenilalanina, mg,758,aminoacidi
69,Tirosina, mg,682,aminoacidi
70,Valina, mg,899,aminoacidi
71,Arginina, mg,1558,aminoacidi
72,Istidina, mg,351,aminoacidi
73,Alanina, mg,1260,aminoacidi
74,Acido aspartico, mg,2030,aminoacidi
75,Acido glutammico, mg,2936,aminoacidi
76,Glicina, mg,1228,aminoacidi
77,Prolina, mg,824,aminoacidi
78,Serina, mg,959,aminoacidi
79,Glucosio, g,"0,5",zuccheri
80,Fruttosio, g,"0,0",zuccheri
81,Galattosio, g,"0,0",zuccheri
82,Saccarosio (MSE), g,"0,0",zuccheri
83,Maltosio (MSE), g,"0,0",zuccheri
84,Lattosio (MSE), g,"0,0",zuccheri
