,components,unit,value,section
0,Parte edibile, %,100,componenti principali
1,"Energia,  ricalcolata", kJ,1334,componenti principali
2,"Energia,  Ric con fibra", kJ,1438,componenti principali
3,"Energia,  ricalcolata", kcal,313,componenti principali
4,"Energia,  Ric con fibra", kcal,339,componenti principali
5,Proteine totali, g,"10,2",componenti principali
6,   Proteine animali, g,"0,0",componenti principali
7,   Proteine vegetali, g,"10,2",componenti principali
8,Lipidi totali, g,"1,7",componenti principali
9,   Lipidi animali, g,"0,0",componenti principali
10,   Lipidi vegetali, g,"1,7",componenti principali
11,Colesterolo, mg,0,componenti principali
12,Carboidrati disponibili (MSE), g,"68,6",componenti principali
13,   Amido (MSE), g,tr,componenti principali
14,   Carboidrati solubili (MSE), g,"48,7",componenti principali
15,Fibra alimentare totale, g,"13,0",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"4,5",componenti principali
18,Ferro, mg,"2,6",minerali ed elementi in traccia
19,Calcio, mg,220,minerali ed elementi in traccia
20,Sodio, mg,170,minerali ed elementi in traccia
21,Potassio, mg,1390,minerali ed elementi in traccia
22,Fosforo, mg,260,minerali ed elementi in traccia
23,Zinco, mg,"1,70",minerali ed elementi in traccia
24,"Vitamina B1,  Tiamina", mg,"0,23",vitamine idrosolubili
25,"Vitamina B2,  Riboflavina", mg,tr,vitamine idrosolubili
26,Vitamina C, mg,33,vitamine idrosolubili
27,Niacina, mg,"0,80",vitamine idrosolubili
28,Vitamina B6, mg,"1,60",vitamine idrosolubili
29,Folati totali, µg,166,vitamine idrosolubili
30,   Retinolo eq. (RE), µg,14,retinolo equivalente
31,   Retinolo, µg,0,retinolo equivalente
32,   ß-carotene eq., µg,85,retinolo equivalente
33,Vitamina E (ATE), mg,"2,69",retinolo equivalente
34,Vitamina D, µg,"0,00",retinolo equivalente
35,Acidi grassi saturi totali, g,"0,30",acidi grassi
36,Acidi grassi monoinsaturi totali, g,"0,26",acidi grassi
37,Acido oleico, g,"0,26",acidi grassi
38,Acidi grassi polinsaturi totali, g,"0,71",acidi grassi
39,Acido linoleico, g,"0,68",acidi grassi
40,Acido linolenico, g,"0,03",acidi grassi
41,Altri acidi grassi polinsaturi, g,"0,00",acidi grassi
