,components,unit,value,section
0,Parte edibile, %,100,componenti principali
1,"Energia,  ricalcolata", kJ,1117,componenti principali
2,"Energia,  Ric con fibra", kJ,1117,componenti principali
3,"Energia,  ricalcolata", kcal,270,componenti principali
4,"Energia,  Ric con fibra", kcal,270,componenti principali
5,Proteine totali, g,"13,7",componenti principali
6,   Proteine animali, g,"13,7",componenti principali
7,   Proteine vegetali, g,"0,0",componenti principali
8,Lipidi totali, g,"23,3",componenti principali
9,   Lipidi animali, g,"23,3",componenti principali
10,   Lipidi vegetali, g,"0,0",componenti principali
11,Colesterolo, mg,62,componenti principali
12,Carboidrati disponibili (MSE), g,"1,4",componenti principali
13,   Amido (MSE), g,"1,4",componenti principali
14,   Carboidrati solubili (MSE), g,"0,0",componenti principali
15,Fibra alimentare totale, g,"0,0",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"58,9",componenti principali
18,Ferro, mg,"1,2",minerali ed elementi in traccia
19,Calcio, mg,14,minerali ed elementi in traccia
20,Sodio, mg,793,minerali ed elementi in traccia
21,Potassio, mg,140,minerali ed elementi in traccia
22,Fosforo, mg,130,minerali ed elementi in traccia
23,Zinco, mg,"1,60",minerali ed elementi in traccia
24,Magnesio, mg,11,minerali ed elementi in traccia
25,Rame, mg,"0,08",minerali ed elementi in traccia
26,Selenio, µg,"8,0",minerali ed elementi in traccia
27,Cloro, mg,1280,minerali ed elementi in traccia
28,Iodio, µg,18,minerali ed elementi in traccia
29,Manganese, mg,"0,02",minerali ed elementi in traccia
30,Zolfo, mg,86,minerali ed elementi in traccia
31,"Vitamina B1,  Tiamina", mg,"0,15",vitamine idrosolubili
32,"Vitamina B2,  Riboflavina", mg,"0,30",vitamine idrosolubili
33,Vitamina C, mg,tr,vitamine idrosolubili
34,Niacina, mg,"2,72",vitamine idrosolubili
35,Vitamina B6, mg,"0,12",vitamine idrosolubili
36,Folati totali, µg,3,vitamine idrosolubili
37,Acido pantotenico, mg,"0,75",vitamine idrosolubili
38,Biotina, µg,"2,0",vitamine idrosolubili
39,Vitamina B12, µg,"1,0",vitamine idrosolubili
40,   Retinolo eq. (RE), µg,0,retinolo equivalente
41,   Retinolo, µg,0,retinolo equivalente
42,   ß-carotene eq., µg,0,retinolo equivalente
43,Vitamina E (ATE), mg,"0,63",retinolo equivalente
44,Vitamina D, µg,"0,90",retinolo equivalente
45,Acidi grassi saturi totali, g,"6,94",acidi grassi
46,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"0,00",acidi grassi
47,Acido laurico, g,"0,00",acidi grassi
48,Acido miristico, g,"0,34",acidi grassi
49,Acido palmitico, g,"4,03",acidi grassi
50,Acido stearico, g,"2,35",acidi grassi
51,Acido arachidico, g,"0,22",acidi grassi
52,Acido beenico, g,"0,00",acidi grassi
53,Acidi grassi monoinsaturi totali, g,"10,81",acidi grassi
54,Acido miristoleico, g,"0,00",acidi grassi
55,Acido palmitoleico, g,"0,53",acidi grassi
56,Acido oleico, g,"9,83",acidi grassi
57,Acidi eicosenoico, g,"0,45",acidi grassi
58,Acido erucico, g,"0,00",acidi grassi
59,Acidi grassi polinsaturi totali, g,"4,43",acidi grassi
60,Acido linoleico, g,"3,57",acidi grassi
61,Acido linolenico, g,"0,27",acidi grassi
62,Acido arachidonico, g,"0,59",acidi grassi
63,Acido eicosapentaenoico (EPA), g,"0,00",acidi grassi
64,Acido decosaesaenoico (DHA), g,"0,00",acidi grassi
65,Altri acidi grassi polinsaturi, g,"0,00",acidi grassi
66,Triptofano, mg,98,aminoacidi
67,Treonina, mg,558,aminoacidi
68,Isoleucina, mg,606,aminoacidi
69,Leucina, mg,1033,aminoacidi
70,Lisina, mg,972,aminoacidi
71,Metionina, mg,314,aminoacidi
72,Cistina, mg,109,aminoacidi
73,Fenilalanina, mg,549,aminoacidi
74,Tirosina, mg,457,aminoacidi
75,Valina, mg,730,aminoacidi
76,Arginina, mg,859,aminoacidi
77,Istidina, mg,367,aminoacidi
78,Alanina, mg,891,aminoacidi
79,Acido aspartico, mg,1260,aminoacidi
80,Acido glutammico, mg,2060,aminoacidi
81,Glicina, mg,1170,aminoacidi
82,Prolina, mg,950,aminoacidi
83,Serina, mg,595,aminoacidi
84,Glucosio, g,"0,0",zuccheri
85,Fruttosio, g,"0,0",zuccheri
86,Galattosio, g,"0,0",zuccheri
87,Saccarosio (MSE), g,"0,0",zuccheri
88,Maltosio (MSE), g,"0,0",zuccheri
89,Lattosio (MSE), g,"0,0",zuccheri
