,components,unit,value,section
0,Parte edibile, %,100,componenti principali
1,"Energia,  ricalcolata", kJ,1336,componenti principali
2,"Energia,  Ric con fibra", kJ,1340,componenti principali
3,"Energia,  ricalcolata", kcal,318,componenti principali
4,"Energia,  Ric con fibra", kcal,319,componenti principali
5,Proteine totali, g,"4,6",componenti principali
6,   Proteine animali, g,"3,0",componenti principali
7,   Proteine vegetali, g,"1,6",componenti principali
8,Lipidi totali, g,"15,4",componenti principali
9,   Lipidi animali, g,"15,1",componenti principali
10,   Lipidi vegetali, g,"0,3",componenti principali
11,Colesterolo, mg,189,componenti principali
12,Carboidrati disponibili (MSE), g,"43,0",componenti principali
13,   Amido (MSE), g,"13,0",componenti principali
14,   Carboidrati solubili (MSE), g,"30,0",componenti principali
15,Fibra alimentare totale, g,"0,5",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"37,4",componenti principali
18,Ferro, mg,"0,7",minerali ed elementi in traccia
19,Calcio, mg,31,minerali ed elementi in traccia
20,Sodio, mg,240,minerali ed elementi in traccia
21,Potassio, mg,360,minerali ed elementi in traccia
22,Fosforo, mg,66,minerali ed elementi in traccia
23,Zinco, mg,"0,05",minerali ed elementi in traccia
24,"Vitamina B1,  Tiamina", mg,"0,02",vitamine idrosolubili
25,"Vitamina B2,  Riboflavina", mg,"0,07",vitamine idrosolubili
26,Vitamina C, mg,tr,vitamine idrosolubili
27,Niacina, mg,"0,30",vitamine idrosolubili
28,Vitamina B6, mg,"0,03",vitamine idrosolubili
29,Folati totali, µg,8,vitamine idrosolubili
30,   Retinolo eq. (RE), µg,268,retinolo equivalente
31,   Retinolo, µg,253,retinolo equivalente
32,   ß-carotene eq., µg,88,retinolo equivalente
33,Vitamina E (ATE), mg,"1,25",retinolo equivalente
34,Vitamina D, µg,"0,25",retinolo equivalente
35,Acidi grassi saturi totali, g,"7,37",acidi grassi
36,Acidi grassi monoinsaturi totali, g,"5,04",acidi grassi
37,Acido oleico, g,"4,45",acidi grassi
38,Acidi grassi polinsaturi totali, g,"1,16",acidi grassi
39,Acido linoleico, g,"0,97",acidi grassi
40,Acido linolenico, g,"0,17",acidi grassi
41,Altri acidi grassi polinsaturi, g,"0,02",acidi grassi
