,components,unit,value,section
0,Parte edibile, %,100,componenti principali
1,"Energia,  ricalcolata", kJ,1178,componenti principali
2,"Energia,  Ric con fibra", kJ,1318,componenti principali
3,"Energia,  ricalcolata", kcal,277,componenti principali
4,"Energia,  Ric con fibra", kcal,312,componenti principali
5,Proteine totali, g,"47,0",componenti principali
6,   Proteine animali, g,"0,0",componenti principali
7,   Proteine vegetali, g,"47,0",componenti principali
8,Lipidi totali, g,"1,2",componenti principali
9,   Lipidi animali, g,"0,0",componenti principali
10,   Lipidi vegetali, g,"1,2",componenti principali
11,Colesterolo, mg,0,componenti principali
12,Carboidrati disponibili (MSE), g,"20,9",componenti principali
13,   Amido (MSE), g,"11,0",componenti principali
14,   Carboidrati solubili (MSE), g,"9,9",componenti principali
15,Fibra alimentare totale, g,"17,5",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"7,3",componenti principali
18,Ferro, mg,"9,2",minerali ed elementi in traccia
19,Calcio, mg,241,minerali ed elementi in traccia
20,Sodio, mg,20,minerali ed elementi in traccia
21,Potassio, mg,2384,minerali ed elementi in traccia
22,Fosforo, mg,674,minerali ed elementi in traccia
23,Zinco, mg,"2,50",minerali ed elementi in traccia
24,"Vitamina B1,  Tiamina", mg,"0,70",vitamine idrosolubili
25,"Vitamina B2,  Riboflavina", mg,"0,25",vitamine idrosolubili
26,Vitamina C, mg,0,vitamine idrosolubili
27,Niacina, mg,"2,60",vitamine idrosolubili
28,Vitamina B6, mg,"0,57",vitamine idrosolubili
29,Folati totali, µg,305,vitamine idrosolubili
30,   Retinolo eq. (RE), µg,4,retinolo equivalente
31,   Retinolo, µg,0,retinolo equivalente
32,   ß-carotene eq., µg,24,retinolo equivalente
33,Vitamina E (ATE), mg,"0,20",retinolo equivalente
34,Vitamina D, µg,"0,00",retinolo equivalente
35,Acidi grassi saturi totali, g,"0,14",acidi grassi
36,Acidi grassi monoinsaturi totali, g,"0,21",acidi grassi
37,Acido oleico, g,"0,21",acidi grassi
38,Acidi grassi polinsaturi totali, g,"0,53",acidi grassi
39,Acido linoleico, g,"0,47",acidi grassi
40,Acido linolenico, g,"0,06",acidi grassi
41,Altri acidi grassi polinsaturi, g,"0,00",acidi grassi
