,components,unit,value,section
0,Parte edibile, %,100,componenti principali
1,"Energia,  ricalcolata", kJ,1640,componenti principali
2,"Energia,  Ric con fibra", kJ,1658,componenti principali
3,"Energia,  ricalcolata", kcal,390,componenti principali
4,"Energia,  Ric con fibra", kcal,395,componenti principali
5,Proteine totali, g,"6,9",componenti principali
6,   Proteine animali, g,"2,0",componenti principali
7,   Proteine vegetali, g,"4,9",componenti principali
8,Lipidi totali, g,"17,1",componenti principali
9,   Lipidi animali, g,"9,0",componenti principali
10,   Lipidi vegetali, g,"8,1",componenti principali
11,Colesterolo, mg,54,componenti principali
12,Carboidrati disponibili (MSE), g,"55,6",componenti principali
13,   Amido (MSE), g,"43,5",componenti principali
14,   Carboidrati solubili (MSE), g,"12,1",componenti principali
15,Fibra alimentare totale, g,"2,3",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"23,5",componenti principali
18,Ferro, mg,"1,3",minerali ed elementi in traccia
19,Calcio, mg,18,minerali ed elementi in traccia
20,Sodio, mg,355,minerali ed elementi in traccia
21,Potassio, mg,58,minerali ed elementi in traccia
22,Fosforo, mg,77,minerali ed elementi in traccia
23,Zinco, mg,"1,00",minerali ed elementi in traccia
24,"Vitamina B1,  Tiamina", mg,"0,17",vitamine idrosolubili
25,"Vitamina B2,  Riboflavina", mg,"0,16",vitamine idrosolubili
26,Vitamina C, mg,0,vitamine idrosolubili
27,Niacina, mg,"1,80",vitamine idrosolubili
28,Vitamina B6, mg,"0,11",vitamine idrosolubili
29,Folati totali, µg,68,vitamine idrosolubili
30,   Retinolo eq. (RE), µg,30,retinolo equivalente
31,   Retinolo, µg,30,retinolo equivalente
32,   ß-carotene eq., µg,4,retinolo equivalente
33,Vitamina E (ATE), mg,"0,05",retinolo equivalente
34,Vitamina D, µg,"0,19",retinolo equivalente
35,Acidi grassi saturi totali, g,"9,44",acidi grassi
36,Acidi grassi monoinsaturi totali, g,"4,71",acidi grassi
37,Acido oleico, g,"4,32",acidi grassi
38,Acidi grassi polinsaturi totali, g,"1,09",acidi grassi
39,Acido linoleico, g,"0,82",acidi grassi
40,Acido linolenico, g,"0,24",acidi grassi
41,Altri acidi grassi polinsaturi, g,"0,03",acidi grassi
