,components,unit,value,section
0,Parte edibile, %,100,componenti principali
1,"Energia,  ricalcolata", kJ,1592,componenti principali
2,"Energia,  Ric con fibra", kJ,1592,componenti principali
3,"Energia,  ricalcolata", kcal,384,componenti principali
4,"Energia,  Ric con fibra", kcal,384,componenti principali
5,Proteine totali, g,"24,5",componenti principali
6,   Proteine animali, g,"24,5",componenti principali
7,   Proteine vegetali, g,"0,0",componenti principali
8,Lipidi totali, g,"31,0",componenti principali
9,   Lipidi animali, g,"31,0",componenti principali
10,   Lipidi vegetali, g,"0,0",componenti principali
11,Colesterolo, mg,90,componenti principali
12,Carboidrati disponibili (MSE), g,"1,8",componenti principali
13,   Amido (MSE), g,"0,0",componenti principali
14,   Carboidrati solubili (MSE), g,"1,8",componenti principali
15,Fibra alimentare totale, g,"0,0",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"39,5",componenti principali
18,Ferro, mg,"0,6",minerali ed elementi in traccia
19,Calcio, mg,531,minerali ed elementi in traccia
20,Sodio, mg,514,minerali ed elementi in traccia
21,Potassio, mg,145,minerali ed elementi in traccia
22,Fosforo, mg,496,minerali ed elementi in traccia
23,Zinco, mg,"3,70",minerali ed elementi in traccia
24,Magnesio, mg,30,minerali ed elementi in traccia
25,Rame, mg,"0,03",minerali ed elementi in traccia
26,Selenio, µg,"8,0",minerali ed elementi in traccia
27,Cloro, mg,990,minerali ed elementi in traccia
28,Iodio, µg,4,minerali ed elementi in traccia
29,Manganese, mg,"0,01",minerali ed elementi in traccia
30,Zolfo, mg,110,minerali ed elementi in traccia
31,"Vitamina B1,  Tiamina", mg,"0,02",vitamine idrosolubili
32,"Vitamina B2,  Riboflavina", mg,"0,32",vitamine idrosolubili
33,Vitamina C, mg,tr,vitamine idrosolubili
34,Niacina, mg,"0,16",vitamine idrosolubili
35,Vitamina B6, mg,"0,07",vitamine idrosolubili
36,Folati totali, µg,10,vitamine idrosolubili
37,Acido pantotenico, mg,"0,48",vitamine idrosolubili
38,Biotina, µg,"2,2",vitamine idrosolubili
39,Vitamina B12, µg,"1,5",vitamine idrosolubili
40,   Retinolo eq. (RE), µg,335,retinolo equivalente
41,   Retinolo, µg,293,retinolo equivalente
42,   ß-carotene eq., µg,251,retinolo equivalente
43,Vitamina E (ATE), mg,"0,49",retinolo equivalente
44,Vitamina D, µg,"0,16",retinolo equivalente
45,Acidi grassi saturi totali, g,"19,31",acidi grassi
46,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"3,19",acidi grassi
47,Acido laurico, g,"1,17",acidi grassi
48,Acido miristico, g,"3,49",acidi grassi
49,Acido palmitico, g,"8,42",acidi grassi
50,Acido stearico, g,"3,04",acidi grassi
51,Acido arachidico, g,"0,00",acidi grassi
52,Acido beenico, g,"0,00",acidi grassi
53,Acidi grassi monoinsaturi totali, g,"7,92",acidi grassi
54,Acido miristoleico, g,"0,00",acidi grassi
55,Acido oleico, g,"7,88",acidi grassi
56,Acidi eicosenoico, g,"0,00",acidi grassi
57,Acido erucico, g,"0,00",acidi grassi
58,Acidi grassi polinsaturi totali, g,"2,13",acidi grassi
59,Acido linoleico, g,"1,29",acidi grassi
60,Acido linolenico, g,"0,84",acidi grassi
61,Acido arachidonico, g,"0,00",acidi grassi
62,Acido eicosapentaenoico (EPA), g,"0,00",acidi grassi
63,Acido decosaesaenoico (DHA), g,"0,00",acidi grassi
64,Altri acidi grassi polinsaturi, g,"0,00",acidi grassi
65,Triptofano, mg,290,aminoacidi
66,Treonina, mg,855,aminoacidi
67,Isoleucina, mg,1192,aminoacidi
68,Leucina, mg,2266,aminoacidi
69,Lisina, mg,1816,aminoacidi
70,Metionina, mg,729,aminoacidi
71,Cistina, mg,141,aminoacidi
72,Fenilalanina, mg,1198,aminoacidi
73,Tirosina, mg,1286,aminoacidi
74,Valina, mg,1558,aminoacidi
75,Arginina, mg,726,aminoacidi
76,Istidina, mg,620,aminoacidi
77,Alanina, mg,703,aminoacidi
78,Acido aspartico, mg,1582,aminoacidi
79,Acido glutammico, mg,4408,aminoacidi
80,Glicina, mg,432,aminoacidi
81,Prolina, mg,2611,aminoacidi
82,Serina, mg,1193,aminoacidi
83,Glucosio, g,"0,0",zuccheri
84,Fruttosio, g,"0,0",zuccheri
85,Galattosio, g,"0,0",zuccheri
86,Saccarosio (MSE), g,"0,0",zuccheri
87,Maltosio (MSE), g,"0,0",zuccheri
88,Lattosio (MSE), g,"1,8",zuccheri
