,components,unit,value,section
0,Parte edibile, %,55,componenti principali
1,"Energia,  ricalcolata", kJ,572,componenti principali
2,"Energia,  Ric con fibra", kJ,572,componenti principali
3,"Energia,  ricalcolata", kcal,136,componenti principali
4,"Energia,  Ric con fibra", kcal,136,componenti principali
5,Proteine totali, g,"26,7",componenti principali
6,   Proteine animali, g,"26,7",componenti principali
7,   Proteine vegetali, g,"0,0",componenti principali
8,Lipidi totali, g,"3,2",componenti principali
9,   Lipidi animali, g,"3,2",componenti principali
10,   Lipidi vegetali, g,"0,0",componenti principali
11,Colesterolo, mg,62,componenti principali
12,Carboidrati disponibili (MSE), g,"0,0",componenti principali
13,   Amido (MSE), g,"0,0",componenti principali
14,   Carboidrati solubili (MSE), g,"0,0",componenti principali
15,Fibra alimentare totale, g,"0,0",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"68,5",componenti principali
18,Ferro, mg,"2,3",minerali ed elementi in traccia
19,Calcio, mg,17,minerali ed elementi in traccia
20,Sodio, mg,48,minerali ed elementi in traccia
21,Potassio, mg,530,minerali ed elementi in traccia
22,Fosforo, mg,250,minerali ed elementi in traccia
23,Zinco, mg,"14,00",minerali ed elementi in traccia
24,Magnesio, mg,28,minerali ed elementi in traccia
25,Rame, mg,"0,24",minerali ed elementi in traccia
26,Selenio, µg,"16,0",minerali ed elementi in traccia
27,Cloro, mg,65,minerali ed elementi in traccia
28,Iodio, µg,15,minerali ed elementi in traccia
29,Manganese, mg,"1,09",minerali ed elementi in traccia
30,Zolfo, mg,210,minerali ed elementi in traccia
31,"Vitamina B1,  Tiamina", mg,"0,43",vitamine idrosolubili
32,"Vitamina B2,  Riboflavina", mg,"0,42",vitamine idrosolubili
33,Vitamina C, mg,tr,vitamine idrosolubili
34,Niacina, mg,"5,77",vitamine idrosolubili
35,Vitamina B6, mg,"0,23",vitamine idrosolubili
36,Folati totali, µg,15,vitamine idrosolubili
37,Acido pantotenico, mg,"2,24",vitamine idrosolubili
38,Biotina, µg,"3,0",vitamine idrosolubili
39,Vitamina B12, µg,"7,5",vitamine idrosolubili
40,   Retinolo eq. (RE), µg,tr,retinolo equivalente
41,   Retinolo, µg,tr,retinolo equivalente
42,   ß-carotene eq., µg,tr,retinolo equivalente
43,Vitamina E (ATE), mg,"1,01",retinolo equivalente
44,Vitamina D, µg,"11,00",retinolo equivalente
45,Acidi grassi saturi totali, g,"0,59",acidi grassi
46,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"0,00",acidi grassi
47,Acido laurico, g,"0,00",acidi grassi
48,Acido miristico, g,"0,07",acidi grassi
49,Acido palmitico, g,"0,41",acidi grassi
50,Acido stearico, g,"0,10",acidi grassi
51,Acido arachidico, g,"0,00",acidi grassi
52,Acido beenico, g,"0,00",acidi grassi
53,Acidi grassi monoinsaturi totali, g,"0,66",acidi grassi
54,Acido miristoleico, g,"0,00",acidi grassi
55,Acido palmitoleico, g,"0,10",acidi grassi
56,Acido oleico, g,"0,41",acidi grassi
57,Acidi eicosenoico, g,"0,10",acidi grassi
58,Acido erucico, g,"0,05",acidi grassi
59,Acidi grassi polinsaturi totali, g,"0,98",acidi grassi
60,Acido linoleico, g,"0,22",acidi grassi
61,Acido linolenico, g,"0,01",acidi grassi
62,Acido arachidonico, g,"0,03",acidi grassi
63,Acido eicosapentaenoico (EPA), g,"0,12",acidi grassi
64,Acido decosaesaenoico (DHA), g,"0,53",acidi grassi
65,Altri acidi grassi polinsaturi, g,"0,07",acidi grassi
66,Triptofano, mg,299,aminoacidi
67,Treonina, mg,1170,aminoacidi
68,Isoleucina, mg,1230,aminoacidi
69,Leucina, mg,2170,aminoacidi
70,Lisina, mg,2452,aminoacidi
71,Metionina, mg,790,aminoacidi
72,Cistina, mg,286,aminoacidi
73,Fenilalanina, mg,1043,aminoacidi
74,Tirosina, mg,901,aminoacidi
75,Valina, mg,1376,aminoacidi
76,Arginina, mg,1597,aminoacidi
77,Istidina, mg,786,aminoacidi
78,Alanina, mg,1614,aminoacidi
79,Acido aspartico, mg,2734,aminoacidi
80,Acido glutammico, mg,3985,aminoacidi
81,Glicina, mg,1281,aminoacidi
82,Prolina, mg,944,aminoacidi
83,Serina, mg,1089,aminoacidi
84,Glucosio, g,"0,0",zuccheri
85,Fruttosio, g,"0,0",zuccheri
86,Galattosio, g,"0,0",zuccheri
87,Saccarosio (MSE), g,"0,0",zuccheri
88,Maltosio (MSE), g,"0,0",zuccheri
89,Lattosio (MSE), g,"0,0",zuccheri
