,components,unit,value,section
0,Parte edibile, %,100,componenti principali
1,"Energia,  ricalcolata", kJ,253,componenti principali
2,"Energia,  Ric con fibra", kJ,260,componenti principali
3,"Energia,  ricalcolata", kcal,59,componenti principali
4,"Energia,  Ric con fibra", kcal,61,componenti principali
5,Proteine totali, g,"0,3",componenti principali
6,   Proteine animali, g,"0,0",componenti principali
7,   Proteine vegetali, g,"0,3",componenti principali
8,Lipidi totali, g,tr,componenti principali
9,   Lipidi animali, g,"0,0",componenti principali
10,   Lipidi vegetali, g,tr,componenti principali
11,Colesterolo, mg,0,componenti principali
12,Carboidrati disponibili (MSE), g,"15,5",componenti principali
13,   Amido (MSE), g,"0,0",componenti principali
14,   Carboidrati solubili (MSE), g,"15,5",componenti principali
15,Fibra alimentare totale, g,"0,8",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"81,4",componenti principali
18,Ferro, mg,"0,9",minerali ed elementi in traccia
19,Calcio, mg,9,minerali ed elementi in traccia
20,Sodio, mg,6,minerali ed elementi in traccia
21,Potassio, mg,79,minerali ed elementi in traccia
22,Fosforo, mg,10,minerali ed elementi in traccia
23,Zinco, mg,tr,minerali ed elementi in traccia
24,Magnesio, mg,4,minerali ed elementi in traccia
25,Rame, mg,tr,minerali ed elementi in traccia
26,Selenio, µg,tr,minerali ed elementi in traccia
27,Cloro, mg,tr,minerali ed elementi in traccia
28,Iodio, µg,tr,minerali ed elementi in traccia
29,Manganese, mg,tr,minerali ed elementi in traccia
30,Zolfo, mg,5,minerali ed elementi in traccia
31,"Vitamina B1,  Tiamina", mg,"0,01",vitamine idrosolubili
32,"Vitamina B2,  Riboflavina", mg,"0,01",vitamine idrosolubili
33,Vitamina C, mg,1,vitamine idrosolubili
34,Niacina, mg,"0,30",vitamine idrosolubili
35,Vitamina B6, mg,"0,02",vitamine idrosolubili
36,Folati totali, µg,tr,vitamine idrosolubili
37,Acido pantotenico, mg,"0,04",vitamine idrosolubili
38,Biotina, µg,tr,vitamine idrosolubili
39,Vitamina B12, µg,"0,0",vitamine idrosolubili
40,   Retinolo eq. (RE), µg,5,retinolo equivalente
41,   Retinolo, µg,0,retinolo equivalente
42,   ß-carotene eq., µg,29,retinolo equivalente
43,Vitamina E (ATE), mg,"0,25",retinolo equivalente
44,Vitamina D, µg,"0,00",retinolo equivalente
45,Vitamina K, µg,"4,30",retinolo equivalente
46,Acidi grassi saturi totali, g,"0,00",acidi grassi
47,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"0,00",acidi grassi
48,Acido laurico, g,"0,00",acidi grassi
49,Acido miristico, g,"0,00",acidi grassi
50,Acido palmitico, g,"0,00",acidi grassi
51,Acido stearico, g,"0,00",acidi grassi
52,Acido arachidico, g,"0,00",acidi grassi
53,Acido beenico, g,"0,00",acidi grassi
54,Acidi grassi monoinsaturi totali, g,"0,00",acidi grassi
55,Acido miristoleico, g,"0,00",acidi grassi
56,Acido palmitoleico, g,"0,00",acidi grassi
57,Acido oleico, g,"0,00",acidi grassi
58,Acidi eicosenoico, g,"0,00",acidi grassi
59,Acido erucico, g,"0,00",acidi grassi
60,Acidi grassi polinsaturi totali, g,"0,00",acidi grassi
61,Acido linoleico, g,"0,00",acidi grassi
62,Acido linolenico, g,"0,00",acidi grassi
63,Acido arachidonico, g,"0,00",acidi grassi
64,Acido eicosapentaenoico (EPA), g,"0,00",acidi grassi
65,Acido decosaesaenoico (DHA), g,"0,00",acidi grassi
66,Altri acidi grassi polinsaturi, g,"0,00",acidi grassi
67,Treonina, mg,6,aminoacidi
68,Isoleucina, mg,6,aminoacidi
69,Leucina, mg,8,aminoacidi
70,Lisina, mg,6,aminoacidi
71,Metionina, mg,2,aminoacidi
72,Cistina, mg,2,aminoacidi
73,Fenilalanina, mg,6,aminoacidi
74,Tirosina, mg,2,aminoacidi
75,Valina, mg,7,aminoacidi
76,Arginina, mg,5,aminoacidi
77,Istidina, mg,5,aminoacidi
78,Alanina, mg,11,aminoacidi
79,Acido aspartico, mg,94,aminoacidi
80,Acido glutammico, mg,14,aminoacidi
81,Glicina, mg,5,aminoacidi
82,Prolina, mg,13,aminoacidi
83,Serina, mg,7,aminoacidi
84,Glucosio, g,"7,1",zuccheri
85,Fruttosio, g,"6,2",zuccheri
86,Galattosio, g,"0,0",zuccheri
87,Saccarosio (MSE), g,"2,2",zuccheri
88,Maltosio (MSE), g,"0,0",zuccheri
89,Lattosio (MSE), g,"0,0",zuccheri
