,components,unit,value,section
0,Parte edibile, %,100,componenti principali
1,"Energia,  ricalcolata", kJ,1857,componenti principali
2,"Energia,  Ric con fibra", kJ,1894,componenti principali
3,"Energia,  ricalcolata", kcal,441,componenti principali
4,"Energia,  Ric con fibra", kcal,450,componenti principali
5,Proteine totali, g,"5,2",componenti principali
6,   Proteine animali, g,"0,0",componenti principali
7,   Proteine vegetali, g,"5,2",componenti principali
8,Lipidi totali, g,"16,7",componenti principali
9,   Lipidi animali, g,"0,0",componenti principali
10,   Lipidi vegetali, g,"16,7",componenti principali
11,Colesterolo, mg,0,componenti principali
12,Carboidrati disponibili (MSE), g,"71,9",componenti principali
13,   Amido (MSE), g,"0,0",componenti principali
14,   Carboidrati solubili (MSE), g,"71,9",componenti principali
15,Fibra alimentare totale, g,"4,6",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"4,1",componenti principali
18,Ferro, mg,"1,7",minerali ed elementi in traccia
19,Calcio, mg,77,minerali ed elementi in traccia
20,Sodio, mg,3,minerali ed elementi in traccia
21,Potassio, mg,280,minerali ed elementi in traccia
22,Fosforo, mg,165,minerali ed elementi in traccia
23,Zinco, mg,"1,10",minerali ed elementi in traccia
24,"Vitamina B1,  Tiamina", mg,"0,10",vitamine idrosolubili
25,"Vitamina B2,  Riboflavina", mg,"0,14",vitamine idrosolubili
26,Vitamina C, mg,0,vitamine idrosolubili
27,Niacina, mg,"0,70",vitamine idrosolubili
28,Vitamina B6, mg,"0,05",vitamine idrosolubili
29,Folati totali, µg,16,vitamine idrosolubili
30,   Retinolo eq. (RE), µg,0,retinolo equivalente
31,   Retinolo, µg,0,retinolo equivalente
32,   ß-carotene eq., µg,0,retinolo equivalente
33,Vitamina E (ATE), mg,"7,77",retinolo equivalente
34,Vitamina D, µg,"0,00",retinolo equivalente
35,Acidi grassi saturi totali, g,"1,39",acidi grassi
36,Acidi grassi monoinsaturi totali, g,"11,91",acidi grassi
37,Acido oleico, g,"11,80",acidi grassi
38,Acidi grassi polinsaturi totali, g,"3,28",acidi grassi
39,Acido linoleico, g,"3,18",acidi grassi
40,Acido linolenico, g,"0,09",acidi grassi
41,Altri acidi grassi polinsaturi, g,"0,01",acidi grassi
