,components,unit,value,section
0,Parte edibile, %,100,componenti principali
1,"Energia,  ricalcolata", kJ,1385,componenti principali
2,"Energia,  Ric con fibra", kJ,1385,componenti principali
3,"Energia,  ricalcolata", kcal,328,componenti principali
4,"Energia,  Ric con fibra", kcal,328,componenti principali
5,Proteine totali, g,"8,7",componenti principali
6,   Proteine animali, g,"8,7",componenti principali
7,   Proteine vegetali, g,"0,0",componenti principali
8,Lipidi totali, g,"9,0",componenti principali
9,   Lipidi animali, g,"9,0",componenti principali
10,   Lipidi vegetali, g,"0,0",componenti principali
11,Colesterolo, mg,34,componenti principali
12,Carboidrati disponibili (MSE), g,"56,5",componenti principali
13,   Amido (MSE), g,"0,0",componenti principali
14,   Carboidrati solubili (MSE), g,"56,5",componenti principali
15,Fibra alimentare totale, g,"0,0",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"26,5",componenti principali
18,Ferro, mg,"0,2",minerali ed elementi in traccia
19,Calcio, mg,293,minerali ed elementi in traccia
20,Sodio, mg,130,minerali ed elementi in traccia
21,Potassio, mg,390,minerali ed elementi in traccia
22,Fosforo, mg,235,minerali ed elementi in traccia
23,Zinco, mg,"1,00",minerali ed elementi in traccia
24,Magnesio, mg,29,minerali ed elementi in traccia
25,Rame, mg,tr,minerali ed elementi in traccia
26,Selenio, µg,"3,0",minerali ed elementi in traccia
27,Cloro, mg,230,minerali ed elementi in traccia
28,Iodio, µg,74,minerali ed elementi in traccia
29,Manganese, mg,tr,minerali ed elementi in traccia
30,Zolfo, mg,81,minerali ed elementi in traccia
31,"Vitamina B1,  Tiamina", mg,"0,09",vitamine idrosolubili
32,"Vitamina B2,  Riboflavina", mg,"0,43",vitamine idrosolubili
33,Vitamina C, mg,3,vitamine idrosolubili
34,Niacina, mg,"0,20",vitamine idrosolubili
35,Vitamina B6, mg,"0,07",vitamine idrosolubili
36,Folati totali, µg,15,vitamine idrosolubili
37,Acido pantotenico, mg,"0,85",vitamine idrosolubili
38,Biotina, µg,"3,9",vitamine idrosolubili
39,Vitamina B12, µg,"0,7",vitamine idrosolubili
40,   Retinolo eq. (RE), µg,108,retinolo equivalente
41,   Retinolo, µg,98,retinolo equivalente
42,   ß-carotene eq., µg,62,retinolo equivalente
43,Vitamina E (ATE), mg,"0,17",retinolo equivalente
44,Vitamina D, µg,"4,81",retinolo equivalente
45,Acidi grassi saturi totali, g,"4,79",acidi grassi
46,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"0,70",acidi grassi
47,Acido laurico, g,"0,27",acidi grassi
48,Acido miristico, g,"0,85",acidi grassi
49,Acido palmitico, g,"1,97",acidi grassi
50,Acido stearico, g,"0,85",acidi grassi
51,Acido arachidico, g,"0,00",acidi grassi
52,Acido beenico, g,"0,00",acidi grassi
53,Acidi grassi monoinsaturi totali, g,"2,55",acidi grassi
54,Acido miristoleico, g,"0,11",acidi grassi
55,Acido palmitoleico, g,"0,20",acidi grassi
56,Acido oleico, g,"2,10",acidi grassi
57,Acidi eicosenoico, g,"0,00",acidi grassi
58,Acido erucico, g,"0,00",acidi grassi
59,Acidi grassi polinsaturi totali, g,"0,23",acidi grassi
60,Acido linoleico, g,"0,11",acidi grassi
61,Acido linolenico, g,"0,12",acidi grassi
62,Acido arachidonico, g,"0,00",acidi grassi
63,Acido eicosapentaenoico (EPA), g,"0,00",acidi grassi
64,Acido decosaesaenoico (DHA), g,"0,00",acidi grassi
65,Altri acidi grassi polinsaturi, g,"0,00",acidi grassi
66,Triptofano, mg,132,aminoacidi
67,Treonina, mg,432,aminoacidi
68,Isoleucina, mg,506,aminoacidi
69,Leucina, mg,936,aminoacidi
70,Lisina, mg,717,aminoacidi
71,Metionina, mg,214,aminoacidi
72,Cistina, mg,98,aminoacidi
73,Fenilalanina, mg,464,aminoacidi
74,Tirosina, mg,374,aminoacidi
75,Valina, mg,614,aminoacidi
76,Arginina, mg,277,aminoacidi
77,Istidina, mg,245,aminoacidi
78,Alanina, mg,314,aminoacidi
79,Acido aspartico, mg,709,aminoacidi
80,Acido glutammico, mg,2033,aminoacidi
81,Glicina, mg,185,aminoacidi
82,Prolina, mg,978,aminoacidi
83,Serina, mg,535,aminoacidi
84,Glucosio, g,"0,0",zuccheri
85,Fruttosio, g,"0,0",zuccheri
86,Galattosio, g,"0,0",zuccheri
87,Saccarosio (MSE), g,"44,0",zuccheri
88,Maltosio (MSE), g,"0,0",zuccheri
89,Lattosio (MSE), g,"12,5",zuccheri
