,components,unit,value,section
0,Parte edibile, %,87,componenti principali
1,"Energia,  ricalcolata", kJ,187,componenti principali
2,"Energia,  Ric con fibra", kJ,204,componenti principali
3,"Energia,  ricalcolata", kcal,44,componenti principali
4,"Energia,  Ric con fibra", kcal,48,componenti principali
5,Proteine totali, g,"1,2",componenti principali
6,   Proteine animali, g,"0,0",componenti principali
7,   Proteine vegetali, g,"1,2",componenti principali
8,Lipidi totali, g,"0,6",componenti principali
9,   Lipidi animali, g,"0,0",componenti principali
10,   Lipidi vegetali, g,"0,6",componenti principali
11,Colesterolo, mg,0,componenti principali
12,Carboidrati disponibili (MSE), g,"9,0",componenti principali
13,   Amido (MSE), g,tr,componenti principali
14,   Carboidrati solubili (MSE), g,"9,0",componenti principali
15,Fibra alimentare totale, g,"2,2",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"84,6",componenti principali
18,Ferro, mg,"0,5",minerali ed elementi in traccia
19,Calcio, mg,25,minerali ed elementi in traccia
20,Sodio, mg,5,minerali ed elementi in traccia
21,Potassio, mg,400,minerali ed elementi in traccia
22,Fosforo, mg,70,minerali ed elementi in traccia
23,Zinco, mg,"0,10",minerali ed elementi in traccia
24,Magnesio, mg,12,minerali ed elementi in traccia
25,Rame, mg,"0,12",minerali ed elementi in traccia
26,Selenio, µg,"0,2",minerali ed elementi in traccia
27,Cloro, mg,39,minerali ed elementi in traccia
28,Iodio, µg,0,minerali ed elementi in traccia
29,Manganese, mg,"0,10",minerali ed elementi in traccia
30,Zolfo, mg,16,minerali ed elementi in traccia
31,"Vitamina B1,  Tiamina", mg,"0,02",vitamine idrosolubili
32,"Vitamina B2,  Riboflavina", mg,"0,05",vitamine idrosolubili
33,Vitamina C, mg,85,vitamine idrosolubili
34,Niacina, mg,"0,40",vitamine idrosolubili
35,Vitamina B6, mg,"0,15",vitamine idrosolubili
36,Folati totali, µg,25,vitamine idrosolubili
37,Acido pantotenico, mg,"0,18",vitamine idrosolubili
38,Vitamina B12, µg,"0,0",vitamine idrosolubili
39,   Retinolo eq. (RE), µg,7,retinolo equivalente
40,   Retinolo, µg,0,retinolo equivalente
41,   ß-carotene eq., µg,40,retinolo equivalente
42,Vitamina E (ATE), mg,"1,46",retinolo equivalente
43,Vitamina D, µg,"0,00",retinolo equivalente
44,Vitamina K, µg,"40,30",retinolo equivalente
45,Acidi grassi saturi totali, g,"0,03",acidi grassi
46,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"0,00",acidi grassi
47,Acido laurico, g,"0,00",acidi grassi
48,Acido miristico, g,"0,00",acidi grassi
49,Acido palmitico, g,"0,02",acidi grassi
50,Acido stearico, g,"0,01",acidi grassi
51,Acido arachidico, g,"0,00",acidi grassi
52,Acido beenico, g,"0,00",acidi grassi
53,Acidi grassi monoinsaturi totali, g,"0,05",acidi grassi
54,Acido miristoleico, g,"0,00",acidi grassi
55,Acido palmitoleico, g,"0,00",acidi grassi
56,Acido oleico, g,"0,05",acidi grassi
57,Acidi eicosenoico, g,"0,00",acidi grassi
58,Acido erucico, g,"0,00",acidi grassi
59,Acidi grassi polinsaturi totali, g,"0,33",acidi grassi
60,Acido linoleico, g,"0,28",acidi grassi
61,Acido linolenico, g,"0,05",acidi grassi
62,Acido arachidonico, g,"0,00",acidi grassi
63,Acido eicosapentaenoico (EPA), g,"0,00",acidi grassi
64,Acido decosaesaenoico (DHA), g,"0,00",acidi grassi
65,Altri acidi grassi polinsaturi, g,"0,00",acidi grassi
66,Triptofano, mg,16,aminoacidi
67,Treonina, mg,49,aminoacidi
68,Isoleucina, mg,54,aminoacidi
69,Leucina, mg,69,aminoacidi
70,Lisina, mg,64,aminoacidi
71,Metionina, mg,25,aminoacidi
72,Cistina, mg,33,aminoacidi
73,Fenilalanina, mg,46,aminoacidi
74,Tirosina, mg,36,aminoacidi
75,Valina, mg,60,aminoacidi
76,Arginina, mg,85,aminoacidi
77,Istidina, mg,28,aminoacidi
78,Alanina, mg,56,aminoacidi
79,Acido aspartico, mg,133,aminoacidi
80,Acido glutammico, mg,194,aminoacidi
81,Glicina, mg,63,aminoacidi
82,Prolina, mg,46,aminoacidi
83,Serina, mg,56,aminoacidi
84,Glucosio, g,"4,0",zuccheri
85,Fruttosio, g,"3,8",zuccheri
86,Galattosio, g,"0,0",zuccheri
87,Saccarosio (MSE), g,"1,1",zuccheri
88,Maltosio (MSE), g,"0,0",zuccheri
89,Lattosio (MSE), g,"0,0",zuccheri
