,components,unit,value,section
0,Parte edibile, %,100,componenti principali
1,"Energia,  ricalcolata", kJ,1498,componenti principali
2,"Energia,  Ric con fibra", kJ,1498,componenti principali
3,"Energia,  ricalcolata", kcal,361,componenti principali
4,"Energia,  Ric con fibra", kcal,361,componenti principali
5,Proteine totali, g,"25,0",componenti principali
6,   Proteine animali, g,"25,0",componenti principali
7,   Proteine vegetali, g,"0,0",componenti principali
8,Lipidi totali, g,"29,0",componenti principali
9,   Lipidi animali, g,"29,0",componenti principali
10,   Lipidi vegetali, g,"0,0",componenti principali
11,Colesterolo, mg,100,componenti principali
12,Carboidrati disponibili (MSE), g,tr,componenti principali
13,   Amido (MSE), g,"0,0",componenti principali
14,   Carboidrati solubili (MSE), g,tr,componenti principali
15,Fibra alimentare totale, g,"0,0",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"41,0",componenti principali
18,Ferro, mg,"0,5",minerali ed elementi in traccia
19,Calcio, mg,600,minerali ed elementi in traccia
20,Sodio, mg,1250,minerali ed elementi in traccia
21,Potassio, mg,100,minerali ed elementi in traccia
22,Fosforo, mg,380,minerali ed elementi in traccia
23,Zinco, mg,"1,80",minerali ed elementi in traccia
24,Magnesio, mg,38,minerali ed elementi in traccia
25,Rame, mg,tr,minerali ed elementi in traccia
26,Selenio, µg,"15,0",minerali ed elementi in traccia
27,Cloro, mg,1440,minerali ed elementi in traccia
28,Iodio, µg,4,minerali ed elementi in traccia
29,Manganese, mg,tr,minerali ed elementi in traccia
30,Zolfo, mg,230,minerali ed elementi in traccia
31,"Vitamina B1,  Tiamina", mg,"0,03",vitamine idrosolubili
32,"Vitamina B2,  Riboflavina", mg,"0,20",vitamine idrosolubili
33,Vitamina C, mg,1,vitamine idrosolubili
34,Niacina, mg,"0,10",vitamine idrosolubili
35,Vitamina B6, mg,"0,08",vitamine idrosolubili
36,Folati totali, µg,43,vitamine idrosolubili
37,Acido pantotenico, mg,"0,32",vitamine idrosolubili
38,Biotina, µg,"1,4",vitamine idrosolubili
39,Vitamina B12, µg,"1,7",vitamine idrosolubili
40,   Retinolo eq. (RE), µg,393,retinolo equivalente
41,   Retinolo, µg,360,retinolo equivalente
42,   ß-carotene eq., µg,200,retinolo equivalente
43,Vitamina E (ATE), mg,"0,53",retinolo equivalente
44,Vitamina D, µg,"0,24",retinolo equivalente
45,Acidi grassi saturi totali, g,"18,62",acidi grassi
46,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"3,15",acidi grassi
47,Acido laurico, g,"1,28",acidi grassi
48,Acido miristico, g,"3,21",acidi grassi
49,Acido palmitico, g,"7,24",acidi grassi
50,Acido stearico, g,"3,08",acidi grassi
51,Acidi grassi monoinsaturi totali, g,"8,19",acidi grassi
52,Acido palmitoleico, g,"0,94",acidi grassi
53,Acido oleico, g,"0,41",acidi grassi
54,Acidi eicosenoico, g,"0,00",acidi grassi
55,Acido erucico, g,"0,00",acidi grassi
56,Acidi grassi polinsaturi totali, g,"0,69",acidi grassi
57,Acido linoleico, g,"0,28",acidi grassi
58,Acido linolenico, g,"0,42",acidi grassi
59,Acido arachidonico, g,"0,00",acidi grassi
60,Acido eicosapentaenoico (EPA), g,"0,00",acidi grassi
61,Acido decosaesaenoico (DHA), g,"0,00",acidi grassi
62,Altri acidi grassi polinsaturi, g,"0,00",acidi grassi
63,Triptofano, mg,353,aminoacidi
64,Treonina, mg,932,aminoacidi
65,Isoleucina, mg,1309,aminoacidi
66,Leucina, mg,2570,aminoacidi
67,Lisina, mg,2660,aminoacidi
68,Metionina, mg,721,aminoacidi
69,Cistina, mg,255,aminoacidi
70,Fenilalanina, mg,1434,aminoacidi
71,Tirosina, mg,1457,aminoacidi
72,Valina, mg,1810,aminoacidi
73,Arginina, mg,964,aminoacidi
74,Istidina, mg,1034,aminoacidi
75,Alanina, mg,764,aminoacidi
76,Acido aspartico, mg,1747,aminoacidi
77,Acido glutammico, mg,6152,aminoacidi
78,Glicina, mg,486,aminoacidi
79,Prolina, mg,3253,aminoacidi
80,Serina, mg,1548,aminoacidi
81,Glucosio, g,"0,0",zuccheri
82,Fruttosio, g,"0,0",zuccheri
83,Galattosio, g,"0,0",zuccheri
84,Saccarosio (MSE), g,"0,0",zuccheri
85,Maltosio (MSE), g,"0,0",zuccheri
86,Lattosio (MSE), g,tr,zuccheri
