,components,unit,value,section
0,Parte edibile, %,100,componenti principali
1,"Energia,  ricalcolata", kJ,457,componenti principali
2,"Energia,  Ric con fibra", kJ,457,componenti principali
3,"Energia,  ricalcolata", kcal,109,componenti principali
4,"Energia,  Ric con fibra", kcal,109,componenti principali
5,Proteine totali, g,"15,7",componenti principali
6,   Proteine animali, g,"15,7",componenti principali
7,   Proteine vegetali, g,"0,0",componenti principali
8,Lipidi totali, g,"4,7",componenti principali
9,   Lipidi animali, g,"4,7",componenti principali
10,   Lipidi vegetali, g,"0,0",componenti principali
11,Colesterolo, mg,178,componenti principali
12,Carboidrati disponibili (MSE), g,"1,0",componenti principali
13,   Amido (MSE), g,"0,0",componenti principali
14,   Carboidrati solubili (MSE), g,"1,0",componenti principali
15,Fibra alimentare totale, g,"0,0",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"77,2",componenti principali
18,Ferro, mg,"8,8",minerali ed elementi in traccia
19,Calcio, mg,9,minerali ed elementi in traccia
20,Sodio, mg,104,minerali ed elementi in traccia
21,Potassio, mg,290,minerali ed elementi in traccia
22,Fosforo, mg,282,minerali ed elementi in traccia
23,Zinco, mg,"2,95",minerali ed elementi in traccia
24,Magnesio, mg,20,minerali ed elementi in traccia
25,Rame, mg,"4,61",minerali ed elementi in traccia
26,Selenio, µg,"22,0",minerali ed elementi in traccia
27,Cloro, mg,123,minerali ed elementi in traccia
28,Iodio, µg,5,minerali ed elementi in traccia
29,Manganese, mg,"0,15",minerali ed elementi in traccia
30,Zolfo, mg,235,minerali ed elementi in traccia
31,"Vitamina B1,  Tiamina", mg,"0,45",vitamine idrosolubili
32,"Vitamina B2,  Riboflavina", mg,"2,04",vitamine idrosolubili
33,Vitamina C, mg,18,vitamine idrosolubili
34,Niacina, mg,"10,30",vitamine idrosolubili
35,Vitamina B6, mg,"0,36",vitamine idrosolubili
36,Folati totali, µg,92,vitamine idrosolubili
37,Acido pantotenico, mg,"4,88",vitamine idrosolubili
38,Biotina, µg,"20,2",vitamine idrosolubili
39,Vitamina B12, µg,"27,9",vitamine idrosolubili
40,   Retinolo eq. (RE), µg,7500,retinolo equivalente
41,   Retinolo, µg,7494,retinolo equivalente
42,   ß-carotene eq., µg,36,retinolo equivalente
43,Vitamina E (ATE), mg,"0,54",retinolo equivalente
44,Vitamina D, µg,"0,45",retinolo equivalente
45,Acidi grassi saturi totali, g,"1,69",acidi grassi
46,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"0,00",acidi grassi
47,Acido laurico, g,"0,01",acidi grassi
48,Acido miristico, g,"0,09",acidi grassi
49,Acido palmitico, g,"0,67",acidi grassi
50,Acido stearico, g,"0,83",acidi grassi
51,Acido arachidico, g,"0,03",acidi grassi
52,Acido beenico, g,"0,01",acidi grassi
53,Acidi grassi monoinsaturi totali, g,"1,23",acidi grassi
54,Acido miristoleico, g,"0,00",acidi grassi
55,Acido palmitoleico, g,"0,07",acidi grassi
56,Acido oleico, g,"0,56",acidi grassi
57,Acidi eicosenoico, g,"0,02",acidi grassi
58,Acido erucico, g,"0,00",acidi grassi
59,Acidi grassi polinsaturi totali, g,"0,51",acidi grassi
60,Acido linoleico, g,"0,20",acidi grassi
61,Acido linolenico, g,"0,09",acidi grassi
62,Acido arachidonico, g,"0,05",acidi grassi
63,Acido eicosapentaenoico (EPA), g,"0,05",acidi grassi
64,Acido decosaesaenoico (DHA), g,"0,04",acidi grassi
65,Altri acidi grassi polinsaturi, g,"0,08",acidi grassi
66,Triptofano, mg,219,aminoacidi
67,Treonina, mg,729,aminoacidi
68,Isoleucina, mg,807,aminoacidi
69,Leucina, mg,1442,aminoacidi
70,Lisina, mg,1262,aminoacidi
71,Metionina, mg,364,aminoacidi
72,Cistina, mg,166,aminoacidi
73,Fenilalanina, mg,775,aminoacidi
74,Tirosina, mg,525,aminoacidi
75,Valina, mg,958,aminoacidi
76,Arginina, mg,978,aminoacidi
77,Istidina, mg,405,aminoacidi
78,Alanina, mg,1034,aminoacidi
79,Acido aspartico, mg,1394,aminoacidi
80,Acido glutammico, mg,2035,aminoacidi
81,Glicina, mg,885,aminoacidi
82,Serina, mg,789,aminoacidi
83,Glucosio, g,"1,0",zuccheri
84,Fruttosio, g,"0,0",zuccheri
85,Galattosio, g,"0,0",zuccheri
86,Saccarosio (MSE), g,"0,0",zuccheri
87,Maltosio (MSE), g,"0,0",zuccheri
88,Lattosio (MSE), g,"0,0",zuccheri
