,components,unit,value,section
0,Parte edibile, %,43,componenti principali
1,"Energia,  ricalcolata", kJ,317,componenti principali
2,"Energia,  Ric con fibra", kJ,317,componenti principali
3,"Energia,  ricalcolata", kcal,75,componenti principali
4,"Energia,  Ric con fibra", kcal,75,componenti principali
5,Proteine totali, g,"15,4",componenti principali
6,   Proteine animali, g,"15,4",componenti principali
7,   Proteine vegetali, g,"0,0",componenti principali
8,Lipidi totali, g,"1,5",componenti principali
9,   Lipidi animali, g,"1,5",componenti principali
10,   Lipidi vegetali, g,"0,0",componenti principali
11,Colesterolo, mg,70,componenti principali
12,Carboidrati disponibili (MSE), g,tr,componenti principali
13,   Amido (MSE), g,"0,0",componenti principali
14,   Carboidrati solubili (MSE), g,tr,componenti principali
15,Fibra alimentare totale, g,"0,0",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"80,0",componenti principali
18,Ferro, mg,"0,9",minerali ed elementi in traccia
19,Calcio, mg,80,minerali ed elementi in traccia
20,Sodio, mg,92,minerali ed elementi in traccia
21,Potassio, mg,80,minerali ed elementi in traccia
22,Fosforo, mg,200,minerali ed elementi in traccia
23,Zinco, mg,"1,10",minerali ed elementi in traccia
24,Magnesio, mg,30,minerali ed elementi in traccia
25,Rame, mg,"0,15",minerali ed elementi in traccia
26,Selenio, µg,"13,0",minerali ed elementi in traccia
27,Cloro, mg,140,minerali ed elementi in traccia
28,Iodio, µg,30,minerali ed elementi in traccia
29,Manganese, mg,"0,70",minerali ed elementi in traccia
30,Zolfo, mg,230,minerali ed elementi in traccia
31,"Vitamina B1,  Tiamina", mg,"0,07",vitamine idrosolubili
32,"Vitamina B2,  Riboflavina", mg,"0,10",vitamine idrosolubili
33,Vitamina C, mg,2,vitamine idrosolubili
34,Niacina, mg,"2,90",vitamine idrosolubili
35,Vitamina B6, mg,"0,12",vitamine idrosolubili
36,Folati totali, µg,5,vitamine idrosolubili
37,Acido pantotenico, mg,"0,75",vitamine idrosolubili
38,Biotina, µg,"1,0",vitamine idrosolubili
39,Vitamina B12, µg,"2,0",vitamine idrosolubili
40,   Retinolo eq. (RE), µg,9,retinolo equivalente
41,   Retinolo, µg,9,retinolo equivalente
42,   ß-carotene eq., µg,tr,retinolo equivalente
43,Vitamina E (ATE), mg,"0,20",retinolo equivalente
44,Vitamina D, µg,tr,retinolo equivalente
45,Acidi grassi saturi totali, g,"0,30",acidi grassi
46,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"0,00",acidi grassi
47,Acido laurico, g,"0,00",acidi grassi
48,Acido miristico, g,"0,02",acidi grassi
49,Acido palmitico, g,"0,23",acidi grassi
50,Acido stearico, g,"0,05",acidi grassi
51,Acidi grassi monoinsaturi totali, g,"0,25",acidi grassi
52,Acido palmitoleico, g,"0,09",acidi grassi
53,Acido oleico, g,"0,11",acidi grassi
54,Acidi eicosenoico, g,"0,04",acidi grassi
55,Acido erucico, g,"0,00",acidi grassi
56,Acidi grassi polinsaturi totali, g,"0,60",acidi grassi
57,Acido linoleico, g,"0,02",acidi grassi
58,Acido linolenico, g,"0,02",acidi grassi
59,Acido arachidonico, g,"0,08",acidi grassi
60,Acido eicosapentaenoico (EPA), g,"0,13",acidi grassi
61,Acido decosaesaenoico (DHA), g,"0,28",acidi grassi
62,Altri acidi grassi polinsaturi, g,"0,08",acidi grassi
63,Triptofano, mg,172,aminoacidi
64,Treonina, mg,675,aminoacidi
65,Isoleucina, mg,709,aminoacidi
66,Leucina, mg,1252,aminoacidi
67,Lisina, mg,1415,aminoacidi
68,Metionina, mg,456,aminoacidi
69,Cistina, mg,165,aminoacidi
70,Fenilalanina, mg,601,aminoacidi
71,Tirosina, mg,520,aminoacidi
72,Valina, mg,793,aminoacidi
73,Arginina, mg,921,aminoacidi
74,Istidina, mg,454,aminoacidi
75,Alanina, mg,932,aminoacidi
76,Acido aspartico, mg,1577,aminoacidi
77,Acido glutammico, mg,2298,aminoacidi
78,Glicina, mg,739,aminoacidi
79,Prolina, mg,545,aminoacidi
80,Serina, mg,628,aminoacidi
81,Glucosio, g,tr,zuccheri
82,Fruttosio, g,"0,0",zuccheri
83,Galattosio, g,"0,0",zuccheri
84,Saccarosio (MSE), g,"0,0",zuccheri
85,Maltosio (MSE), g,"0,0",zuccheri
86,Lattosio (MSE), g,"0,0",zuccheri
