,components,unit,value,section
0,Parte edibile, %,100,componenti principali
1,"Energia,  ricalcolata", kJ,496,componenti principali
2,"Energia,  Ric con fibra", kJ,496,componenti principali
3,"Energia,  ricalcolata", kcal,118,componenti principali
4,"Energia,  Ric con fibra", kcal,118,componenti principali
5,Proteine totali, g,"18,4",componenti principali
6,   Proteine animali, g,"18,4",componenti principali
7,   Proteine vegetali, g,"0,0",componenti principali
8,Lipidi totali, g,"4,6",componenti principali
9,   Lipidi animali, g,"4,6",componenti principali
10,   Lipidi vegetali, g,"0,0",componenti principali
11,Colesterolo, mg,375,componenti principali
12,Carboidrati disponibili (MSE), g,"0,8",componenti principali
13,   Amido (MSE), g,"0,0",componenti principali
14,   Carboidrati solubili (MSE), g,"0,8",componenti principali
15,Fibra alimentare totale, g,"0,0",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"76,5",componenti principali
18,Ferro, mg,"8,0",minerali ed elementi in traccia
19,Calcio, mg,9,minerali ed elementi in traccia
20,Sodio, mg,180,minerali ed elementi in traccia
21,Potassio, mg,230,minerali ed elementi in traccia
22,Fosforo, mg,220,minerali ed elementi in traccia
23,Zinco, mg,"2,60",minerali ed elementi in traccia
24,Magnesio, mg,16,minerali ed elementi in traccia
25,Rame, mg,"0,81",minerali ed elementi in traccia
26,Selenio, µg,"145,0",minerali ed elementi in traccia
27,Cloro, mg,300,minerali ed elementi in traccia
28,Iodio, µg,15,minerali ed elementi in traccia
29,Manganese, mg,"0,11",minerali ed elementi in traccia
30,Zolfo, mg,190,minerali ed elementi in traccia
31,"Vitamina B1,  Tiamina", mg,"0,37",vitamine idrosolubili
32,"Vitamina B2,  Riboflavina", mg,"2,25",vitamine idrosolubili
33,Vitamina C, mg,13,vitamine idrosolubili
34,Niacina, mg,"5,80",vitamine idrosolubili
35,Vitamina B6, mg,"0,37",vitamine idrosolubili
36,Folati totali, µg,63,vitamine idrosolubili
37,Acido pantotenico, mg,"3,10",vitamine idrosolubili
38,Biotina, µg,"24,0",vitamine idrosolubili
39,Vitamina B12, µg,"15,0",vitamine idrosolubili
40,   Retinolo eq. (RE), µg,345,retinolo equivalente
41,   Retinolo, µg,209,retinolo equivalente
42,   ß-carotene eq., µg,818,retinolo equivalente
43,Vitamina E (ATE), mg,"0,55",retinolo equivalente
44,Vitamina D, µg,"0,80",retinolo equivalente
45,Acidi grassi monoinsaturi totali, g,"1,20",acidi grassi
46,Acido oleico, g,"1,07",acidi grassi
47,Acidi grassi polinsaturi totali, g,"0,27",acidi grassi
48,Acido linoleico, g,"0,16",acidi grassi
49,Acido linolenico, g,"0,02",acidi grassi
50,Altri acidi grassi polinsaturi, g,"0,09",acidi grassi
51,Triptofano, mg,236,aminoacidi
52,Treonina, mg,839,aminoacidi
53,Isoleucina, mg,782,aminoacidi
54,Leucina, mg,1490,aminoacidi
55,Lisina, mg,1224,aminoacidi
56,Metionina, mg,385,aminoacidi
57,Cistina, mg,204,aminoacidi
58,Fenilalanina, mg,873,aminoacidi
59,Tirosina, mg,705,aminoacidi
60,Valina, mg,973,aminoacidi
61,Arginina, mg,1134,aminoacidi
62,Istidina, mg,445,aminoacidi
63,Alanina, mg,973,aminoacidi
64,Acido aspartico, mg,1591,aminoacidi
65,Acido glutammico, mg,1710,aminoacidi
66,Glicina, mg,1086,aminoacidi
67,Prolina, mg,902,aminoacidi
68,Serina, mg,802,aminoacidi
69,Glucosio, g,"0,8",zuccheri
70,Fruttosio, g,"0,0",zuccheri
71,Galattosio, g,"0,0",zuccheri
72,Saccarosio (MSE), g,"0,0",zuccheri
73,Maltosio (MSE), g,"0,0",zuccheri
74,Lattosio (MSE), g,"0,0",zuccheri
