,components,unit,value,section
0,Parte edibile, %,100,componenti principali
1,"Energia,  ricalcolata", kJ,1421,componenti principali
2,"Energia,  Ric con fibra", kJ,1531,componenti principali
3,"Energia,  ricalcolata", kcal,335,componenti principali
4,"Energia,  Ric con fibra", kcal,363,componenti principali
5,Proteine totali, g,"21,8",componenti principali
6,   Proteine animali, g,"0,0",componenti principali
7,   Proteine vegetali, g,"21,8",componenti principali
8,Lipidi totali, g,"4,9",componenti principali
9,   Lipidi animali, g,"0,0",componenti principali
10,   Lipidi vegetali, g,"4,9",componenti principali
11,Colesterolo, mg,0,componenti principali
12,Carboidrati disponibili (MSE), g,"54,3",componenti principali
13,   Amido (MSE), g,"50,6",componenti principali
14,   Carboidrati solubili (MSE), g,"3,7",componenti principali
15,Fibra alimentare totale, g,"13,8",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"13,0",componenti principali
18,Ferro, mg,"6,1",minerali ed elementi in traccia
19,Calcio, mg,117,minerali ed elementi in traccia
20,Sodio, mg,6,minerali ed elementi in traccia
21,Potassio, mg,800,minerali ed elementi in traccia
22,Fosforo, mg,299,minerali ed elementi in traccia
23,Zinco, mg,"3,30",minerali ed elementi in traccia
24,"Vitamina B1,  Tiamina", mg,"0,36",vitamine idrosolubili
25,"Vitamina B2,  Riboflavina", mg,"0,14",vitamine idrosolubili
26,Vitamina C, mg,5,vitamine idrosolubili
27,Niacina, mg,"1,70",vitamine idrosolubili
28,Vitamina B6, mg,"0,53",vitamine idrosolubili
29,Folati totali, µg,180,vitamine idrosolubili
30,   Retinolo eq. (RE), µg,30,retinolo equivalente
31,   Retinolo, µg,0,retinolo equivalente
32,   ß-carotene eq., µg,180,retinolo equivalente
33,Vitamina E (ATE), mg,"2,61",retinolo equivalente
34,Vitamina D, µg,"0,00",retinolo equivalente
35,Acidi grassi saturi totali, g,"0,63",acidi grassi
36,Acidi grassi monoinsaturi totali, g,"1,36",acidi grassi
37,Acido oleico, g,"1,35",acidi grassi
38,Acidi grassi polinsaturi totali, g,"2,69",acidi grassi
39,Acido linoleico, g,"2,59",acidi grassi
40,Acido linolenico, g,"0,10",acidi grassi
41,Altri acidi grassi polinsaturi, g,"0,00",acidi grassi
