,components,unit,value,section
0,Parte edibile, %,49,componenti principali
1,"Energia,  ricalcolata", kJ,305,componenti principali
2,"Energia,  Ric con fibra", kJ,305,componenti principali
3,"Energia,  ricalcolata", kcal,72,componenti principali
4,"Energia,  Ric con fibra", kcal,72,componenti principali
5,Proteine totali, g,"11,7",componenti principali
6,   Proteine animali, g,"11,7",componenti principali
7,   Proteine vegetali, g,"0,0",componenti principali
8,Lipidi totali, g,"2,0",componenti principali
9,   Lipidi animali, g,"2,0",componenti principali
10,   Lipidi vegetali, g,"0,0",componenti principali
11,Colesterolo, mg,85,componenti principali
12,Carboidrati disponibili (MSE), g,"2,1",componenti principali
13,   Amido (MSE), g,"1,2",componenti principali
14,   Carboidrati solubili (MSE), g,"0,9",componenti principali
15,Fibra alimentare totale, g,"0,0",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"81,9",componenti principali
18,Ferro, mg,"4,7",minerali ed elementi in traccia
19,Calcio, mg,95,minerali ed elementi in traccia
20,Sodio, mg,208,minerali ed elementi in traccia
21,Potassio, mg,289,minerali ed elementi in traccia
22,Fosforo, mg,198,minerali ed elementi in traccia
23,Zinco, mg,"4,62",minerali ed elementi in traccia
24,Magnesio, mg,33,minerali ed elementi in traccia
25,Rame, mg,"1,23",minerali ed elementi in traccia
26,Selenio, µg,"54,0",minerali ed elementi in traccia
27,Cloro, mg,387,minerali ed elementi in traccia
28,Iodio, µg,79,minerali ed elementi in traccia
29,Manganese, mg,"0,16",minerali ed elementi in traccia
30,Zolfo, mg,156,minerali ed elementi in traccia
31,"Vitamina B1,  Tiamina", mg,"0,09",vitamine idrosolubili
32,"Vitamina B2,  Riboflavina", mg,"0,13",vitamine idrosolubili
33,Vitamina C, mg,2,vitamine idrosolubili
34,Niacina, mg,"1,56",vitamine idrosolubili
35,Vitamina B6, mg,"0,27",vitamine idrosolubili
36,Folati totali, µg,22,vitamine idrosolubili
37,Acido pantotenico, mg,"0,49",vitamine idrosolubili
38,Biotina, µg,"3,7",vitamine idrosolubili
39,Vitamina B12, µg,"18,7",vitamine idrosolubili
40,   Retinolo eq. (RE), µg,43,retinolo equivalente
41,   Retinolo, µg,43,retinolo equivalente
42,   ß-carotene eq., µg,0,retinolo equivalente
43,Vitamina E (ATE), mg,"1,12",retinolo equivalente
44,Vitamina D, µg,"0,62",retinolo equivalente
45,Acidi grassi saturi totali, g,"0,48",acidi grassi
46,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"0,00",acidi grassi
47,Acido laurico, g,"0,00",acidi grassi
48,Acido miristico, g,"0,05",acidi grassi
49,Acido palmitico, g,"0,31",acidi grassi
50,Acido stearico, g,"0,13",acidi grassi
51,Acido arachidico, g,"0,00",acidi grassi
52,Acido beenico, g,"0,00",acidi grassi
53,Acidi grassi monoinsaturi totali, g,"0,38",acidi grassi
54,Acido miristoleico, g,"0,00",acidi grassi
55,Acido palmitoleico, g,"0,07",acidi grassi
56,Acido oleico, g,"0,10",acidi grassi
57,Acidi eicosenoico, g,"0,15",acidi grassi
58,Acido erucico, g,"0,07",acidi grassi
59,Acidi grassi polinsaturi totali, g,"0,50",acidi grassi
60,Acido linoleico, g,"0,02",acidi grassi
61,Acido linolenico, g,"0,01",acidi grassi
62,Acido arachidonico, g,"0,05",acidi grassi
63,Acido eicosapentaenoico (EPA), g,"0,23",acidi grassi
64,Acido decosaesaenoico (DHA), g,"0,15",acidi grassi
65,Altri acidi grassi polinsaturi, g,"0,03",acidi grassi
66,Triptofano, mg,131,aminoacidi
67,Treonina, mg,503,aminoacidi
68,Isoleucina, mg,508,aminoacidi
69,Leucina, mg,823,aminoacidi
70,Lisina, mg,873,aminoacidi
71,Metionina, mg,263,aminoacidi
72,Cistina, mg,153,aminoacidi
73,Fenilalanina, mg,419,aminoacidi
74,Tirosina, mg,374,aminoacidi
75,Valina, mg,510,aminoacidi
76,Arginina, mg,852,aminoacidi
77,Istidina, mg,224,aminoacidi
78,Alanina, mg,707,aminoacidi
79,Acido aspartico, mg,1128,aminoacidi
80,Acido glutammico, mg,1589,aminoacidi
81,Glicina, mg,731,aminoacidi
82,Prolina, mg,477,aminoacidi
83,Serina, mg,523,aminoacidi
84,Glucosio, g,"0,9",zuccheri
85,Fruttosio, g,"0,0",zuccheri
86,Galattosio, g,"0,0",zuccheri
87,Saccarosio (MSE), g,"0,0",zuccheri
88,Maltosio (MSE), g,"0,0",zuccheri
89,Lattosio (MSE), g,"0,0",zuccheri
