,components,unit,value,section
0,Parte edibile, %,100,componenti principali
1,"Energia,  ricalcolata", kJ,2104,componenti principali
2,"Energia,  Ric con fibra", kJ,2126,componenti principali
3,"Energia,  ricalcolata", kcal,502,componenti principali
4,"Energia,  Ric con fibra", kcal,507,componenti principali
5,Proteine totali, g,"9,8",componenti principali
6,   Proteine animali, g,"1,2",componenti principali
7,   Proteine vegetali, g,"8,6",componenti principali
8,Lipidi totali, g,"25,5",componenti principali
9,   Lipidi animali, g,"13,1",componenti principali
10,   Lipidi vegetali, g,"12,4",componenti principali
11,Colesterolo, mg,13,componenti principali
12,Carboidrati disponibili (MSE), g,"62,1",componenti principali
13,   Amido (MSE), g,"62,1",componenti principali
14,   Carboidrati solubili (MSE), g,"0,0",componenti principali
15,Fibra alimentare totale, g,"2,8",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"5,5",componenti principali
18,Ferro, mg,"4,8",minerali ed elementi in traccia
19,Calcio, mg,151,minerali ed elementi in traccia
20,Sodio, mg,995,minerali ed elementi in traccia
21,Potassio, mg,145,minerali ed elementi in traccia
22,Fosforo, mg,218,minerali ed elementi in traccia
23,Zinco, mg,"1,13",minerali ed elementi in traccia
24,"Vitamina B1,  Tiamina", mg,"0,57",vitamine idrosolubili
25,"Vitamina B2,  Riboflavina", mg,"0,43",vitamine idrosolubili
26,Vitamina C, mg,0,vitamine idrosolubili
27,Niacina, mg,"4,70",vitamine idrosolubili
28,Vitamina B6, mg,"0,55",vitamine idrosolubili
29,Folati totali, µg,25,vitamine idrosolubili
30,   Retinolo eq. (RE), µg,30,retinolo equivalente
31,   Retinolo, µg,28,retinolo equivalente
32,   ß-carotene eq., µg,18,retinolo equivalente
33,Vitamina E (ATE), mg,"1,01",retinolo equivalente
34,Vitamina D, µg,"0,01",retinolo equivalente
35,Acidi grassi saturi totali, g,"9,45",acidi grassi
36,Acidi grassi monoinsaturi totali, g,"9,07",acidi grassi
37,Acido oleico, g,"8,79",acidi grassi
38,Acidi grassi polinsaturi totali, g,"4,88",acidi grassi
39,Acido linoleico, g,"4,50",acidi grassi
40,Acido linolenico, g,"0,38",acidi grassi
41,Altri acidi grassi polinsaturi, g,"0,00",acidi grassi
