,components,unit,value,section
0,Parte edibile, %,100,componenti principali
1,"Energia,  ricalcolata", kJ,320,componenti principali
2,"Energia,  Ric con fibra", kJ,320,componenti principali
3,"Energia,  ricalcolata", kcal,75,componenti principali
4,"Energia,  Ric con fibra", kcal,75,componenti principali
5,Proteine totali, g,"18,5",componenti principali
6,   Proteine animali, g,"18,5",componenti principali
7,   Proteine vegetali, g,"0,0",componenti principali
8,Lipidi totali, g,"0,1",componenti principali
9,   Lipidi animali, g,"0,1",componenti principali
10,   Lipidi vegetali, g,"0,0",componenti principali
11,Colesterolo, mg,40,componenti principali
12,Carboidrati disponibili (MSE), g,"0,1",componenti principali
13,   Amido (MSE), g,"0,0",componenti principali
14,   Carboidrati solubili (MSE), g,"0,1",componenti principali
15,Fibra alimentare totale, g,"0,0",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"79,2",componenti principali
18,Ferro, mg,"42,0",minerali ed elementi in traccia
19,Calcio, mg,6,minerali ed elementi in traccia
20,Sodio, mg,207,minerali ed elementi in traccia
21,Potassio, mg,174,minerali ed elementi in traccia
22,Fosforo, mg,74,minerali ed elementi in traccia
23,Zinco, mg,"0,30",minerali ed elementi in traccia
24,Magnesio, mg,9,minerali ed elementi in traccia
25,Rame, mg,"0,14",minerali ed elementi in traccia
26,Selenio, µg,"14,0",minerali ed elementi in traccia
27,Cloro, mg,262,minerali ed elementi in traccia
28,Iodio, µg,5,minerali ed elementi in traccia
29,Manganese, mg,"6,80",minerali ed elementi in traccia
30,Zolfo, mg,110,minerali ed elementi in traccia
31,"Vitamina B1,  Tiamina", mg,"0,09",vitamine idrosolubili
32,"Vitamina B2,  Riboflavina", mg,"0,03",vitamine idrosolubili
33,Vitamina C, mg,0,vitamine idrosolubili
34,Niacina, mg,"0,60",vitamine idrosolubili
35,Vitamina B6, mg,"0,01",vitamine idrosolubili
36,Folati totali, µg,4,vitamine idrosolubili
37,Vitamina B12, µg,"0,6",vitamine idrosolubili
38,   Retinolo eq. (RE), µg,30,retinolo equivalente
39,   Retinolo, µg,30,retinolo equivalente
40,   ß-carotene eq., µg,0,retinolo equivalente
41,Vitamina E (ATE), mg,"0,40",retinolo equivalente
42,Vitamina D, µg,"0,10",retinolo equivalente
43,Acidi grassi saturi totali, g,"0,02",acidi grassi
44,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"0,00",acidi grassi
45,Acido laurico, g,"0,00",acidi grassi
46,Acido miristico, g,"0,00",acidi grassi
47,Acido palmitico, g,"0,01",acidi grassi
48,Acido stearico, g,"0,01",acidi grassi
49,Acido arachidico, g,"0,00",acidi grassi
50,Acidi grassi monoinsaturi totali, g,"0,01",acidi grassi
51,Acido palmitoleico, g,"0,00",acidi grassi
52,Acido oleico, g,"0,01",acidi grassi
53,Acidi grassi polinsaturi totali, g,"0,04",acidi grassi
54,Acido linoleico, g,"0,02",acidi grassi
55,Acido linolenico, g,"0,01",acidi grassi
56,Acido arachidonico, g,"0,01",acidi grassi
57,Acido eicosapentaenoico (EPA), g,"0,00",acidi grassi
58,Acido decosaesaenoico (DHA), g,"0,00",acidi grassi
59,Altri acidi grassi polinsaturi, g,"0,00",acidi grassi
60,Treonina, mg,1330,aminoacidi
61,Isoleucina, mg,416,aminoacidi
62,Leucina, mg,2910,aminoacidi
63,Lisina, mg,3399,aminoacidi
64,Metionina, mg,811,aminoacidi
65,Cistina, mg,187,aminoacidi
66,Fenilalanina, mg,1497,aminoacidi
67,Tirosina, mg,800,aminoacidi
68,Valina, mg,2214,aminoacidi
69,Arginina, mg,1299,aminoacidi
70,Istidina, mg,1996,aminoacidi
71,Glucosio, g,"0,1",zuccheri
72,Fruttosio, g,"0,0",zuccheri
73,Galattosio, g,"0,0",zuccheri
74,Saccarosio (MSE), g,"0,0",zuccheri
75,Maltosio (MSE), g,"0,0",zuccheri
76,Lattosio (MSE), g,"0,0",zuccheri
