,components,unit,value,section
0,Parte edibile, %,100,componenti principali
1,"Energia,  ricalcolata", kJ,3584,componenti principali
2,"Energia,  Ric con fibra", kJ,3584,componenti principali
3,"Energia,  ricalcolata", kcal,872,componenti principali
4,"Energia,  Ric con fibra", kcal,872,componenti principali
5,Proteine totali, g,"0,8",componenti principali
6,   Proteine animali, g,"0,8",componenti principali
7,   Proteine vegetali, g,"0,0",componenti principali
8,Lipidi totali, g,"96,5",componenti principali
9,   Lipidi animali, g,"96,5",componenti principali
10,   Lipidi vegetali, g,"0,0",componenti principali
11,Colesterolo, mg,109,componenti principali
12,Carboidrati disponibili (MSE), g,"0,0",componenti principali
13,   Amido (MSE), g,"0,0",componenti principali
14,   Carboidrati solubili (MSE), g,"0,0",componenti principali
15,Fibra alimentare totale, g,"0,0",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"2,0",componenti principali
18,Ferro, mg,"0,3",minerali ed elementi in traccia
19,Calcio, mg,0,minerali ed elementi in traccia
20,Sodio, mg,tr,minerali ed elementi in traccia
21,Potassio, mg,tr,minerali ed elementi in traccia
22,Fosforo, mg,7,minerali ed elementi in traccia
23,Zinco, mg,"0,00",minerali ed elementi in traccia
24,Magnesio, mg,0,minerali ed elementi in traccia
25,Rame, mg,"0,08",minerali ed elementi in traccia
26,Selenio, µg,tr,minerali ed elementi in traccia
27,Cloro, mg,4,minerali ed elementi in traccia
28,Iodio, µg,tr,minerali ed elementi in traccia
29,Manganese, mg,tr,minerali ed elementi in traccia
30,Zolfo, mg,9,minerali ed elementi in traccia
31,"Vitamina B1,  Tiamina", mg,"0,00",vitamine idrosolubili
32,"Vitamina B2,  Riboflavina", mg,"0,00",vitamine idrosolubili
33,Vitamina C, mg,1,vitamine idrosolubili
34,Niacina, mg,"0,00",vitamine idrosolubili
35,Vitamina B6, mg,"0,00",vitamine idrosolubili
36,Folati totali, µg,0,vitamine idrosolubili
37,Acido pantotenico, mg,"0,00",vitamine idrosolubili
38,Biotina, µg,tr,vitamine idrosolubili
39,Vitamina B12, µg,"0,0",vitamine idrosolubili
40,   Retinolo eq. (RE), µg,224,retinolo equivalente
41,   Retinolo, µg,224,retinolo equivalente
42,   ß-carotene eq., µg,tr,retinolo equivalente
43,Vitamina E (ATE), mg,"2,70",retinolo equivalente
44,Vitamina D, µg,tr,retinolo equivalente
45,Acidi grassi saturi totali, g,"48,06",acidi grassi
46,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"0,00",acidi grassi
47,Acido laurico, g,"0,87",acidi grassi
48,Acido miristico, g,"3,57",acidi grassi
49,Acido palmitico, g,"24,03",acidi grassi
50,Acido stearico, g,"18,24",acidi grassi
51,Acido arachidico, g,tr,acidi grassi
52,Acido beenico, g,tr,acidi grassi
53,Acidi grassi monoinsaturi totali, g,"40,34",acidi grassi
54,Acido miristoleico, g,tr,acidi grassi
55,Acido palmitoleico, g,"4,05",acidi grassi
56,Acido oleico, g,"34,74",acidi grassi
57,Acidi eicosenoico, g,"0,29",acidi grassi
58,Acido erucico, g,"0,00",acidi grassi
59,Acidi grassi polinsaturi totali, g,"3,86",acidi grassi
60,Acido linoleico, g,"2,99",acidi grassi
61,Acido linolenico, g,"0,58",acidi grassi
62,Acido arachidonico, g,"0,00",acidi grassi
63,Acido eicosapentaenoico (EPA), g,"0,00",acidi grassi
64,Acido decosaesaenoico (DHA), g,"0,00",acidi grassi
65,Altri acidi grassi polinsaturi, g,"0,29",acidi grassi
66,Triptofano, mg,9,aminoacidi
67,Treonina, mg,36,aminoacidi
68,Isoleucina, mg,39,aminoacidi
69,Leucina, mg,66,aminoacidi
70,Lisina, mg,71,aminoacidi
71,Metionina, mg,21,aminoacidi
72,Cistina, mg,10,aminoacidi
73,Fenilalanina, mg,34,aminoacidi
74,Tirosina, mg,29,aminoacidi
75,Valina, mg,43,aminoacidi
76,Arginina, mg,52,aminoacidi
77,Istidina, mg,25,aminoacidi
78,Alanina, mg,48,aminoacidi
79,Acido aspartico, mg,78,aminoacidi
80,Acido glutammico, mg,127,aminoacidi
81,Glicina, mg,41,aminoacidi
82,Prolina, mg,36,aminoacidi
83,Serina, mg,33,aminoacidi
84,Glucosio, g,"0,0",zuccheri
85,Fruttosio, g,"0,0",zuccheri
86,Galattosio, g,"0,0",zuccheri
87,Saccarosio (MSE), g,"0,0",zuccheri
88,Maltosio (MSE), g,"0,0",zuccheri
89,Lattosio (MSE), g,"0,0",zuccheri
