,components,unit,value,section
0,Parte edibile, %,35,componenti principali
1,"Energia,  ricalcolata", kJ,271,componenti principali
2,"Energia,  Ric con fibra", kJ,271,componenti principali
3,"Energia,  ricalcolata", kcal,64,componenti principali
4,"Energia,  Ric con fibra", kcal,64,componenti principali
5,Proteine totali, g,"15,5",componenti principali
6,   Proteine animali, g,"15,5",componenti principali
7,   Proteine vegetali, g,"0,0",componenti principali
8,Lipidi totali, g,"0,2",componenti principali
9,   Lipidi animali, g,"0,2",componenti principali
10,   Lipidi vegetali, g,"0,0",componenti principali
11,Colesterolo, mg,50,componenti principali
12,Carboidrati disponibili (MSE), g,"0,0",componenti principali
13,   Amido (MSE), g,"0,0",componenti principali
14,   Carboidrati solubili (MSE), g,"0,0",componenti principali
15,Fibra alimentare totale, g,"0,0",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"81,9",componenti principali
18,Ferro, mg,"6,0",minerali ed elementi in traccia
19,Calcio, mg,20,minerali ed elementi in traccia
20,Sodio, mg,55,minerali ed elementi in traccia
21,Potassio, mg,310,minerali ed elementi in traccia
22,Fosforo, mg,430,minerali ed elementi in traccia
23,Zinco, mg,"2,00",minerali ed elementi in traccia
24,Magnesio, mg,23,minerali ed elementi in traccia
25,Rame, mg,"0,25",minerali ed elementi in traccia
26,Selenio, µg,"20,0",minerali ed elementi in traccia
27,"Vitamina B1,  Tiamina", mg,"0,16",vitamine idrosolubili
28,"Vitamina B2,  Riboflavina", mg,"0,06",vitamine idrosolubili
29,Vitamina C, mg,0,vitamine idrosolubili
30,Niacina, mg,"1,20",vitamine idrosolubili
31,Vitamina B6, mg,"1,20",vitamine idrosolubili
32,Folati totali, µg,10,vitamine idrosolubili
33,Vitamina B12, µg,"1,0",vitamine idrosolubili
34,   Retinolo eq. (RE), µg,15,retinolo equivalente
35,   Retinolo, µg,15,retinolo equivalente
36,   ß-carotene eq., µg,0,retinolo equivalente
37,Vitamina E (ATE), mg,"0,80",retinolo equivalente
38,Vitamina D, µg,"0,50",retinolo equivalente
39,Acidi grassi saturi totali, g,"0,05",acidi grassi
40,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"0,00",acidi grassi
41,Acido laurico, g,"0,00",acidi grassi
42,Acido miristico, g,"0,00",acidi grassi
43,Acido palmitico, g,"0,04",acidi grassi
44,Acido stearico, g,"0,01",acidi grassi
45,Acidi grassi monoinsaturi totali, g,"0,04",acidi grassi
46,Acido palmitoleico, g,"0,01",acidi grassi
47,Acido oleico, g,"0,03",acidi grassi
48,Acidi eicosenoico, g,"0,00",acidi grassi
49,Acido erucico, g,"0,00",acidi grassi
50,Acidi grassi polinsaturi totali, g,"0,07",acidi grassi
51,Acido linoleico, g,"0,01",acidi grassi
52,Acido linolenico, g,"0,01",acidi grassi
53,Acido arachidonico, g,"0,02",acidi grassi
54,Acido eicosapentaenoico (EPA), g,"0,01",acidi grassi
55,Acido decosaesaenoico (DHA), g,"0,01",acidi grassi
56,Altri acidi grassi polinsaturi, g,"0,01",acidi grassi
57,Glucosio, g,"0,0",zuccheri
58,Fruttosio, g,"0,0",zuccheri
59,Galattosio, g,"0,0",zuccheri
60,Saccarosio (MSE), g,"0,0",zuccheri
61,Maltosio (MSE), g,"0,0",zuccheri
62,Lattosio (MSE), g,"0,0",zuccheri
