,components,unit,value,section
0,Parte edibile, %,87,componenti principali
1,"Energia,  ricalcolata", kJ,462,componenti principali
2,"Energia,  Ric con fibra", kJ,462,componenti principali
3,"Energia,  ricalcolata", kcal,110,componenti principali
4,"Energia,  Ric con fibra", kcal,110,componenti principali
5,Proteine totali, g,"20,2",componenti principali
6,   Proteine animali, g,"20,2",componenti principali
7,   Proteine vegetali, g,"0,0",componenti principali
8,Lipidi totali, g,"3,2",componenti principali
9,   Lipidi animali, g,"3,2",componenti principali
10,   Lipidi vegetali, g,"0,0",componenti principali
11,Colesterolo, mg,64,componenti principali
12,Carboidrati disponibili (MSE), g,"0,0",componenti principali
13,   Amido (MSE), g,"0,0",componenti principali
14,   Carboidrati solubili (MSE), g,"0,0",componenti principali
15,Fibra alimentare totale, g,"0,0",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"75,2",componenti principali
18,Ferro, mg,"1,6",minerali ed elementi in traccia
19,Calcio, mg,12,minerali ed elementi in traccia
20,Sodio, mg,76,minerali ed elementi in traccia
21,Potassio, mg,370,minerali ed elementi in traccia
22,Fosforo, mg,233,minerali ed elementi in traccia
23,Zinco, mg,"2,40",minerali ed elementi in traccia
24,Magnesio, mg,17,minerali ed elementi in traccia
25,Rame, mg,"0,15",minerali ed elementi in traccia
26,Selenio, µg,"14,0",minerali ed elementi in traccia
27,Cloro, mg,52,minerali ed elementi in traccia
28,Iodio, µg,5,minerali ed elementi in traccia
29,Manganese, mg,tr,minerali ed elementi in traccia
30,Zolfo, mg,200,minerali ed elementi in traccia
31,"Vitamina B1,  Tiamina", mg,"1,35",vitamine idrosolubili
32,"Vitamina B2,  Riboflavina", mg,"0,20",vitamine idrosolubili
33,Vitamina C, mg,0,vitamine idrosolubili
34,Niacina, mg,"4,50",vitamine idrosolubili
35,Vitamina B6, mg,"0,59",vitamine idrosolubili
36,Folati totali, µg,1,vitamine idrosolubili
37,Acido pantotenico, mg,"1,53",vitamine idrosolubili
38,Biotina, µg,"2,0",vitamine idrosolubili
39,Vitamina B12, µg,"1,0",vitamine idrosolubili
40,   Retinolo eq. (RE), µg,tr,retinolo equivalente
41,   Retinolo, µg,tr,retinolo equivalente
42,   ß-carotene eq., µg,0,retinolo equivalente
43,Vitamina E (ATE), mg,"0,05",retinolo equivalente
44,Vitamina D, µg,"0,50",retinolo equivalente
45,Acidi grassi saturi totali, g,"1,13",acidi grassi
46,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"0,00",acidi grassi
47,Acido laurico, g,"0,16",acidi grassi
48,Acido palmitico, g,"0,60",acidi grassi
49,Acido stearico, g,"0,37",acidi grassi
50,Acido arachidico, g,"0,00",acidi grassi
51,Acido beenico, g,"0,00",acidi grassi
52,Acidi grassi monoinsaturi totali, g,"0,53",acidi grassi
53,Acido miristoleico, g,"0,00",acidi grassi
54,Acido oleico, g,"0,53",acidi grassi
55,Acidi eicosenoico, g,"0,00",acidi grassi
56,Acido erucico, g,"0,00",acidi grassi
57,Acidi grassi polinsaturi totali, g,"1,26",acidi grassi
58,Acido linoleico, g,"0,82",acidi grassi
59,Acido linolenico, g,"0,11",acidi grassi
60,Acido arachidonico, g,"0,24",acidi grassi
61,Acido eicosapentaenoico (EPA), g,"0,03",acidi grassi
62,Acido decosaesaenoico (DHA), g,"0,00",acidi grassi
63,Altri acidi grassi polinsaturi, g,"0,06",acidi grassi
64,Triptofano, mg,222,aminoacidi
65,Treonina, mg,909,aminoacidi
66,Isoleucina, mg,1042,aminoacidi
67,Leucina, mg,1589,aminoacidi
68,Lisina, mg,1697,aminoacidi
69,Metionina, mg,545,aminoacidi
70,Cistina, mg,242,aminoacidi
71,Fenilalanina, mg,739,aminoacidi
72,Tirosina, mg,644,aminoacidi
73,Valina, mg,1173,aminoacidi
74,Arginina, mg,1270,aminoacidi
75,Istidina, mg,701,aminoacidi
76,Alanina, mg,1242,aminoacidi
77,Acido aspartico, mg,2066,aminoacidi
78,Acido glutammico, mg,2994,aminoacidi
79,Glicina, mg,1040,aminoacidi
80,Prolina, mg,846,aminoacidi
81,Serina, mg,826,aminoacidi
82,Glucosio, g,"0,0",zuccheri
83,Fruttosio, g,"0,0",zuccheri
84,Galattosio, g,"0,0",zuccheri
85,Saccarosio (MSE), g,"0,0",zuccheri
86,Maltosio (MSE), g,"0,0",zuccheri
87,Lattosio (MSE), g,"0,0",zuccheri
