,components,unit,value,section
0,Parte edibile, %,100,componenti principali
1,"Energia,  ricalcolata", kJ,556,componenti principali
2,"Energia,  Ric con fibra", kJ,556,componenti principali
3,"Energia,  ricalcolata", kcal,132,componenti principali
4,"Energia,  Ric con fibra", kcal,132,componenti principali
5,Proteine totali, g,"20,3",componenti principali
6,   Proteine animali, g,"20,3",componenti principali
7,   Proteine vegetali, g,"0,0",componenti principali
8,Lipidi totali, g,"5,7",componenti principali
9,   Lipidi animali, g,"5,7",componenti principali
10,   Lipidi vegetali, g,"0,0",componenti principali
11,Colesterolo, mg,66,componenti principali
12,Carboidrati disponibili (MSE), g,"0,0",componenti principali
13,   Amido (MSE), g,"0,0",componenti principali
14,   Carboidrati solubili (MSE), g,"0,0",componenti principali
15,Fibra alimentare totale, g,"0,0",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"72,9",componenti principali
18,Ferro, mg,"1,5",minerali ed elementi in traccia
19,Calcio, mg,15,minerali ed elementi in traccia
20,Sodio, mg,53,minerali ed elementi in traccia
21,Potassio, mg,287,minerali ed elementi in traccia
22,Fosforo, mg,178,minerali ed elementi in traccia
23,Zinco, mg,"5,00",minerali ed elementi in traccia
24,Magnesio, mg,18,minerali ed elementi in traccia
25,Rame, mg,"0,06",minerali ed elementi in traccia
26,Selenio, µg,"16,0",minerali ed elementi in traccia
27,Cloro, mg,54,minerali ed elementi in traccia
28,Iodio, µg,17,minerali ed elementi in traccia
29,Manganese, mg,tr,minerali ed elementi in traccia
30,Zolfo, mg,220,minerali ed elementi in traccia
31,"Vitamina B1,  Tiamina", mg,"0,10",vitamine idrosolubili
32,"Vitamina B2,  Riboflavina", mg,"0,15",vitamine idrosolubili
33,Vitamina C, mg,0,vitamine idrosolubili
34,Niacina, mg,"4,70",vitamine idrosolubili
35,Vitamina B6, mg,"0,45",vitamine idrosolubili
36,Folati totali, µg,50,vitamine idrosolubili
37,Acido pantotenico, mg,"0,61",vitamine idrosolubili
38,Biotina, µg,"1,0",vitamine idrosolubili
39,Vitamina B12, µg,"2,0",vitamine idrosolubili
40,   Retinolo eq. (RE), µg,tr,retinolo equivalente
41,   Retinolo, µg,tr,retinolo equivalente
42,   ß-carotene eq., µg,tr,retinolo equivalente
43,Vitamina E (ATE), mg,"0,09",retinolo equivalente
44,Vitamina D, µg,"0,50",retinolo equivalente
45,Acidi grassi saturi totali, g,"1,80",acidi grassi
46,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"0,00",acidi grassi
47,Acido laurico, g,"0,00",acidi grassi
48,Acido miristico, g,"0,13",acidi grassi
49,Acido palmitico, g,"0,93",acidi grassi
50,Acido stearico, g,"0,65",acidi grassi
51,Acido arachidico, g,"0,00",acidi grassi
52,Acido beenico, g,"0,00",acidi grassi
53,Acidi grassi monoinsaturi totali, g,"1,85",acidi grassi
54,Acido miristoleico, g,"0,18",acidi grassi
55,Acido palmitoleico, g,"0,12",acidi grassi
56,Acido oleico, g,"1,26",acidi grassi
57,Acidi eicosenoico, g,"0,00",acidi grassi
58,Acido erucico, g,"0,14",acidi grassi
59,Acidi grassi polinsaturi totali, g,"1,27",acidi grassi
60,Acido linoleico, g,"0,63",acidi grassi
61,Acido linolenico, g,"0,11",acidi grassi
62,Acido arachidonico, g,"0,19",acidi grassi
63,Acido eicosapentaenoico (EPA), g,"0,07",acidi grassi
64,Acido decosaesaenoico (DHA), g,"0,07",acidi grassi
65,Altri acidi grassi polinsaturi, g,"0,20",acidi grassi
66,Triptofano, mg,185,aminoacidi
67,Treonina, mg,834,aminoacidi
68,Isoleucina, mg,873,aminoacidi
69,Leucina, mg,1671,aminoacidi
70,Lisina, mg,1801,aminoacidi
71,Metionina, mg,558,aminoacidi
72,Cistina, mg,229,aminoacidi
73,Fenilalanina, mg,798,aminoacidi
74,Tirosina, mg,664,aminoacidi
75,Valina, mg,956,aminoacidi
76,Arginina, mg,1295,aminoacidi
77,Istidina, mg,711,aminoacidi
78,Alanina, mg,1275,aminoacidi
79,Acido aspartico, mg,1947,aminoacidi
80,Acido glutammico, mg,3380,aminoacidi
81,Glicina, mg,1234,aminoacidi
82,Prolina, mg,950,aminoacidi
83,Serina, mg,800,aminoacidi
84,Glucosio, g,"0,0",zuccheri
85,Fruttosio, g,"0,0",zuccheri
86,Galattosio, g,"0,0",zuccheri
87,Saccarosio (MSE), g,"0,0",zuccheri
88,Maltosio (MSE), g,"0,0",zuccheri
89,Lattosio (MSE), g,"0,0",zuccheri
