,components,unit,value,section
0,Parte edibile, %,70,componenti principali
1,"Energia,  ricalcolata", kJ,121,componenti principali
2,"Energia,  Ric con fibra", kJ,139,componenti principali
3,"Energia,  ricalcolata", kcal,28,componenti principali
4,"Energia,  Ric con fibra", kcal,33,componenti principali
5,Proteine totali, g,"0,4",componenti principali
6,   Proteine animali, g,"0,0",componenti principali
7,   Proteine vegetali, g,"0,4",componenti principali
8,Lipidi totali, g,"0,1",componenti principali
9,   Lipidi animali, g,"0,0",componenti principali
10,   Lipidi vegetali, g,"0,1",componenti principali
11,Colesterolo, mg,0,componenti principali
12,Carboidrati disponibili (MSE), g,"6,9",componenti principali
13,   Amido (MSE), g,"0,0",componenti principali
14,   Carboidrati solubili (MSE), g,"6,9",componenti principali
15,Fibra alimentare totale, g,"2,3",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"89,3",componenti principali
18,Ferro, mg,"0,5",minerali ed elementi in traccia
19,Calcio, mg,28,minerali ed elementi in traccia
20,Sodio, mg,7,minerali ed elementi in traccia
21,Potassio, mg,140,minerali ed elementi in traccia
22,Fosforo, mg,16,minerali ed elementi in traccia
23,Zinco, mg,"0,20",minerali ed elementi in traccia
24,Magnesio, mg,11,minerali ed elementi in traccia
25,Rame, mg,"0,08",minerali ed elementi in traccia
26,Selenio, µg,"0,6",minerali ed elementi in traccia
27,Cloro, mg,11,minerali ed elementi in traccia
28,Iodio, µg,1,minerali ed elementi in traccia
29,Manganese, mg,"0,10",minerali ed elementi in traccia
30,Zolfo, mg,13,minerali ed elementi in traccia
31,"Vitamina B1,  Tiamina", mg,"0,03",vitamine idrosolubili
32,"Vitamina B2,  Riboflavina", mg,"0,03",vitamine idrosolubili
33,Vitamina C, mg,60,vitamine idrosolubili
34,Niacina, mg,"0,30",vitamine idrosolubili
35,Vitamina B6, mg,"0,03",vitamine idrosolubili
36,Folati totali, µg,1,vitamine idrosolubili
37,Acido pantotenico, mg,"0,22",vitamine idrosolubili
38,Biotina, µg,tr,vitamine idrosolubili
39,Vitamina B12, µg,"0,0",vitamine idrosolubili
40,   Retinolo eq. (RE), µg,265,retinolo equivalente
41,   Retinolo, µg,0,retinolo equivalente
42,   ß-carotene eq., µg,1590,retinolo equivalente
43,Vitamina E (ATE), mg,"0,32",retinolo equivalente
44,Vitamina D, µg,"0,00",retinolo equivalente
45,Vitamina K, µg,"2,60",retinolo equivalente
46,Acidi grassi saturi totali, g,"0,03",acidi grassi
47,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"0,00",acidi grassi
48,Acido laurico, g,"0,00",acidi grassi
49,Acido miristico, g,"0,01",acidi grassi
50,Acido palmitico, g,"0,02",acidi grassi
51,Acido stearico, g,"0,00",acidi grassi
52,Acidi grassi monoinsaturi totali, g,"0,03",acidi grassi
53,Acido miristoleico, g,"0,00",acidi grassi
54,Acido palmitoleico, g,"0,02",acidi grassi
55,Acido oleico, g,"0,01",acidi grassi
56,Acidi eicosenoico, g,"0,00",acidi grassi
57,Acido erucico, g,"0,00",acidi grassi
58,Acidi grassi polinsaturi totali, g,"0,02",acidi grassi
59,Acido linoleico, g,"0,00",acidi grassi
60,Acido linolenico, g,"0,02",acidi grassi
61,Acido arachidonico, g,"0,00",acidi grassi
62,Acido eicosapentaenoico (EPA), g,"0,00",acidi grassi
63,Acido decosaesaenoico (DHA), g,"0,00",acidi grassi
64,Altri acidi grassi polinsaturi, g,"0,00",acidi grassi
65,Triptofano, mg,7,aminoacidi
66,Treonina, mg,9,aminoacidi
67,Isoleucina, mg,7,aminoacidi
68,Leucina, mg,14,aminoacidi
69,Lisina, mg,21,aminoacidi
70,Metionina, mg,2,aminoacidi
71,Fenilalanina, mg,8,aminoacidi
72,Tirosina, mg,4,aminoacidi
73,Valina, mg,9,aminoacidi
74,Arginina, mg,9,aminoacidi
75,Istidina, mg,4,aminoacidi
76,Alanina, mg,12,aminoacidi
77,Acido aspartico, mg,42,aminoacidi
78,Acido glutammico, mg,28,aminoacidi
79,Glicina, mg,15,aminoacidi
80,Prolina, mg,9,aminoacidi
81,Serina, mg,13,aminoacidi
82,Glucosio, g,"2,2",zuccheri
83,Fruttosio, g,"2,2",zuccheri
84,Galattosio, g,"0,0",zuccheri
85,Saccarosio (MSE), g,"2,4",zuccheri
86,Maltosio (MSE), g,"0,0",zuccheri
87,Lattosio (MSE), g,"0,0",zuccheri
