,components,unit,value,section
0,Parte edibile, %,75,componenti principali
1,"Energia,  ricalcolata", kJ,511,componenti principali
2,"Energia,  Ric con fibra", kJ,511,componenti principali
3,"Energia,  ricalcolata", kcal,122,componenti principali
4,"Energia,  Ric con fibra", kcal,122,componenti principali
5,Proteine totali, g,"19,2",componenti principali
6,   Proteine animali, g,"19,2",componenti principali
7,   Proteine vegetali, g,"0,0",componenti principali
8,Lipidi totali, g,"5,0",componenti principali
9,   Lipidi animali, g,"5,0",componenti principali
10,   Lipidi vegetali, g,"0,0",componenti principali
11,Colesterolo, mg,71,componenti principali
12,Carboidrati disponibili (MSE), g,"0,0",componenti principali
13,   Amido (MSE), g,"0,0",componenti principali
14,   Carboidrati solubili (MSE), g,"0,0",componenti principali
15,Fibra alimentare totale, g,"0,0",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"74,8",componenti principali
18,Ferro, mg,"1,0",minerali ed elementi in traccia
19,Calcio, mg,9,minerali ed elementi in traccia
20,Sodio, mg,82,minerali ed elementi in traccia
21,Potassio, mg,385,minerali ed elementi in traccia
22,Fosforo, mg,220,minerali ed elementi in traccia
23,Zinco, mg,"2,00",minerali ed elementi in traccia
24,Magnesio, mg,22,minerali ed elementi in traccia
25,Rame, mg,"0,11",minerali ed elementi in traccia
26,Selenio, µg,"2,0",minerali ed elementi in traccia
27,Cloro, mg,74,minerali ed elementi in traccia
28,Iodio, µg,6,minerali ed elementi in traccia
29,Manganese, mg,"0,04",minerali ed elementi in traccia
30,Zolfo, mg,210,minerali ed elementi in traccia
31,"Vitamina B1,  Tiamina", mg,"0,25",vitamine idrosolubili
32,"Vitamina B2,  Riboflavina", mg,"0,10",vitamine idrosolubili
33,Vitamina C, mg,0,vitamine idrosolubili
34,Niacina, mg,"5,70",vitamine idrosolubili
35,Vitamina B6, mg,"0,30",vitamine idrosolubili
36,Folati totali, µg,5,vitamine idrosolubili
37,Acido pantotenico, mg,"0,92",vitamine idrosolubili
38,Biotina, µg,"2,0",vitamine idrosolubili
39,Vitamina B12, µg,"1,1",vitamine idrosolubili
40,   Retinolo eq. (RE), µg,0,retinolo equivalente
41,   Retinolo, µg,0,retinolo equivalente
42,   ß-carotene eq., µg,0,retinolo equivalente
43,Vitamina E (ATE), mg,"0,09",retinolo equivalente
44,Vitamina D, µg,"0,40",retinolo equivalente
45,Acidi grassi saturi totali, g,"1,54",acidi grassi
46,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"0,00",acidi grassi
47,Acido laurico, g,"0,00",acidi grassi
48,Acido miristico, g,"0,07",acidi grassi
49,Acido palmitico, g,"0,71",acidi grassi
50,Acido stearico, g,"0,71",acidi grassi
51,Acidi grassi monoinsaturi totali, g,"2,23",acidi grassi
52,Acido palmitoleico, g,"0,09",acidi grassi
53,Acido oleico, g,"2,04",acidi grassi
54,Acidi grassi polinsaturi totali, g,"0,37",acidi grassi
55,Acido linoleico, g,"0,22",acidi grassi
56,Acido linolenico, g,"0,04",acidi grassi
57,Acido arachidonico, g,"0,13",acidi grassi
58,Altri acidi grassi polinsaturi, g,"0,00",acidi grassi
59,Triptofano, mg,244,aminoacidi
60,Treonina, mg,900,aminoacidi
61,Isoleucina, mg,996,aminoacidi
62,Leucina, mg,1471,aminoacidi
63,Lisina, mg,1557,aminoacidi
64,Metionina, mg,459,aminoacidi
65,Cistina, mg,250,aminoacidi
66,Fenilalanina, mg,762,aminoacidi
67,Tirosina, mg,628,aminoacidi
68,Valina, mg,960,aminoacidi
69,Arginina, mg,1292,aminoacidi
70,Istidina, mg,520,aminoacidi
71,Alanina, mg,1229,aminoacidi
72,Acido aspartico, mg,1619,aminoacidi
73,Acido glutammico, mg,2659,aminoacidi
74,Glicina, mg,1152,aminoacidi
75,Prolina, mg,958,aminoacidi
76,Serina, mg,812,aminoacidi
77,Glucosio, g,"0,0",zuccheri
78,Fruttosio, g,"0,0",zuccheri
79,Galattosio, g,"0,0",zuccheri
80,Saccarosio (MSE), g,"0,0",zuccheri
81,Maltosio (MSE), g,"0,0",zuccheri
82,Lattosio (MSE), g,"0,0",zuccheri
