,components,unit,value,section
0,Parte edibile, %,100,componenti principali
1,"Energia,  ricalcolata", kJ,1065,componenti principali
2,"Energia,  Ric con fibra", kJ,1065,componenti principali
3,"Energia,  ricalcolata", kcal,255,componenti principali
4,"Energia,  Ric con fibra", kcal,255,componenti principali
5,Proteine totali, g,"26,9",componenti principali
6,   Proteine animali, g,"26,9",componenti principali
7,   Proteine vegetali, g,"0,0",componenti principali
8,Lipidi totali, g,"15,0",componenti principali
9,   Lipidi animali, g,"15,0",componenti principali
10,   Lipidi vegetali, g,"0,0",componenti principali
11,Colesterolo, mg,300,componenti principali
12,Carboidrati disponibili (MSE), g,"3,3",componenti principali
13,   Amido (MSE), g,"0,0",componenti principali
14,   Carboidrati solubili (MSE), g,"3,3",componenti principali
15,Fibra alimentare totale, g,"0,0",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"46,0",componenti principali
18,Ferro, mg,"12,0",minerali ed elementi in traccia
19,Calcio, mg,276,minerali ed elementi in traccia
20,Sodio, mg,2200,minerali ed elementi in traccia
21,Potassio, mg,180,minerali ed elementi in traccia
22,Fosforo, mg,355,minerali ed elementi in traccia
23,Zinco, mg,"1,00",minerali ed elementi in traccia
24,Magnesio, mg,300,minerali ed elementi in traccia
25,Rame, mg,"0,11",minerali ed elementi in traccia
26,Selenio, µg,"66,0",minerali ed elementi in traccia
27,Iodio, µg,140,minerali ed elementi in traccia
28,Manganese, mg,"0,05",minerali ed elementi in traccia
29,Zolfo, mg,150,minerali ed elementi in traccia
30,"Vitamina B1,  Tiamina", mg,"0,19",vitamine idrosolubili
31,"Vitamina B2,  Riboflavina", mg,"0,62",vitamine idrosolubili
32,Vitamina C, mg,0,vitamine idrosolubili
33,Niacina, mg,"0,12",vitamine idrosolubili
34,Vitamina B6, mg,"0,32",vitamine idrosolubili
35,Folati totali, µg,50,vitamine idrosolubili
36,Acido pantotenico, mg,"3,50",vitamine idrosolubili
37,Biotina, µg,"13,0",vitamine idrosolubili
38,Vitamina B12, µg,"20,0",vitamine idrosolubili
39,   Retinolo eq. (RE), µg,560,retinolo equivalente
40,   Retinolo, µg,560,retinolo equivalente
41,   ß-carotene eq., µg,tr,retinolo equivalente
42,Vitamina E (ATE), mg,"7,00",retinolo equivalente
43,Vitamina D, µg,"5,87",retinolo equivalente
44,Acidi grassi saturi totali, g,"3,40",acidi grassi
45,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"0,00",acidi grassi
46,Acido laurico, g,"0,00",acidi grassi
47,Acido miristico, g,"0,18",acidi grassi
48,Acido palmitico, g,"2,98",acidi grassi
49,Acido stearico, g,"0,24",acidi grassi
50,Acidi grassi monoinsaturi totali, g,"3,88",acidi grassi
51,Acido palmitoleico, g,"0,87",acidi grassi
52,Acido oleico, g,"2,66",acidi grassi
53,Acidi eicosenoico, g,"0,26",acidi grassi
54,Acido erucico, g,"0,09",acidi grassi
55,Acidi grassi polinsaturi totali, g,"6,21",acidi grassi
56,Acido linoleico, g,"0,07",acidi grassi
57,Acido linolenico, g,"0,02",acidi grassi
58,Acido arachidonico, g,"0,43",acidi grassi
59,Acido eicosapentaenoico (EPA), g,"2,30",acidi grassi
60,Acido decosaesaenoico (DHA), g,"3,18",acidi grassi
61,Altri acidi grassi polinsaturi, g,"0,22",acidi grassi
62,Triptofano, mg,353,aminoacidi
63,Treonina, mg,1381,aminoacidi
64,Isoleucina, mg,1132,aminoacidi
65,Leucina, mg,2332,aminoacidi
66,Lisina, mg,2005,aminoacidi
67,Metionina, mg,706,aminoacidi
68,Cistina, mg,491,aminoacidi
69,Fenilalanina, mg,1171,aminoacidi
70,Tirosina, mg,1059,aminoacidi
71,Valina, mg,1381,aminoacidi
72,Arginina, mg,1739,aminoacidi
73,Istidina, mg,710,aminoacidi
74,Alanina, mg,1808,aminoacidi
75,Acido aspartico, mg,2608,aminoacidi
76,Acido glutammico, mg,3973,aminoacidi
77,Glicina, mg,809,aminoacidi
78,Prolina, mg,1312,aminoacidi
79,Serina, mg,2074,aminoacidi
80,Glucosio, g,"3,3",zuccheri
81,Fruttosio, g,"0,0",zuccheri
82,Galattosio, g,"0,0",zuccheri
83,Saccarosio (MSE), g,"0,0",zuccheri
84,Maltosio (MSE), g,"0,0",zuccheri
85,Lattosio (MSE), g,"0,0",zuccheri
