,components,unit,value,section
0,Parte edibile, %,100,componenti principali
1,"Energia,  ricalcolata", kJ,267,componenti principali
2,"Energia,  Ric con fibra", kJ,267,componenti principali
3,"Energia,  ricalcolata", kcal,64,componenti principali
4,"Energia,  Ric con fibra", kcal,64,componenti principali
5,Proteine totali, g,"0,1",componenti principali
6,   Proteine animali, g,"0,0",componenti principali
7,   Proteine vegetali, g,"0,1",componenti principali
8,Lipidi totali, g,"0,0",componenti principali
9,   Lipidi animali, g,"0,0",componenti principali
10,   Lipidi vegetali, g,"0,0",componenti principali
11,Colesterolo, mg,0,componenti principali
12,Carboidrati disponibili (MSE), g,"0,1",componenti principali
13,   Amido (MSE), g,"0,0",componenti principali
14,   Carboidrati solubili (MSE), g,"0,1",componenti principali
15,Fibra alimentare totale, g,"0,0",componenti principali
16,Alcol, g,"9,1",componenti principali
17,Acqua, g,"91,3",componenti principali
18,Ferro, mg,"1,0",minerali ed elementi in traccia
19,Calcio, mg,9,minerali ed elementi in traccia
20,Sodio, mg,4,minerali ed elementi in traccia
21,Potassio, mg,61,minerali ed elementi in traccia
22,Fosforo, mg,74,minerali ed elementi in traccia
23,Zinco, mg,tr,minerali ed elementi in traccia
24,Magnesio, mg,8,minerali ed elementi in traccia
25,Rame, mg,"0,01",minerali ed elementi in traccia
26,Selenio, µg,tr,minerali ed elementi in traccia
27,Cloro, mg,10,minerali ed elementi in traccia
28,Iodio, µg,tr,minerali ed elementi in traccia
29,Manganese, mg,"0,10",minerali ed elementi in traccia
30,Zolfo, mg,57,minerali ed elementi in traccia
31,"Vitamina B1,  Tiamina", mg,"0,01",vitamine idrosolubili
32,"Vitamina B2,  Riboflavina", mg,"0,05",vitamine idrosolubili
33,Vitamina C, mg,0,vitamine idrosolubili
34,Niacina, mg,tr,vitamine idrosolubili
35,Vitamina B6, mg,"0,02",vitamine idrosolubili
36,Folati totali, µg,tr,vitamine idrosolubili
37,Acido pantotenico, mg,"0,03",vitamine idrosolubili
38,Biotina, µg,"1,0",vitamine idrosolubili
39,Vitamina B12, µg,tr,vitamine idrosolubili
40,   Retinolo eq. (RE), µg,tr,retinolo equivalente
41,   Retinolo, µg,0,retinolo equivalente
42,   ß-carotene eq., µg,tr,retinolo equivalente
43,Vitamina E (ATE), mg,"0,00",retinolo equivalente
44,Vitamina D, µg,"0,00",retinolo equivalente
45,Acidi grassi saturi totali, g,"0,00",acidi grassi
46,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"0,00",acidi grassi
47,Acido laurico, g,"0,00",acidi grassi
48,Acido miristico, g,"0,00",acidi grassi
49,Acido palmitico, g,"0,00",acidi grassi
50,Acido stearico, g,"0,00",acidi grassi
51,Acido arachidico, g,"0,00",acidi grassi
52,Acido beenico, g,"0,00",acidi grassi
53,Acidi grassi monoinsaturi totali, g,"0,00",acidi grassi
54,Acido miristoleico, g,"0,00",acidi grassi
55,Acido palmitoleico, g,"0,00",acidi grassi
56,Acido oleico, g,"0,00",acidi grassi
57,Acidi eicosenoico, g,"0,00",acidi grassi
58,Acido erucico, g,"0,00",acidi grassi
59,Acidi grassi polinsaturi totali, g,"0,00",acidi grassi
60,Acido linoleico, g,"0,00",acidi grassi
61,Acido linolenico, g,"0,00",acidi grassi
62,Acido arachidonico, g,"0,00",acidi grassi
63,Acido eicosapentaenoico (EPA), g,"0,00",acidi grassi
64,Acido decosaesaenoico (DHA), g,"0,00",acidi grassi
65,Altri acidi grassi polinsaturi, g,"0,00",acidi grassi
66,Triptofano, mg,tr,aminoacidi
67,Treonina, mg,tr,aminoacidi
68,Isoleucina, mg,tr,aminoacidi
69,Leucina, mg,tr,aminoacidi
70,Lisina, mg,tr,aminoacidi
71,Metionina, mg,tr,aminoacidi
72,Cistina, mg,tr,aminoacidi
73,Fenilalanina, mg,tr,aminoacidi
74,Tirosina, mg,tr,aminoacidi
75,Valina, mg,tr,aminoacidi
76,Arginina, mg,tr,aminoacidi
77,Istidina, mg,tr,aminoacidi
78,Alanina, mg,tr,aminoacidi
79,Acido aspartico, mg,tr,aminoacidi
80,Acido glutammico, mg,tr,aminoacidi
81,Glicina, mg,tr,aminoacidi
82,Prolina, mg,tr,aminoacidi
83,Serina, mg,tr,aminoacidi
84,Glucosio, g,tr,zuccheri
85,Fruttosio, g,tr,zuccheri
86,Galattosio, g,"0,0",zuccheri
87,Saccarosio (MSE), g,"0,0",zuccheri
88,Maltosio (MSE), g,"0,0",zuccheri
89,Lattosio (MSE), g,"0,0",zuccheri
